Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-04-25-855241,0,160,1550,1450,-89.78,-110.093,-0.15,-0.02,-9.79,-0.04,-1.12,-175.54,29.96
2023-05-05 11-04-26-167266,0,160,1550,1450,-89.78,-110.093,-0.16,0.02,-9.76,-0.05,-1.14,-175.54,29.95
2023-05-05 11-04-26-470877,0,160,1550,1450,-89.78,-110.093,-0.32,0.19,-9.82,-1.2,-2.15,-175.57,28.8
2023-05-05 11-04-26-778318,0,160,1550,1450,-89.78,-110.093,-0.6,0.5,-9.75,-3.08,-3.89,-175.98,26.92
2023-05-05 11-04-27-075662,0,160,1550,1450,-89.78,-110.093,-1.05,0.84,-9.68,-5.11,-6.49,-176.87,24.89
2023-05-05 11-04-27-370380,0,160,1550,1450,-89.78,-110.093,-1.46,1.14,-9.56,-6.94,-8.88,-178.27,23.06
2023-05-05 11-04-27-689024,0,160,1550,1450,-89.78,-110.093,-1.85,1.41,-9.5,-8.71,-11.22,179.44,21.29
2023-05-05 11-04-27-987743,0,160,1549,1450,-89.78,-110.093,-2.27,1.68,-9.32,-10.24,-13.6,176.27,19.759999999999998
2023-05-05 11-04-28-299429,0,160,1548,1450,-89.78,-110.093,-2.55,1.85,-9.17,-11.4,-15.48,171.97,18.6
2023-05-05 11-04-28-609241,0,160,1548,1450,-89.78,-110.093,-2.74,1.88,-9.15,-11.85,-16.39,166.58,18.15
2023-05-05 11-04-28-921196,0,160,1548,1450,-89.78,-110.093,-2.94,1.93,-9.07,-11.75,-18.02,161.56,18.25
2023-05-05 11-04-29-233160,0,160,1549,1450,-89.78,-110.093,-3.22,1.8,-9.03,-11.03,-19.68,155.83,18.97
2023-05-05 11-04-29-539160,0,160,1550,1450,-89.78,-110.093,-3.4,1.59,-9.02,-9.97,-20.75,149.64,20.03
2023-05-05 11-04-29-831086,0,160,1550,1450,-89.78,-110.093,-3.37,1.49,-9.11,-8.96,-20.41,143.22,21.04
2023-05-05 11-04-30-158152,0,160,1550,1450,-89.78,-110.093,-3.31,1.51,-9.1,-8.76,-20.47,137.81,21.240000000000002
