Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 00-37-26-128201,-90,-110,1559,1559,-90.132,-110.005,-0.34,1.04,-9.72,-6.2,-2.24,141.05,23.8
2023-04-21 00-37-26-223617,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.04,-9.72,-6.2,-2.24,141.05,23.8
2023-04-21 00-37-26-325617,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.04,-9.71,-6.19,-2.24,141.05,23.81
2023-04-21 00-37-26-426914,-90,-110,1548,1548,-90.132,-110.093,-0.32,1.12,-9.67,-6.19,-2.23,141.04,23.81
2023-04-21 00-37-26-533399,-90,-110,1548,1548,-90.132,-110.005,-0.32,1.06,-9.72,-6.18,-2.23,141.07,23.82
2023-04-21 00-37-26-633566,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.99,-9.72,-6.18,-2.23,141.09,23.82
2023-04-21 00-37-26-731949,-90,-110,1548,1548,-90.132,-110.093,-0.34,0.99,-9.72,-6.18,-2.24,141.08,23.82
2023-04-21 00-37-26-841496,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.09,-9.66,-6.18,-2.23,141.08,23.82
2023-04-21 00-37-26-938551,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.1,-9.67,-6.18,-2.23,141.09,23.82
2023-04-21 00-37-27-041893,-90,-110,1548,1548,-90.132,-110.093,-0.35,0.92,-9.81,-6.17,-2.23,141.11,23.83
2023-04-21 00-37-27-137677,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.02,-9.71,-6.19,-2.24,141.08,23.81
2023-04-21 00-37-27-245249,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.06,-9.74,-6.18,-2.24,141.1,23.82
2023-04-21 00-37-27-355467,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.1,-9.72,-6.18,-2.24,141.11,23.82
2023-04-21 00-37-27-457165,-90,-110,1548,1548,-90.132,-110.005,-0.31,0.99,-9.76,-6.19,-2.23,141.12,23.81
2023-04-21 00-37-27-564417,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.05,-9.72,-6.19,-2.23,141.12,23.81
2023-04-21 00-37-27-658677,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.97,-9.75,-6.18,-2.22,141.13,23.82
2023-04-21 00-37-27-769368,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.97,-9.73,-6.2,-2.23,141.1,23.8
2023-04-21 00-37-27-870749,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.11,-9.71,-6.19,-2.23,141.12,23.81
2023-04-21 00-37-27-967748,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.05,-9.72,-6.19,-2.23,141.13,23.81
2023-04-21 00-37-28-059179,-90,-110,1548,1548,-90.132,-110.093,-0.32,0.99,-9.76,-6.17,-2.23,141.15,23.83
2023-04-21 00-37-28-163813,-90,-110,1548,1548,-90.132,-110.093,-0.3,0.98,-9.76,-6.19,-2.24,141.14,23.81
2023-04-21 00-37-28-264307,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.11,-9.7,-6.2,-2.23,141.11,23.8
2023-04-21 00-37-28-355998,-90,-110,1548,1548,-90.132,-110.093,-0.36,1.04,-9.71,-6.19,-2.24,141.11,23.81
2023-04-21 00-37-28-463573,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.0,-9.73,-6.2,-2.25,141.1,23.8
2023-04-21 00-37-28-543726,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.14,-9.73,-6.2,-2.24,141.12,23.8
2023-04-21 00-37-28-648083,-90,-110,1548,1548,-90.132,-110.093,-0.36,0.98,-9.74,-6.2,-2.25,141.12,23.8
2023-04-21 00-37-28-747128,-90,-110,1548,1548,-90.132,-110.093,-0.35,1.1,-9.65,-6.22,-2.24,141.09,23.78
2023-04-21 00-37-28-846566,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.16,-9.73,-6.22,-2.24,141.11,23.78
2023-04-21 00-37-28-946268,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.04,-9.75,-6.21,-2.25,141.12,23.79
2023-04-21 00-37-29-057497,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.12,-9.67,-6.22,-2.24,141.11,23.78
2023-04-21 00-37-29-152847,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.02,-9.71,-6.21,-2.24,141.1,23.79
2023-04-21 00-37-29-259734,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.13,-9.72,-6.2,-2.25,141.12,23.8
2023-04-21 00-37-29-358942,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.09,-9.64,-6.19,-2.25,141.12,23.81
2023-04-21 00-37-29-457269,-90,-110,1548,1548,-90.132,-110.005,-0.32,0.92,-9.76,-6.2,-2.25,141.1,23.8
2023-04-21 00-37-29-562639,-90,-110,1548,1548,-90.132,-110.093,-0.33,1.09,-9.76,-6.21,-2.26,141.09,23.79
2023-04-21 00-37-29-668265,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.03,-9.72,-6.21,-2.26,141.1,23.79
2023-04-21 00-37-29-761034,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.01,-9.69,-6.21,-2.26,141.09,23.79
2023-04-21 00-37-29-868421,-90,-110,1548,1548,-90.132,-110.005,-0.32,0.95,-9.77,-6.21,-2.26,141.1,23.79
2023-04-21 00-37-29-974404,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.01,-9.74,-6.21,-2.26,141.07,23.79
2023-04-21 00-37-30-078822,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.07,-9.69,-6.21,-2.25,141.06,23.79
2023-04-21 00-37-30-188890,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.01,-9.73,-6.21,-2.26,141.07,23.79
2023-04-21 00-37-30-298170,-90,-110,1548,1548,-90.132,-110.093,-0.36,1.12,-9.69,-6.22,-2.25,141.06,23.78
2023-04-21 00-37-30-391112,-90,-110,1548,1548,-90.132,-110.093,-0.36,0.96,-9.72,-6.21,-2.25,141.06,23.79
2023-04-21 00-37-30-505298,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.9,-9.72,-6.21,-2.24,141.05,23.79
2023-04-21 00-37-30-599646,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.02,-9.72,-6.22,-2.23,141.04,23.78
2023-04-21 00-37-30-710538,-90,-110,1548,1548,-90.22,-110.005,-0.33,1.09,-9.73,-6.2,-2.21,141.07,23.8
2023-04-21 00-37-30-809453,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.01,-9.74,-6.2,-2.22,141.07,23.8
2023-04-21 00-37-30-911188,-90,-110,1548,1548,-90.132,-110.093,-0.34,1.11,-9.72,-6.19,-2.23,141.08,23.81
2023-04-21 00-37-31-016574,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.93,-9.77,-6.18,-2.22,141.1,23.82
2023-04-21 00-37-31-123962,-90,-110,1548,1548,-90.132,-110.093,-0.35,1.0,-9.7,-6.19,-2.21,141.07,23.81
2023-04-21 00-37-31-219327,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.1,-9.7,-6.18,-2.21,141.09,23.82
2023-04-21 00-37-31-310690,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.15,-9.74,-6.17,-2.22,141.11,23.83
2023-04-21 00-37-31-400258,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.13,-9.73,-6.16,-2.22,141.11,23.84
2023-04-21 00-37-31-501656,-90,-110,1548,1548,-90.132,-110.005,-0.32,0.99,-9.72,-6.16,-2.23,141.11,23.84
2023-04-21 00-37-31-613318,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.07,-9.73,-6.18,-2.24,141.08,23.82
2023-04-21 00-37-31-704068,-90,-110,1548,1548,-90.132,-110.093,-0.38,1.06,-9.71,-6.17,-2.25,141.11,23.83
2023-04-21 00-37-31-797426,-90,-110,1548,1548,-90.22,-110.005,-0.38,0.99,-9.75,-6.16,-2.25,141.13,23.84
2023-04-21 00-37-31-899151,-90,-110,1548,1548,-90.132,-110.093,-0.34,1.12,-9.74,-6.17,-2.24,141.12,23.83
2023-04-21 00-37-31-997730,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.19,-9.74,-6.16,-2.24,141.15,23.84
2023-04-21 00-37-32-095883,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.16,-9.76,-6.14,-2.24,141.18,23.86
