Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-19-22-339036,0,160,1562,1436,-89.868,-110.005,-0.57,-0.23,-9.76,1.33,-3.61,177.49,31.33
2023-05-05 13-19-22-760545,0,160,1562,1436,-89.78,-110.005,-0.56,-0.29,-10.08,1.3,-3.63,177.5,31.3
2023-05-05 13-19-23-179000,0,160,1562,1436,-89.78,-110.005,-0.59,0.2,-9.82,-1.66,-3.88,176.78,28.34
2023-05-05 13-19-23-598717,0,160,1562,1437.0,-89.78,-110.005,-0.45,1.19,-9.76,-7.2,-3.01,174.04,22.8
2023-05-05 13-19-24-021019,0,160,1553,1447.0,-89.868,-110.093,-0.57,2.26,-9.5,-13.45,-3.56,170.3,16.55
2023-05-05 13-19-24-450991,0,160,1544,1456.0,-89.868,-110.005,-0.86,3.26,-9.09,-19.64,-5.41,165.71,10.36
2023-05-05 13-19-24-886639,0,160,1539,1461.0,-89.78,-110.005,-1.18,3.84,-8.76,-23.05,-7.4,160.27,6.949999999999999
2023-05-05 13-19-25-302794,0,160,1541,1459.0,-89.78,-110.005,-1.65,3.67,-8.76,-22.25,-10.05,154.84,7.75
2023-05-05 13-19-25-746994,0,160,1549,1451.0,-89.868,-110.005,-2.1,2.94,-9.04,-17.88,-12.8,149.43,12.120000000000001
2023-05-05 13-19-26-152172,0,160,1557,1443.0,-89.868,-110.093,-2.67,2.0,-9.2,-12.48,-16.17,144.75,17.52
2023-05-05 13-19-26-563760,0,160,1562,1436,-89.78,-110.005,-3.16,1.24,-9.25,-7.84,-19.22,140.34,22.16
2023-05-05 13-19-26-973943,0,160,1562,1436,-89.78,-110.005,-2.93,1.06,-9.42,-6.67,-17.83,135.7,23.33
2023-05-05 13-19-27-400765,0,160,1561,1439.0,-89.868,-110.005,-3.12,1.44,-9.19,-8.79,-18.83,131.65,21.21
2023-05-05 13-19-27-793327,0,160,1556,1444.0,-89.868,-110.005,-3.45,1.94,-8.98,-12.06,-20.8,126.95,17.939999999999998
2023-05-05 13-19-28-200336,0,160,1550,1450.0,-89.78,-110.005,-4.2,2.55,-8.54,-15.88,-24.34,121.96,14.12
2023-05-05 13-19-28-593122,0,160,1546,1454.0,-89.868,-110.005,-4.87,2.73,-7.87,-18.89,-30.73,118.01,11.11
2023-05-05 13-19-29-004574,0,160,1543,1457.0,-89.868,-110.005,-5.3,2.93,-7.51,-20.93,-33.99,111.92,9.07
