Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-17-55-773166,0,160,1561,1439,-89.868,-110.005,-0.42,-0.26,-9.76,1.41,-2.7,177.62,31.41
2023-05-05 13-17-56-164648,0,160,1561,1439,-89.868,-110.005,-0.39,-0.22,-9.81,1.42,-2.68,177.63,31.42
2023-05-05 13-17-56-563376,0,160,1561,1439,-89.868,-110.093,-0.46,0.04,-9.9,-0.64,-3.02,177.36,29.36
2023-05-05 13-17-56-962275,0,160,1561,1439,-89.868,-110.005,-0.43,0.86,-9.8,-5.48,-2.93,175.95,24.52
2023-05-05 13-17-57-366735,0,160,1556,1444.0,-89.78,-110.093,-0.54,1.93,-9.63,-11.51,-3.34,173.25,18.490000000000002
2023-05-05 13-17-57-772429,0,160,1546,1454.0,-89.868,-110.093,-0.67,2.96,-9.18,-17.91,-3.96,169.09,12.09
2023-05-05 13-17-58-186142,0,160,1539,1461.0,-89.868,-110.005,-0.65,3.86,-8.81,-23.25,-3.94,163.51,6.75
2023-05-05 13-17-58-601283,0,160,1536,1464.0,-89.868,-110.093,-0.77,4.16,-8.62,-25.22,-4.79,158.43,4.780000000000001
2023-05-05 13-17-59-018284,0,160,1540,1460.0,-89.78,-110.093,-1.02,3.83,-8.84,-23.06,-6.32,154.33,6.940000000000001
2023-05-05 13-17-59-414073,0,160,1548,1452.0,-89.868,-110.005,-1.38,3.0,-9.2,-18.14,-8.59,151.01,11.86
2023-05-05 13-17-59-788744,0,160,1557,1443.0,-89.78,-110.005,-2.1,2.01,-9.35,-12.37,-12.58,148.6,17.630000000000003
2023-05-05 13-18-00-200619,0,160,1561,1439,-89.78,-110.005,-2.44,1.07,-9.56,-6.84,-14.6,145.56,23.16
2023-05-05 13-18-00-608133,0,160,1561,1439,-89.868,-110.005,-2.56,0.65,-9.6,-4.19,-15.43,142.61,25.81
2023-05-05 13-18-01-011158,0,160,1561,1439,-89.868,-110.005,-2.71,0.82,-9.39,-5.04,-16.08,139.92,24.96
2023-05-05 13-18-01-417253,0,160,1561,1439,-89.868,-110.005,-2.98,1.21,-9.31,-7.73,-17.73,137.01,22.27
2023-05-05 13-18-01-820301,0,160,1556,1444.0,-89.78,-110.005,-3.44,1.87,-8.93,-11.78,-20.78,133.11,18.22
2023-05-05 13-18-02-227833,0,160,1550,1450.0,-89.868,-110.005,-3.82,2.43,-8.61,-15.76,-23.19,127.67,14.24
2023-05-05 13-18-02-634252,0,160,1545,1455.0,-89.78,-110.093,-4.5,2.83,-8.08,-19.04,-27.97,120.85,10.96
2023-05-05 13-18-03-029109,0,160,1545,1455.0,-89.868,-110.005,-5.13,2.83,-7.63,-19.81,-34.06,114.19,10.190000000000001
