Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-21-46-490156,0,160,1562,1433,-89.868,-110.005,-0.38,-0.28,-9.78,1.46,-2.51,-179.95,31.46
2023-05-05 13-21-46-920011,0,160,1562,1433,-89.868,-110.005,-0.36,-0.33,-10.08,1.42,-2.53,-179.92,31.42
2023-05-05 13-21-47-380120,0,160,1562,1433,-89.868,-110.005,-0.04,0.51,-9.82,-3.12,-0.33,178.69,26.88
2023-05-05 13-21-47-818672,0,160,1558,1442.0,-89.868,-110.005,0.73,1.62,-9.65,-9.96,4.21,175.17,20.04
2023-05-05 13-21-48-233242,0,160,1548,1452.0,-89.868,-110.005,1.33,2.76,-9.24,-16.87,7.75,170.99,13.129999999999999
2023-05-05 13-21-48-671802,0,160,1540,1460.0,-89.868,-110.005,1.6,3.63,-8.79,-22.35,9.35,167.18,7.649999999999999
2023-05-05 13-21-49-103955,0,160,1538,1462.0,-89.868,-110.005,1.92,3.86,-8.65,-23.87,11.22,164.2,6.129999999999999
2023-05-05 13-21-49-564402,0,160,1543,1457.0,-89.868,-110.005,2.17,3.4,-8.76,-21.07,12.69,163.42,8.93
2023-05-05 13-21-49-999640,0,160,1553,1447.0,-89.868,-110.005,2.78,2.45,-9.03,-15.33,16.19,164.29,14.67
2023-05-05 13-21-50-447538,0,160,1562,1438.0,-89.868,-110.005,3.33,1.46,-9.24,-9.36,19.43,167.38,20.64
2023-05-05 13-21-50-892523,0,160,1562,1435.0,-89.868,-110.093,3.4,1.02,-9.33,-6.49,19.62,171.41,23.509999999999998
2023-05-05 13-21-51-321984,0,160,1560,1440.0,-89.868,-110.005,3.15,1.43,-9.2,-9.0,18.32,173.84,21.0
2023-05-05 13-21-51-749118,0,160,1553,1447.0,-89.868,-110.005,3.35,2.11,-8.93,-13.75,19.9,174.12,16.25
2023-05-05 13-21-52-149889,0,160,1547,1453.0,-89.868,-110.093,3.7,2.74,-8.51,-17.97,22.07,173.25,12.030000000000001
2023-05-05 13-21-52-582654,0,160,1543,1457.0,-89.868,-110.005,4.32,3.0,-8.09,-20.57,26.29,171.52,9.43
2023-05-05 13-21-53-024922,0,160,1545,1455.0,-89.78,-110.005,5.14,2.77,-7.73,-19.97,31.92,170.57,10.030000000000001
