Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 01-09-40-671859,-90,-110,1580,1580,-89.868,-110.093,0.11,0.95,-9.73,-5.63,0.54,150.75,24.37
2023-04-21 01-09-40-751431,-90,-110,1580,1580,-89.868,-110.093,0.11,0.94,-9.73,-5.63,0.53,150.76,24.37
2023-04-21 01-09-40-842455,-90,-110,1580,1580,-89.868,-110.093,0.12,0.94,-9.73,-5.63,0.54,150.76,24.37
2023-04-21 01-09-40-943442,-90,-110,1580,1580,-89.868,-110.093,0.16,0.88,-9.86,-5.63,0.53,150.75,24.37
2023-04-21 01-09-41-037071,-90,-110,1580,1580,-89.868,-110.093,0.15,1.03,-10.32,-5.71,-0.3,150.89,24.29
2023-04-21 01-09-41-137354,-90,-110,1580,1580,-89.868,-110.093,-0.49,0.95,-10.16,-6.27,-5.03,151.38,23.73
2023-04-21 01-09-41-223880,-90,-110,1580,1580,-89.868,-110.093,-1.59,1.14,-9.58,-7.06,-10.75,151.81,22.94
2023-04-21 01-09-41-316338,-90,-110,1579,1579,-89.868,-110.005,-2.89,1.29,-9.02,-8.22,-18.15,152.08,21.78
2023-04-21 01-09-41-409731,-90,-110,1575,1575,-89.868,-110.093,-3.31,1.6,-9.14,-9.64,-21.64,151.75,20.36
2023-04-21 01-09-41-505458,-90,-110,1571,1571,-89.868,-110.005,-3.62,1.79,-8.78,-11.38,-23.13,151.28,18.619999999999997
2023-04-21 01-09-41-602384,-90,-110,1566,1566,-89.868,-110.005,-4.09,1.97,-8.54,-13.13,-25.43,150.6,16.869999999999997
2023-04-21 01-09-41-703653,-90,-110,1562,1562,-89.868,-110.005,-4.79,2.27,-8.01,-14.8,-27.94,149.64,15.2
2023-04-21 01-09-41-804704,-90,-110,1559,1559,-89.868,-110.005,-4.72,2.22,-8.04,-16.27,-29.22,148.14,13.73
2023-04-21 01-09-41-892916,-90,-110,1556,1556,-89.868,-110.005,-4.89,2.68,-7.79,-17.39,-29.79,146.43,12.61
2023-04-21 01-09-41-992111,-90,-110,1554,1554,-89.868,-110.005,-4.88,2.58,-7.76,-18.24,-29.61,143.96,11.760000000000002
2023-04-21 01-09-42-087668,-90,-110,1553,1553,-89.868,-110.005,-4.69,2.75,-8.05,-18.66,-28.57,141.33,11.34
2023-04-21 01-09-42-175549,-90,-110,1552,1552,-89.868,-110.005,-4.48,2.76,-8.12,-18.95,-27.07,138.34,11.05
2023-04-21 01-09-42-265927,-90,-110,1552,1552,-89.868,-110.005,-4.2,2.86,-8.39,-19.11,-25.67,135.98,10.89
2023-04-21 01-09-42-363397,-90,-110,1551,1551,-89.868,-110.005,-3.96,2.94,-8.55,-19.36,-24.27,133.36,10.64
2023-04-21 01-09-42-457007,-90,-110,1550,1550,-89.868,-110.005,-3.87,3.04,-8.51,-19.68,-23.61,131.37,10.32
2023-04-21 01-09-42-542320,-90,-110,1549,1549,-89.868,-110.005,-3.84,3.04,-8.51,-20.09,-23.39,129.6,9.91
2023-04-21 01-09-42-627416,-90,-110,1548,1548,-89.868,-110.005,-3.85,3.12,-8.45,-20.55,-23.56,128.0,9.45
2023-04-21 01-09-42-720994,-90,-110,1547,1547,-89.868,-110.093,-3.99,3.18,-8.21,-21.03,-23.96,126.45,8.969999999999999
2023-04-21 01-09-42-815188,-90,-110,1546,1546,-89.868,-110.093,-4.0,3.25,-8.23,-21.41,-24.14,124.76,8.59
2023-04-21 01-09-42-902947,-90,-110,1545,1545,-89.868,-110.005,-3.96,3.31,-8.24,-21.68,-24.03,123.0,8.32
2023-04-21 01-09-43-001671,-90,-110,1545,1545,-89.868,-110.005,-3.91,3.35,-8.31,-21.89,-23.7,121.08,8.11
2023-04-21 01-09-43-101152,-90,-110,1544,1544,-89.868,-110.005,-3.85,3.38,-8.29,-22.06,-23.39,119.29,7.940000000000001
2023-04-21 01-09-43-206063,-90,-110,1544,1544,-89.868,-110.005,-3.8,3.4,-8.36,-22.22,-23.18,117.8,7.780000000000001
2023-04-21 01-09-43-294719,-90,-110,1543,1543,-89.868,-110.005,-3.83,3.46,-8.19,-22.41,-23.1,116.25,7.59
2023-04-21 01-09-43-397937,-90,-110,1543,1543,-89.868,-110.093,-3.75,3.44,-8.28,-22.46,-22.71,114.48,7.539999999999999
2023-04-21 01-09-43-497148,-90,-110,1543,1543,-89.868,-110.005,-3.66,3.45,-8.36,-22.43,-22.23,112.96,7.57
2023-04-21 01-09-43-593214,-90,-110,1544,1544,-89.868,-110.005,-3.6,3.45,-8.39,-22.38,-21.84,111.73,7.620000000000001
2023-04-21 01-09-43-684482,-90,-110,1544,1544,-89.868,-110.093,-3.53,3.48,-8.42,-22.32,-21.52,110.61,7.68
2023-04-21 01-09-43-769817,-90,-110,1544,1544,-89.868,-110.005,-3.49,3.45,-8.45,-22.22,-21.25,109.53,7.780000000000001
2023-04-21 01-09-43-867211,-90,-110,1544,1544,-89.868,-110.093,-3.46,3.46,-8.46,-22.14,-21.13,108.64,7.859999999999999
2023-04-21 01-09-43-955747,-90,-110,1544,1544,-89.868,-110.093,-3.45,3.4,-8.54,-22.05,-21.12,107.84,7.949999999999999
2023-04-21 01-09-44-048527,-90,-110,1544,1544,-89.868,-110.005,-3.51,3.43,-8.46,-22.01,-21.31,107.22,7.989999999999998
2023-04-21 01-09-44-149507,-90,-110,1545,1545,-89.868,-110.005,-3.57,3.4,-8.43,-21.94,-21.64,106.36,8.059999999999999
2023-04-21 01-09-44-229835,-90,-110,1545,1545,-89.868,-110.005,-3.63,3.37,-8.39,-21.87,-21.85,105.72,8.129999999999999
2023-04-21 01-09-44-332746,-90,-110,1545,1545,-89.868,-110.005,-3.62,3.35,-8.5,-21.76,-21.99,104.96,8.239999999999998
2023-04-21 01-09-44-404024,-90,-110,1545,1545,-89.868,-110.005,-3.67,3.33,-8.44,-21.66,-22.2,104.27,8.34
2023-04-21 01-09-44-501115,-90,-110,1546,1546,-89.868,-110.093,-3.71,3.34,-8.39,-21.58,-22.49,103.61,8.420000000000002
2023-04-21 01-09-44-586298,-90,-110,1546,1546,-89.868,-110.005,-3.75,3.3,-8.38,-21.51,-22.78,102.96,8.489999999999998
2023-04-21 01-09-44-682093,-90,-110,1546,1546,-89.868,-110.005,-3.82,3.28,-8.38,-21.41,-22.98,102.28,8.59
2023-04-21 01-09-44-775930,-90,-110,1546,1546,-89.868,-110.093,-3.81,3.25,-8.4,-21.29,-23.04,101.56,8.71
2023-04-21 01-09-44-872986,-90,-110,1547,1547,-89.868,-110.093,-3.8,3.24,-8.41,-21.13,-23.0,100.76,8.870000000000001
2023-04-21 01-09-44-973367,-90,-110,1547,1547,-89.868,-110.093,-3.79,3.18,-8.41,-20.95,-22.88,99.99,9.05
2023-04-21 01-09-45-071557,-90,-110,1548,1548,-89.868,-110.093,-3.75,3.22,-8.46,-20.79,-22.73,99.25,9.21
2023-04-21 01-09-45-156582,-90,-110,1548,1548,-89.868,-110.005,-3.72,3.18,-8.49,-20.65,-22.65,98.66,9.350000000000001
2023-04-21 01-09-45-258275,-90,-110,1548,1548,-89.868,-110.005,-3.71,3.17,-8.48,-20.54,-22.7,98.06,9.46
2023-04-21 01-09-45-354327,-90,-110,1548,1548,-89.868,-110.005,-3.73,3.14,-8.47,-20.45,-22.82,97.59,9.55
2023-04-21 01-09-45-446524,-90,-110,1549,1549,-89.868,-110.005,-3.82,3.1,-8.4,-20.38,-23.0,97.12,9.620000000000001
2023-04-21 01-09-45-532019,-90,-110,1549,1549,-89.868,-110.005,-3.83,3.1,-8.4,-20.28,-23.14,96.58,9.719999999999999
2023-04-21 01-09-45-631710,-90,-110,1549,1549,-89.868,-110.005,-3.81,3.11,-8.42,-20.16,-23.16,96.04,9.84
2023-04-21 01-09-45-731177,-90,-110,1550,1550,-89.868,-110.005,-3.81,3.05,-8.44,-19.99,-22.99,95.42,10.010000000000002
2023-04-21 01-09-45-822043,-90,-110,1550,1550,-89.868,-110.093,-3.76,3.07,-8.47,-19.8,-22.71,94.86,10.2
2023-04-21 01-09-45-922143,-90,-110,1551,1551,-89.868,-110.005,-3.63,3.02,-8.7,-19.58,-22.39,94.35,10.420000000000002
2023-04-21 01-09-46-005009,-90,-110,1551,1551,-89.868,-110.005,-3.68,3.05,-8.63,-19.52,-22.57,94.13,10.48
2023-04-21 01-09-46-092757,-90,-110,1551,1551,-89.868,-110.005,-3.76,2.98,-8.56,-19.53,-23.11,93.97,10.469999999999999
2023-04-21 01-09-46-192005,-90,-110,1551,1551,-89.868,-110.093,-3.94,2.99,-8.46,-19.59,-23.9,93.78,10.41
2023-04-21 01-09-46-286210,-90,-110,1550,1550,-89.868,-110.005,-4.09,3.0,-8.31,-19.69,-24.63,93.56,10.309999999999999
2023-04-21 01-09-46-381431,-90,-110,1550,1550,-89.868,-110.005,-4.17,3.0,-8.22,-19.73,-25.09,93.13,10.27
2023-04-21 01-09-46-469481,-90,-110,1550,1550,-89.868,-110.005,-4.14,2.99,-8.3,-19.7,-25.06,92.61,10.3
