Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 10-58-46-205648,0,160,1550,1450,-89.78,-110.093,0.22,-0.04,-9.78,0.15,1.1,-175.35,30.15
2023-05-05 10-58-46-471258,0,160,1550,1450,-89.78,-110.093,0.23,-0.04,-9.78,0.14,1.12,-175.35,30.14
2023-05-05 10-58-46-736756,0,160,1550,1450,-89.78,-110.093,0.12,0.04,-9.91,-0.52,0.53,-175.35,29.48
2023-05-05 10-58-47-007115,0,160,1550,1450,-89.78,-110.093,-0.16,0.35,-9.78,-2.19,-1.16,-175.46,27.81
2023-05-05 10-58-47-270993,0,160,1550,1450,-89.78,-110.093,-0.48,0.64,-9.73,-3.98,-3.12,-175.85,26.02
2023-05-05 10-58-47-549948,0,160,1550,1450,-89.78,-110.093,-0.82,0.98,-9.65,-5.87,-5.04,-176.68,24.13
2023-05-05 10-58-47-819958,0,160,1550,1450,-89.78,-110.093,-1.0,1.25,-9.67,-7.56,-6.29,-178.02,22.44
2023-05-05 10-58-48-085741,0,160,1550,1450,-89.78,-110.093,-1.37,1.51,-9.52,-9.18,-8.3,-179.71,20.82
2023-05-05 10-58-48-348284,0,160,1549,1451,-89.78,-110.093,-1.68,1.75,-9.44,-10.54,-10.23,178.19,19.46
2023-05-05 10-58-48-627905,0,160,1548,1452,-89.78,-110.093,-2.07,1.98,-9.27,-11.73,-12.5,175.38,18.27
2023-05-05 10-58-48-906456,0,160,1547,1453,-89.78,-110.093,-2.27,2.01,-9.25,-12.32,-13.74,171.84,17.68
2023-05-05 10-58-49-176107,0,160,1547,1453,-89.78,-110.093,-2.38,2.01,-9.26,-12.39,-14.22,167.45,17.61
2023-05-05 10-58-49-450481,0,160,1547,1453,-89.78,-110.093,-2.47,1.99,-9.21,-12.15,-14.79,163.06,17.85
2023-05-05 10-58-49-712352,0,160,1548,1452,-89.78,-110.093,-2.5,1.92,-9.21,-11.58,-15.01,158.65,18.42
2023-05-05 10-58-49-996157,0,160,1549,1451,-89.78,-110.093,-2.44,1.77,-9.29,-10.75,-14.7,154.41,19.25
2023-05-05 10-58-50-265593,0,160,1550,1450,-89.78,-110.093,-2.52,1.6,-9.3,-9.81,-15.2,151.13,20.189999999999998
2023-05-05 10-58-50-538963,0,160,1550,1450,-89.78,-110.093,-2.62,1.44,-9.37,-8.81,-15.94,148.34,21.189999999999998
