Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-07-11-506778,0,160,1564,1435,-89.78,-110.005,0.13,-0.3,-9.78,1.59,0.57,-179.79,31.59
2023-05-05 13-07-11-839153,0,160,1564,1435,-89.78,-110.093,0.13,-0.31,-9.74,1.6,0.57,-179.77,31.6
2023-05-05 13-07-12-169800,0,160,1564,1435,-89.78,-110.093,0.13,-0.05,-9.89,-0.01,0.51,-179.75,29.99
2023-05-05 13-07-12-499855,0,160,1564,1435,-89.78,-110.093,0.2,0.58,-9.79,-3.88,1.0,179.63,26.12
2023-05-05 13-07-12-843975,0,160,1560,1440.0,-89.78,-110.093,0.39,1.52,-9.65,-9.2,2.14,177.95,20.8
2023-05-05 13-07-13-176064,0,160,1552,1448.0,-89.78,-110.093,0.6,2.41,-9.49,-14.56,3.04,175.36,15.44
2023-05-05 13-07-13-512041,0,160,1543,1457.0,-89.78,-110.093,0.45,3.31,-8.95,-20.08,2.81,172.09,9.920000000000002
2023-05-05 13-07-13-841911,0,160,1538,1462.0,-89.78,-110.093,0.67,3.97,-8.67,-23.98,3.95,168.12,6.02
2023-05-05 13-07-14-168143,0,160,1536,1464.0,-89.78,-110.005,0.94,4.16,-8.6,-25.39,5.49,164.32,4.609999999999999
2023-05-05 13-07-14-483379,0,160,1538,1462.0,-89.78,-110.005,1.29,3.96,-8.73,-24.23,7.42,161.44,5.77
2023-05-05 13-07-14-801774,0,160,1543,1457.0,-89.78,-110.005,1.66,3.52,-8.89,-21.64,9.69,159.88,8.36
2023-05-05 13-07-15-133792,0,160,1549,1451.0,-89.78,-110.005,2.15,2.85,-9.13,-17.66,12.5,159.67,12.34
2023-05-05 13-07-15-460119,0,160,1555,1445.0,-89.78,-110.005,2.61,2.14,-9.2,-13.28,15.31,161.12,16.72
2023-05-05 13-07-15-778757,0,160,1561,1439.0,-89.78,-110.005,3.24,1.47,-9.38,-9.49,18.73,163.66,20.509999999999998
2023-05-05 13-07-16-096943,0,160,1563,1437.0,-89.78,-110.005,3.29,1.21,-9.38,-7.61,19.03,166.88,22.39
2023-05-05 13-07-16-418950,0,160,1562,1438.0,-89.78,-110.093,3.23,1.32,-9.22,-8.52,18.77,169.52,21.48
2023-05-05 13-07-16-750227,0,160,1557,1443.0,-89.78,-110.005,3.27,1.77,-9.05,-11.52,19.35,171.07,18.48
2023-05-05 13-07-17-066369,0,160,1551,1449.0,-89.78,-110.005,3.56,2.39,-8.72,-15.46,21.07,171.36,14.54
2023-05-05 13-07-17-381573,0,160,1545,1455.0,-89.78,-110.093,3.9,2.89,-8.36,-19.11,23.45,170.68,10.89
2023-05-05 13-07-17-716007,0,160,1541,1459.0,-89.78,-110.093,4.42,3.23,-7.91,-22.14,27.14,169.22,7.859999999999999
2023-05-05 13-07-18-037435,0,160,1540,1460.0,-89.78,-110.005,5.02,3.22,-7.57,-23.04,30.93,168.26,6.960000000000001
2023-05-05 13-07-18-373373,0,160,1542,1458.0,-89.78,-110.005,5.66,2.91,-7.38,-21.79,35.35,168.25,8.21
2023-05-05 13-07-18-710679,0,160,1545,1455.0,-89.78,-110.093,5.19,2.75,-7.6,-19.89,32.33,169.63,10.11
