Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 02-22-07-513952,0,160,1550,1450,-0.264,159.951,-0.39,-9.75,-0.68,85.9,-1.96,-134.09,31.96
2023-04-21 02-22-07-601816,0,160,1550,1450,-0.176,159.863,-0.39,-9.75,-0.68,85.91,-1.97,-134.09,31.97
2023-04-21 02-22-07-688924,0,160,1550,1450,-0.176,159.863,-0.39,-9.76,-0.68,85.9,-1.97,-134.1,31.97
2023-04-21 02-22-07-767918,0,160,1550,1450,-0.176,159.951,-0.34,-9.81,-0.78,85.9,-1.97,-134.1,31.97
2023-04-21 02-22-07-854053,0,160,1550,1450,-0.176,159.863,-0.71,-9.7,-0.59,85.89,-1.99,-133.88,31.99
2023-04-21 02-22-07-939940,0,160,1550,1450,-0.176,159.951,-0.51,-9.79,-0.64,85.89,-1.9,-133.63,31.9
2023-04-21 02-22-08-024208,0,160,1550,1450,-0.176,159.863,-0.48,-9.73,-0.68,85.86,-1.85,-133.2,31.85
2023-04-21 02-22-08-109082,0,160,1550,1450,-0.176,159.951,-0.41,-9.75,-0.69,85.84,-1.78,-132.76,31.78
2023-04-21 02-22-08-194611,0,160,1550,1450,-0.176,159.863,-0.34,-9.78,-0.67,85.82,-1.68,-132.19,31.68
2023-04-21 02-22-08-282135,0,160,1550,1450,-0.176,159.863,-0.33,-9.82,-0.67,85.79,-1.54,-131.67,31.54
2023-04-21 02-22-08-364513,0,160,1550,1450,-0.176,159.863,-0.34,-9.74,-0.73,85.76,-1.55,-131.04,31.55
2023-04-21 02-22-08-446912,0,160,1550,1450,-0.176,159.951,-0.32,-9.8,-0.63,85.75,-1.67,-130.45,31.67
2023-04-21 02-22-08-533761,0,160,1550,1450,-0.176,159.863,-0.41,-9.72,-0.75,85.75,-1.89,-129.76,31.89
2023-04-21 02-22-08-617865,0,160,1550,1450,-0.176,159.863,-0.44,-9.73,-0.72,85.75,-2.11,-129.13,32.11
2023-04-21 02-22-08-702335,0,160,1550,1450,-0.264,159.863,-0.41,-9.73,-0.72,85.74,-2.24,-128.4,32.24
2023-04-21 02-22-08-788069,0,160,1550,1450,-0.176,159.863,-0.47,-9.7,-0.69,85.76,-2.37,-127.74,32.37
2023-04-21 02-22-08-872056,0,160,1550,1450,-0.176,159.863,-0.49,-9.76,-0.7,85.77,-2.52,-127.09,32.52
2023-04-21 02-22-08-963919,0,160,1550,1450,-0.176,159.951,-0.53,-9.72,-0.68,85.79,-2.71,-126.25,32.71
2023-04-21 02-22-09-063514,0,160,1550,1450,-0.176,159.863,-0.56,-9.7,-0.73,85.84,-2.86,-125.58,32.86
2023-04-21 02-22-09-146985,0,160,1550,1450,-0.176,159.951,-0.51,-9.77,-0.7,85.86,-2.88,-124.82,32.88
2023-04-21 02-22-09-220821,0,160,1550,1450,-0.176,159.863,-0.56,-9.71,-0.71,85.88,-2.91,-124.17,32.91
2023-04-21 02-22-09-306024,0,160,1550,1450,-0.264,159.863,-0.52,-9.79,-0.61,85.9,-3.0,-123.47,33.0
2023-04-21 02-22-09-392333,0,160,1550,1450,-0.176,159.863,-0.53,-9.82,-0.67,85.94,-3.17,-122.82,33.17
2023-04-21 02-22-09-481594,0,160,1550,1450,-0.176,159.863,-0.57,-9.79,-0.7,85.94,-3.36,-122.33,33.36
2023-04-21 02-22-09-547973,0,160,1550,1450,-0.176,159.951,-0.61,-9.82,-0.72,85.89,-3.65,-121.8,33.65
2023-04-21 02-22-09-633588,0,160,1550,1450,-0.176,159.951,-0.7,-9.73,-0.73,85.83,-4.0,-121.22,34.0
2023-04-21 02-22-09-719971,0,160,1550,1450,-0.264,159.863,-0.72,-9.74,-0.72,85.76,-4.32,-120.72,34.32
2023-04-21 02-22-09-806665,0,160,1550,1450,-0.176,159.951,-0.81,-9.71,-0.77,85.65,-4.62,-120.19,34.62
2023-04-21 02-22-09-889970,0,160,1550,1450,-0.176,159.951,-0.79,-9.72,-0.77,85.56,-4.85,-119.73,34.85
2023-04-21 02-22-09-976317,0,160,1550,1450,-0.264,159.951,-0.72,-9.82,-0.78,85.53,-5.04,-119.31,35.04
2023-04-21 02-22-10-067218,0,160,1550,1450,-0.176,159.951,-0.88,-9.73,-0.8,85.36,-5.24,-119.05,35.24
2023-04-21 02-22-10-144678,0,160,1550,1450,-0.176,159.863,-0.89,-9.68,-0.85,85.27,-5.34,-118.86,35.34
2023-04-21 02-22-10-216308,0,160,1550,1450,-0.176,159.863,-0.95,-9.63,-0.91,85.15,-5.41,-118.75,35.41
2023-04-21 02-22-10-298028,0,160,1550,1450,-0.176,159.863,-0.94,-9.69,-0.79,85.05,-5.43,-118.69,35.43
2023-04-21 02-22-10-393336,0,160,1550,1450,-0.176,159.951,-0.95,-9.68,-0.92,84.9,-5.4,-118.67,35.4
2023-04-21 02-22-10-476470,0,160,1550,1450,-0.176,159.863,-0.92,-9.72,-0.88,84.78,-5.31,-118.69,35.31
2023-04-21 02-22-10-549098,0,160,1550,1450,-0.176,159.951,-0.95,-9.63,-0.97,84.65,-5.18,-118.77,35.18
2023-04-21 02-22-10-625424,0,160,1550,1450,-0.176,159.951,-0.86,-9.75,-0.91,84.56,-5.09,-118.84,35.09
2023-04-21 02-22-10-702315,0,160,1550,1450,-0.176,159.951,-0.86,-9.73,-0.99,84.46,-4.99,-118.96,34.99
2023-04-21 02-22-10-787135,0,160,1550,1450,-0.176,159.951,-0.86,-9.67,-0.94,84.37,-4.92,-119.1,34.92
2023-04-21 02-22-10-863131,0,160,1550,1450,-0.264,159.951,-0.85,-9.7,-0.98,84.3,-4.88,-119.27,34.88
2023-04-21 02-22-10-953216,0,160,1550,1450,-0.264,159.863,-0.83,-9.74,-1.02,84.24,-4.84,-119.47,34.84
2023-04-21 02-22-11-029999,0,160,1550,1450,-0.176,159.863,-0.85,-9.77,-1.02,84.18,-4.84,-119.7,34.84
2023-04-21 02-22-11-115635,0,160,1550,1450,-0.176,159.951,-0.84,-9.7,-0.97,84.13,-4.83,-119.93,34.83
2023-04-21 02-22-11-201301,0,160,1550,1450,-0.176,159.951,-0.88,-9.65,-1.0,84.1,-4.81,-120.2,34.81
2023-04-21 02-22-11-289831,0,160,1550,1450,-0.176,159.951,-0.88,-9.67,-1.03,84.08,-4.8,-120.44,34.8
2023-04-21 02-22-11-373740,0,160,1550,1450,-0.176,159.951,-0.82,-9.78,-1.02,84.07,-4.79,-120.68,34.79
2023-04-21 02-22-11-455177,0,160,1550,1450,-0.176,159.863,-0.88,-9.71,-0.99,84.07,-4.83,-120.97,34.83
2023-04-21 02-22-11-543563,0,160,1550,1450,-0.176,159.863,-0.89,-9.73,-0.98,84.09,-4.87,-121.27,34.87
2023-04-21 02-22-11-628916,0,160,1550,1450,-0.176,159.951,-0.87,-9.72,-1.01,84.11,-4.93,-121.52,34.93
2023-04-21 02-22-11-714827,0,160,1550,1450,-0.176,159.863,-0.91,-9.66,-1.01,84.13,-4.97,-121.78,34.97
