Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 12-32-31-758688,0,160,1559,1436,-89.868,-110.093,0.06,-0.24,-9.78,1.27,0.08,176.92,26.27
2023-05-05 12-32-32-290815,0,160,1559,1437.0,-89.868,-110.093,0.03,-0.21,-9.97,1.07,-0.09,176.89,26.07
2023-05-05 12-32-32-808846,0,160,1555,1445.0,-89.78,-110.093,0.36,0.74,-9.79,-4.68,1.67,174.93,20.32
2023-05-05 12-32-33-308476,0,160,1544,1456.0,-89.868,-110.093,0.63,2.02,-9.54,-12.49,3.46,170.06,12.51
2023-05-05 12-32-33-835973,0,160,1537,1463.0,-89.78,-110.093,-0.27,3.04,-9.14,-18.16,-1.9,167.22,6.84
2023-05-05 12-32-34-394347,0,160,1536,1464.0,-89.868,-110.181,-0.56,3.28,-9.09,-19.44,-3.56,162.75,5.559999999999999
2023-05-05 12-32-34-904365,0,160,1541,1459.0,-89.868,-110.181,-0.25,2.77,-9.3,-16.59,-1.76,158.08,8.41
2023-05-05 12-32-35-428185,0,160,1548,1452.0,-89.868,-110.093,-0.26,1.83,-9.48,-11.82,0.94,155.39,13.18
2023-05-05 12-32-35-926395,0,160,1553,1447.0,-89.868,-110.093,1.2,1.19,-9.74,-7.26,6.64,155.74,17.740000000000002
2023-05-05 12-32-36-447940,0,160,1556,1444.0,-89.868,-110.093,1.58,0.78,-9.75,-4.88,8.94,158.01,20.12
2023-05-05 12-32-36-952400,0,160,1554,1446.0,-89.868,-110.093,1.42,0.95,-9.7,-5.88,8.11,160.22,19.12
2023-05-05 12-32-37-472352,0,160,1549,1451.0,-89.868,-110.093,1.35,1.59,-9.53,-9.72,7.69,160.8,15.28
2023-05-05 12-32-37-987261,0,160,1544,1456.0,-89.868,-110.093,1.66,2.13,-9.33,-13.08,9.63,159.7,11.92
2023-05-05 12-32-38-516849,0,160,1543,1457.0,-89.868,-110.093,2.22,2.34,-9.16,-14.34,13.09,158.51,10.66
2023-05-05 12-32-39-039758,0,160,1546,1454.0,-89.868,-110.093,2.64,2.03,-9.15,-12.69,15.62,159.31,12.31
2023-05-05 12-32-39-540901,0,160,1550,1450.0,-89.868,-110.093,2.88,1.61,-9.28,-9.89,16.77,161.81,15.11
2023-05-05 12-32-40-052556,0,160,1551,1449.0,-89.78,-110.093,2.81,1.39,-9.31,-8.55,16.35,164.44,16.45
2023-05-05 12-32-40-560536,0,160,1550,1450.0,-89.78,-110.093,2.5,1.44,-9.35,-9.11,14.46,165.9,15.89
2023-05-05 12-32-41-079119,0,160,1547,1453.0,-89.868,-110.093,2.5,1.77,-9.29,-11.01,14.41,165.48,13.99
2023-05-05 12-32-41-583956,0,160,1546,1454.0,-89.78,-110.093,2.34,1.99,-9.25,-12.38,13.59,164.34,12.62
2023-05-05 12-32-42-077829,0,160,1545,1455.0,-89.78,-110.093,2.49,2.09,-9.17,-12.92,14.69,162.56,12.08
2023-05-05 12-32-42-604026,0,160,1546,1454.0,-89.78,-110.093,2.94,1.97,-9.13,-12.5,17.39,161.66,12.5
2023-05-05 12-32-43-124165,0,160,1549,1451.0,-89.78,-110.093,2.81,1.7,-9.23,-10.63,16.37,163.04,14.37
2023-05-05 12-32-43-618832,0,160,1550,1450.0,-89.78,-110.093,2.76,1.47,-9.26,-9.37,16.1,164.04,15.63
2023-05-05 12-32-44-130273,0,160,1550,1450.0,-89.868,-110.093,2.68,1.47,-9.31,-9.24,15.55,164.72,15.76
2023-05-05 12-32-44-633931,0,160,1549,1451.0,-89.868,-110.093,2.55,1.63,-9.34,-10.12,14.7,164.68,14.88
2023-05-05 12-32-45-151045,0,160,1547,1453.0,-89.868,-110.093,2.22,1.79,-9.31,-11.07,12.87,164.02,13.93
2023-05-05 12-32-45-661625,0,160,1548,1452.0,-89.868,-110.093,2.2,1.78,-9.32,-11.04,12.92,162.66,13.96
2023-05-05 12-32-46-162686,0,160,1548,1452.0,-89.78,-110.093,2.34,1.73,-9.33,-10.63,13.63,161.89,14.37
2023-05-05 12-32-46-684429,0,160,1549,1451.0,-89.78,-110.093,2.58,1.59,-9.33,-10.19,15.12,161.91,14.81
2023-05-05 12-32-47-185114,0,160,1549,1451.0,-89.78,-110.093,2.74,1.51,-9.24,-9.73,16.11,162.88,15.27
2023-05-05 12-32-47-707880,0,160,1550,1450.0,-89.868,-110.093,2.83,1.52,-9.27,-9.35,16.3,163.88,15.65
2023-05-05 12-32-48-222455,0,160,1550,1450.0,-89.868,-110.093,2.8,1.45,-9.27,-9.36,16.3,164.43,15.64
2023-05-05 12-32-48-714522,0,160,1549,1451.0,-89.868,-110.093,2.58,1.62,-9.3,-10.17,14.86,164.7,14.83
2023-05-05 12-32-49-223844,0,160,1547,1453.0,-89.868,-110.093,2.38,1.76,-9.27,-11.12,13.78,164.34,13.88
2023-05-05 12-32-49-727036,0,160,1547,1453.0,-89.78,-110.093,2.56,1.79,-9.25,-11.23,15.05,163.27,13.77
2023-05-05 12-32-50-239982,0,160,1548,1452.0,-89.78,-110.093,2.88,1.7,-9.22,-10.75,16.91,162.93,14.25
