Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-11-29-074289,0,160,1561,1439,-90.044,-110.005,-0.03,-0.29,-9.78,1.57,-0.42,-179.95,31.57
2023-05-05 13-11-29-429251,0,160,1561,1439,-90.044,-110.005,-0.03,-0.23,-9.72,1.59,-0.41,-179.95,31.59
2023-05-05 13-11-29-780194,0,160,1561,1439,-90.044,-110.005,0.07,0.02,-9.89,-0.26,0.3,179.93,29.74
2023-05-05 13-11-30-137502,0,160,1561,1439,-90.044,-110.005,0.39,0.76,-9.8,-4.74,2.21,178.89,25.259999999999998
2023-05-05 13-11-30-506360,0,160,1558,1442.0,-90.044,-110.005,0.65,1.69,-9.63,-10.28,3.53,176.74,19.72
2023-05-05 13-11-30-874371,0,160,1548,1452.0,-90.044,-110.093,0.89,2.7,-9.28,-16.54,5.06,173.37,13.46
2023-05-05 13-11-31-236903,0,160,1541,1459.0,-89.956,-110.005,1.18,3.56,-8.91,-21.63,6.77,169.44,8.370000000000001
2023-05-05 13-11-31-589612,0,160,1537,1463.0,-90.044,-110.005,1.53,3.98,-8.59,-24.44,9.18,165.58,5.559999999999999
2023-05-05 13-11-31-951152,0,160,1537,1463.0,-90.044,-110.093,2.2,3.96,-8.52,-24.83,13.01,162.31,5.170000000000002
2023-05-05 13-11-32-307869,0,160,1541,1459.0,-89.956,-110.005,2.82,3.55,-8.55,-22.68,16.69,161.1,7.32
2023-05-05 13-11-32-660157,0,160,1548,1452.0,-90.044,-110.005,3.56,2.8,-8.68,-18.49,21.13,161.93,11.510000000000002
2023-05-05 13-11-33-011432,0,160,1554,1446.0,-90.044,-110.093,4.22,2.07,-8.69,-14.02,25.19,164.62,15.98
2023-05-05 13-11-33-362822,0,160,1558,1442.0,-90.044,-110.093,3.98,1.68,-8.78,-11.12,23.76,168.19,18.880000000000003
2023-05-05 13-11-33-712578,0,160,1558,1442.0,-89.956,-110.093,3.54,1.63,-8.98,-10.8,21.19,170.3,19.2
2023-05-05 13-11-34-081580,0,160,1556,1444.0,-90.044,-110.093,3.78,1.85,-8.88,-12.17,22.39,171.51,17.83
2023-05-05 13-11-34-422607,0,160,1552,1448.0,-90.044,-110.093,4.12,2.19,-8.58,-14.7,24.82,172.13,15.3
