Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-59-35-804273,0,160,1552,1446,-89.868,-110.005,0.11,-0.28,-9.78,1.58,0.39,177.22,26.58
2023-05-05 11-59-36-079735,0,160,1552,1446,-89.868,-110.005,0.11,-0.29,-9.78,1.58,0.39,177.21,26.58
2023-05-05 11-59-36-355299,0,160,1552,1446,-89.868,-110.005,0.08,-0.15,-9.87,0.91,0.23,177.12,25.91
2023-05-05 11-59-36-622261,0,160,1552,1447.0,-89.868,-110.005,0.07,0.13,-9.85,-0.93,0.07,176.57,24.07
2023-05-05 11-59-36-917463,0,160,1551,1449.0,-89.868,-110.005,-0.04,0.5,-9.78,-3.28,-0.13,175.68,21.72
2023-05-05 11-59-37-201736,0,160,1548,1452.0,-89.868,-110.005,-0.02,0.98,-9.7,-5.72,-0.32,174.57,19.28
2023-05-05 11-59-37-485674,0,160,1546,1454.0,-89.78,-110.005,-0.05,1.37,-9.62,-8.14,-0.54,173.1,16.86
2023-05-05 11-59-37-745424,0,160,1544,1456.0,-89.78,-110.005,-0.15,1.63,-9.54,-9.7,-1.04,171.6,15.3
2023-05-05 11-59-38-017264,0,160,1544,1456.0,-89.868,-110.005,-0.14,1.81,-9.44,-10.63,-0.95,169.82,14.37
2023-05-05 11-59-38-304562,0,160,1544,1456.0,-89.868,-110.005,-0.03,1.76,-9.56,-10.44,-0.38,168.0,14.56
2023-05-05 11-59-38-592658,0,160,1545,1455.0,-89.78,-110.005,-0.02,1.58,-9.58,-9.36,-0.3,166.68,15.64
2023-05-05 11-59-38-869552,0,160,1547,1453.0,-89.868,-110.005,-0.01,1.3,-9.74,-7.83,-0.43,165.82,17.17
2023-05-05 11-59-39-126141,0,160,1548,1452.0,-89.868,-110.005,-0.21,1.09,-9.74,-6.48,-1.58,165.39,18.52
2023-05-05 11-59-39-398302,0,160,1549,1451.0,-89.78,-110.005,-0.37,0.91,-9.72,-5.42,-2.44,164.87,19.58
2023-05-05 11-59-39-688174,0,160,1550,1450.0,-89.868,-110.005,-0.46,0.81,-9.74,-4.7,-2.91,164.21,20.3
2023-05-05 11-59-39-968403,0,160,1550,1450.0,-89.868,-110.005,-0.52,0.72,-9.76,-4.4,-3.15,163.55,20.6
2023-05-05 11-59-40-245977,0,160,1550,1450.0,-89.78,-110.005,-0.79,0.74,-9.73,-4.59,-3.49,162.92,20.41
2023-05-05 11-59-40-533704,0,160,1549,1451.0,-89.78,-110.005,-0.73,0.89,-9.74,-5.27,-4.8,163.07,19.73
2023-05-05 11-59-40-822271,0,160,1548,1452.0,-89.868,-110.005,-1.06,1.08,-9.59,-6.18,-6.55,162.9,18.82
2023-05-05 11-59-41-094537,0,160,1548,1452.0,-89.868,-110.005,-1.18,1.18,-9.6,-6.77,-7.25,162.5,18.23
2023-05-05 11-59-41-374070,0,160,1547,1453.0,-89.78,-110.005,-1.23,1.19,-9.59,-7.11,-7.38,161.94,17.89
2023-05-05 11-59-41-644578,0,160,1547,1453.0,-89.868,-110.005,-1.11,1.24,-9.59,-7.31,-6.82,161.28,17.69
2023-05-05 11-59-41-923102,0,160,1547,1453.0,-89.868,-110.005,-0.98,1.28,-9.65,-7.48,-5.92,160.51,17.52
2023-05-05 11-59-42-201297,0,160,1547,1453.0,-89.868,-110.005,-0.8,1.28,-9.62,-7.55,-4.9,159.7,17.45
2023-05-05 11-59-42-480524,0,160,1547,1453.0,-89.868,-110.005,-0.55,1.25,-9.69,-7.38,-3.41,158.96,17.62
2023-05-05 11-59-42-765995,0,160,1547,1453.0,-89.868,-110.005,-0.41,1.2,-9.7,-7.07,-2.6,158.67,17.93
2023-05-05 11-59-43-057537,0,160,1548,1452.0,-89.868,-110.005,-0.37,1.15,-9.7,-6.67,-2.51,158.73,18.33
2023-05-05 11-59-43-332183,0,160,1548,1452.0,-89.868,-110.005,-0.39,1.07,-9.7,-6.28,-2.63,158.98,18.72
2023-05-05 11-59-43-611145,0,160,1548,1452.0,-89.78,-110.005,-0.36,1.01,-9.75,-6.06,-2.55,159.17,18.94
2023-05-05 11-59-43-894698,0,160,1549,1451.0,-89.78,-110.005,-0.36,0.99,-9.76,-5.95,-2.47,159.27,19.05
2023-05-05 11-59-44-187850,0,160,1548,1452.0,-89.78,-110.005,-0.42,1.02,-9.68,-6.04,-2.55,159.41,18.96
2023-05-05 11-59-44-486106,0,160,1548,1452.0,-89.868,-110.005,-0.31,1.06,-9.68,-6.17,-2.06,159.31,18.83
2023-05-05 11-59-44-784085,0,160,1548,1452.0,-89.78,-110.005,-0.15,1.04,-9.73,-6.27,-1.18,159.22,18.73
2023-05-05 11-59-45-068190,0,160,1548,1452.0,-89.868,-110.005,-0.19,1.05,-9.69,-6.33,-1.12,159.29,18.67
