Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 10-15-49-982038,0,160,1560,1440,-89.78,-109.741,-0.33,-0.25,-9.77,1.43,-2.1,172.82,31.43
2023-05-05 10-15-50-058843,0,160,1560,1440,-89.78,-109.741,-0.34,-0.26,-9.78,1.43,-2.1,172.82,31.43
2023-05-05 10-15-50-134681,0,160,1560,1440,-89.78,-109.741,-0.33,-0.26,-9.78,1.42,-2.11,172.82,31.42
2023-05-05 10-15-50-207591,0,160,1560,1440,-89.78,-109.741,-0.33,-0.25,-9.78,1.43,-2.11,172.83,31.43
2023-05-05 10-15-50-283992,0,160,1560,1440,-89.78,-109.741,-0.35,-0.27,-10.21,1.4,-2.1,172.83,31.4
2023-05-05 10-15-50-360121,0,160,1560,1440,-89.78,-109.741,-0.35,-0.31,-10.11,1.17,-2.11,172.83,31.17
2023-05-05 10-15-50-436384,0,160,1560,1440,-89.78,-109.741,-0.34,-0.17,-10.09,0.62,-2.26,172.8,30.62
2023-05-05 10-15-50-517361,0,160,1560,1440,-89.78,-109.741,-0.39,-0.02,-9.96,-0.19,-2.5,172.73,29.81
2023-05-05 10-15-50-594330,0,160,1560,1440,-89.78,-109.829,-0.44,0.13,-9.91,-1.02,-2.77,172.64,28.98
2023-05-05 10-15-50-676400,0,160,1560,1440,-89.78,-109.741,-0.47,0.29,-9.89,-2.11,-3.1,172.45,27.89
2023-05-05 10-15-50-749755,0,160,1560,1440,-89.78,-109.741,-0.52,0.53,-9.86,-3.34,-3.39,172.18,26.66
2023-05-05 10-15-50-825804,0,160,1560,1440,-89.78,-109.741,-0.57,0.74,-9.82,-4.69,-3.56,171.78,25.31
2023-05-05 10-15-50-909788,0,160,1560,1440,-89.78,-109.741,-0.59,0.99,-9.74,-6.14,-3.63,171.23,23.86
2023-05-05 10-15-50-977937,0,160,1560,1440,-89.78,-109.741,-0.61,1.19,-9.67,-7.48,-3.56,170.63,22.52
2023-05-05 10-15-51-056365,0,160,1560,1440,-89.78,-109.741,-0.59,1.49,-9.61,-8.87,-3.4,169.93,21.130000000000003
2023-05-05 10-15-51-125074,0,160,1560,1440,-89.78,-109.741,-0.55,1.74,-9.5,-10.47,-3.02,168.97,19.53
2023-05-05 10-15-51-202269,0,160,1560,1440,-89.78,-109.741,-0.44,1.95,-9.47,-11.86,-2.45,167.99,18.14
2023-05-05 10-15-51-264480,0,160,1560,1440,-89.78,-109.741,-0.26,2.23,-9.42,-13.41,-1.52,166.7,16.59
2023-05-05 10-15-51-341707,0,160,1560,1440,-89.78,-109.741,-0.13,2.44,-9.37,-14.54,-0.69,165.64,15.46
2023-05-05 10-15-51-419304,0,160,1557,1443,-89.78,-109.741,0.07,2.68,-9.35,-16.01,0.51,164.12,13.989999999999998
2023-05-05 10-15-51-502042,0,160,1554,1446,-89.78,-109.741,0.27,2.9,-9.22,-17.47,1.79,162.5,12.530000000000001
2023-05-05 10-15-51-575167,0,160,1551,1449,-89.78,-109.741,0.48,3.16,-9.03,-18.92,3.22,160.76,11.079999999999998
2023-05-05 10-15-51-639849,0,160,1549,1451,-89.78,-109.741,0.76,3.34,-8.95,-20.13,4.77,159.11,9.870000000000001
2023-05-05 10-15-51-697876,0,160,1547,1453,-89.78,-109.741,1.05,3.55,-8.85,-21.13,6.28,157.61,8.870000000000001
2023-05-05 10-15-51-775494,0,160,1545,1455,-89.78,-109.741,1.35,3.62,-8.74,-22.25,8.16,155.8,7.75
2023-05-05 10-15-51-852769,0,160,1543,1457,-89.78,-109.741,1.67,3.78,-8.64,-23.3,10.16,153.95,6.699999999999999
2023-05-05 10-15-51-930717,0,160,1540,1460,-89.78,-109.741,2.07,4.01,-8.59,-24.41,12.53,151.9,5.59
2023-05-05 10-15-52-006389,0,160,1538,1462,-89.78,-109.741,2.44,4.07,-8.41,-25.46,14.84,150.0,4.539999999999999
2023-05-05 10-15-52-084511,0,160,1536,1464,-89.78,-109.741,2.84,4.11,-8.28,-26.43,17.12,148.25,3.5700000000000003
2023-05-05 10-15-52-162867,0,160,1535,1465,-89.78,-109.741,3.17,4.21,-8.21,-27.22,19.01,146.9,2.780000000000001
2023-05-05 10-15-52-251547,0,160,1535,1465,-89.78,-109.741,3.45,4.25,-7.95,-28.04,20.96,145.61,1.9600000000000009
2023-05-05 10-15-52-339405,0,160,1535,1465,-89.78,-109.741,3.78,4.32,-7.88,-28.78,22.86,144.49,1.2199999999999989
