Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 00-34-07-746659,-90,-110,1560,1560,-89.956,-110.005,0.05,0.99,-9.7,-5.81,0.22,145.96,24.19
2023-04-21 00-34-07-820167,-90,-110,1549,1549,-89.956,-110.093,0.07,0.98,-9.75,-5.81,0.23,145.95,24.19
2023-04-21 00-34-07-907494,-90,-110,1549,1549,-90.044,-110.093,0.07,1.0,-9.71,-5.8,0.24,145.95,24.2
2023-04-21 00-34-07-988569,-90,-110,1549,1549,-89.956,-110.093,0.09,0.96,-9.74,-5.77,0.26,145.94,24.23
2023-04-21 00-34-08-049257,-90,-110,1549,1549,-89.956,-110.093,0.04,0.99,-9.74,-5.74,0.25,145.97,24.259999999999998
2023-04-21 00-34-08-123698,-90,-110,1549,1549,-89.956,-110.005,0.13,0.89,-9.78,-5.73,0.28,145.96,24.27
2023-04-21 00-34-08-182787,-90,-110,1549,1549,-89.956,-110.093,0.09,1.01,-9.73,-5.73,0.28,145.95,24.27
2023-04-21 00-34-08-251526,-90,-110,1549,1549,-89.956,-110.093,0.04,0.87,-9.77,-5.74,0.27,145.98,24.259999999999998
2023-04-21 00-34-08-323748,-90,-110,1549,1549,-89.956,-110.093,0.08,0.95,-9.69,-5.74,0.3,145.96,24.259999999999998
2023-04-21 00-34-08-397684,-90,-110,1549,1549,-89.956,-110.093,0.1,0.96,-9.74,-5.71,0.34,145.98,24.29
2023-04-21 00-34-08-463868,-90,-110,1549,1549,-89.956,-110.093,0.13,1.0,-9.78,-5.74,0.32,146.0,24.259999999999998
2023-04-21 00-34-08-537442,-90,-110,1549,1549,-89.956,-110.093,0.06,0.88,-9.72,-5.81,0.26,146.0,24.19
2023-04-21 00-34-08-611598,-90,-110,1549,1549,-89.956,-110.005,0.05,0.88,-9.82,-5.92,0.22,146.01,24.08
2023-04-21 00-34-08-684669,-90,-110,1548,1548,-89.956,-110.093,0.1,1.05,-9.58,-6.2,0.07,146.08,23.8
2023-04-21 00-34-08-756311,-90,-110,1548,1548,-89.956,-110.005,-0.05,1.08,-9.65,-6.25,-0.0,146.02,23.75
2023-04-21 00-34-08-828042,-90,-110,1548,1548,-89.956,-110.093,0.0,1.14,-9.73,-6.2,0.06,146.02,23.8
2023-04-21 00-34-08-900062,-90,-110,1548,1548,-89.956,-110.005,0.1,1.06,-9.82,-6.1,0.15,146.04,23.9
2023-04-21 00-34-08-973438,-90,-110,1548,1548,-89.956,-110.093,0.09,1.02,-9.8,-6.1,0.17,146.04,23.9
2023-04-21 00-34-09-057967,-90,-110,1548,1548,-89.956,-110.005,-0.08,1.0,-9.79,-6.22,0.08,146.03,23.78
2023-04-21 00-34-09-124699,-90,-110,1548,1548,-89.956,-110.005,-0.19,1.15,-9.54,-6.44,0.1,146.05,23.56
2023-04-21 00-34-09-194387,-90,-110,1548,1548,-89.956,-110.005,-0.09,1.16,-9.69,-6.72,0.35,146.16,23.28
2023-04-21 00-34-09-262623,-90,-110,1547,1547,-89.956,-110.005,0.4,1.19,-9.99,-7.09,1.0,146.27,22.91
2023-04-21 00-34-09-343397,-90,-110,1547,1547,-89.956,-110.093,0.45,1.3,-9.77,-7.54,1.89,146.24,22.46
2023-04-21 00-34-09-416368,-90,-110,1546,1546,-89.956,-110.093,0.61,1.35,-9.94,-8.2,2.81,146.08,21.8
2023-04-21 00-34-09-484141,-90,-110,1545,1545,-89.956,-110.093,0.71,1.44,-9.99,-8.99,3.26,145.83,21.009999999999998
2023-04-21 00-34-09-553433,-90,-110,1544,1544,-89.956,-110.093,0.56,1.62,-9.84,-9.95,3.31,145.58,20.05
2023-04-21 00-34-09-620784,-90,-110,1543,1543,-89.956,-110.005,0.4,1.75,-9.79,-10.96,3.17,145.42,19.04
2023-04-21 00-34-09-701310,-90,-110,1542,1542,-89.956,-110.093,0.39,2.04,-9.46,-12.0,3.06,145.34,18.0
2023-04-21 00-34-09-773692,-90,-110,1541,1541,-89.956,-110.005,0.57,2.24,-9.69,-13.05,2.99,145.38,16.95
2023-04-21 00-34-09-845938,-90,-110,1540,1540,-89.956,-110.093,0.54,2.42,-9.28,-14.32,2.85,145.4,15.68
2023-04-21 00-34-09-924370,-90,-110,1539,1539,-89.956,-110.005,0.47,2.62,-8.8,-15.31,2.77,145.3,14.69
2023-04-21 00-34-09-986534,-90,-110,1538,1538,-89.956,-110.005,0.56,2.7,-8.76,-15.91,2.78,145.17,14.09
2023-04-21 00-34-10-058207,-90,-110,1538,1538,-89.956,-110.005,0.73,2.88,-9.23,-16.11,2.8,145.0,13.89
2023-04-21 00-34-10-119673,-90,-110,1538,1538,-89.956,-110.093,0.6,3.05,-9.51,-16.21,2.7,144.7,13.79
2023-04-21 00-34-10-191540,-90,-110,1538,1538,-89.956,-110.093,0.35,2.51,-9.68,-16.38,2.48,144.4,13.620000000000001
2023-04-21 00-34-10-264143,-90,-110,1538,1538,-89.956,-110.093,0.37,2.78,-9.46,-16.57,2.17,144.19,13.43
2023-04-21 00-34-10-332687,-90,-110,1538,1538,-89.956,-110.093,0.34,2.86,-9.29,-16.88,1.73,143.94,13.120000000000001
2023-04-21 00-34-10-396687,-90,-110,1537,1537,-89.956,-110.093,0.37,2.9,-9.33,-17.06,1.43,143.76,12.940000000000001
2023-04-21 00-34-10-469346,-90,-110,1537,1537,-89.956,-110.093,0.28,2.9,-9.24,-17.25,1.09,143.49,12.75
2023-04-21 00-34-10-547678,-90,-110,1537,1537,-89.956,-110.093,0.21,2.97,-9.27,-17.41,0.82,143.09,12.59
2023-04-21 00-34-10-623859,-90,-110,1537,1537,-89.956,-110.093,0.12,3.0,-9.26,-17.55,0.69,142.6,12.45
2023-04-21 00-34-10-679045,-90,-110,1537,1537,-89.956,-110.005,0.06,2.96,-9.36,-17.73,0.77,141.95,12.27
2023-04-21 00-34-10-751778,-90,-110,1537,1537,-89.956,-110.093,0.02,3.01,-9.29,-17.91,0.97,141.49,12.09
2023-04-21 00-34-10-824024,-90,-110,1536,1536,-89.956,-110.093,0.16,3.01,-9.43,-18.11,1.24,141.04,11.89
2023-04-21 00-34-10-902376,-90,-110,1536,1536,-89.956,-110.005,0.39,3.1,-9.28,-18.39,1.45,140.69,11.61
2023-04-21 00-34-10-964970,-90,-110,1536,1536,-89.956,-110.093,0.46,3.19,-9.28,-18.62,1.44,140.43,11.379999999999999
2023-04-21 00-34-11-045920,-90,-110,1536,1536,-89.956,-110.093,0.4,3.15,-9.1,-18.82,1.25,140.1,11.18
2023-04-21 00-34-11-122323,-90,-110,1536,1536,-89.956,-110.093,0.33,3.19,-9.32,-18.93,0.97,139.66,11.07
2023-04-21 00-34-11-189113,-90,-110,1535,1535,-89.956,-110.093,0.12,3.19,-8.98,-19.02,0.7,139.12,10.98
2023-04-21 00-34-11-261296,-90,-110,1536,1536,-89.956,-110.005,-0.04,3.19,-8.81,-18.96,0.51,138.53,11.04
2023-04-21 00-34-11-327424,-90,-110,1536,1536,-89.956,-110.093,0.01,3.06,-9.3,-18.74,0.46,138.01,11.260000000000002
2023-04-21 00-34-11-403538,-90,-110,1536,1536,-89.956,-110.093,0.13,3.08,-9.42,-18.57,0.49,137.55,11.43
2023-04-21 00-34-11-468157,-90,-110,1536,1536,-89.956,-110.005,0.14,3.19,-9.61,-18.56,0.55,137.02,11.440000000000001
2023-04-21 00-34-11-541698,-90,-110,1536,1536,-89.956,-110.093,-0.04,3.03,-9.66,-18.81,0.66,136.56,11.190000000000001
2023-04-21 00-34-11-615059,-90,-110,1535,1535,-89.956,-110.093,-0.09,3.17,-9.46,-19.43,0.97,136.15,10.57
2023-04-21 00-34-11-703633,-90,-110,1534,1534,-89.956,-110.093,0.07,3.23,-9.35,-20.17,1.35,135.92,9.829999999999998
2023-04-21 00-34-11-771929,-90,-110,1533,1533,-89.956,-110.093,0.32,3.45,-9.08,-21.02,1.69,135.87,8.98
2023-04-21 00-34-11-836316,-90,-110,1532,1532,-89.956,-110.093,0.48,3.73,-9.12,-22.03,1.95,135.9,7.969999999999999
2023-04-21 00-34-11-895862,-90,-110,1532,1532,-89.956,-110.005,0.55,3.8,-8.93,-22.75,2.06,135.96,7.25
2023-04-21 00-34-11-971451,-90,-110,1531,1531,-89.956,-110.093,0.63,3.93,-8.92,-23.56,2.05,135.94,6.440000000000001
2023-04-21 00-34-12-053585,-90,-110,1530,1530,-89.956,-110.005,0.61,4.07,-9.01,-24.34,1.95,135.77,5.66
2023-04-21 00-34-12-118100,-90,-110,1529,1529,-89.956,-110.005,0.44,4.16,-8.82,-25.29,1.75,135.35,4.710000000000001
2023-04-21 00-34-12-191717,-90,-110,1528,1528,-89.956,-110.093,0.4,4.29,-8.68,-26.14,1.6,134.82,3.8599999999999994
2023-04-21 00-34-12-254264,-90,-110,1527,1527,-89.956,-110.005,0.38,4.47,-8.68,-26.95,1.49,134.17,3.0500000000000007
2023-04-21 00-34-12-328584,-90,-110,1527,1527,-89.956,-110.093,0.25,4.56,-8.48,-27.72,1.38,133.43,2.280000000000001
2023-04-21 00-34-12-404754,-90,-110,1527,1527,-89.956,-110.005,0.16,4.59,-8.36,-28.39,1.32,132.64,1.6099999999999994
2023-04-21 00-34-12-477624,-90,-110,1527,1527,-89.956,-110.093,0.16,4.73,-8.22,-28.98,1.35,131.74,1.0199999999999996
2023-04-21 00-34-12-552292,-90,-110,1527,1527,-89.956,-110.093,0.06,4.61,-8.11,-29.26,1.48,130.97,0.7399999999999984
2023-04-21 00-34-12-621275,-90,-110,1527,1527,-89.956,-110.093,0.13,4.83,-8.18,-29.24,1.7,130.34,0.7600000000000016
2023-04-21 00-34-12-700495,-90,-110,1527,1527,-89.956,-110.093,0.28,4.73,-8.47,-28.99,1.92,129.93,1.0100000000000016
2023-04-21 00-34-12-769186,-90,-110,1527,1527,-89.956,-110.005,0.38,4.7,-8.41,-28.58,2.05,129.71,1.4200000000000017
2023-04-21 00-34-12-844984,-90,-110,1527,1527,-89.956,-110.093,0.24,4.62,-8.16,-28.06,2.03,129.59,1.9400000000000013
2023-04-21 00-34-12-908716,-90,-110,1528,1528,-89.956,-110.093,0.44,4.46,-8.42,-27.06,1.96,129.66,2.9400000000000013
2023-04-21 00-34-12-983619,-90,-110,1529,1529,-89.956,-110.093,0.45,4.32,-8.85,-26.08,1.82,129.82,3.9200000000000017
