Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-50-31-436628,0,160,1555,1448,-89.78,-110.005,0.67,-0.39,-9.75,2.18,3.74,179.07,27.18
2023-05-05 11-50-31-654909,0,160,1555,1448,-89.868,-110.005,0.68,-0.39,-9.75,2.19,3.75,179.06,27.19
2023-05-05 11-50-31-864498,0,160,1555,1448,-89.78,-110.005,0.66,-0.43,-10.0,2.1,3.69,179.05,27.1
2023-05-05 11-50-32-080642,0,160,1555,1448,-89.868,-110.005,0.53,-0.17,-9.88,1.01,2.83,179.02,26.01
2023-05-05 11-50-32-302215,0,160,1553,1448,-89.78,-110.005,0.23,0.13,-9.83,-0.81,1.05,178.92,24.19
2023-05-05 11-50-32-515687,0,160,1551,1449.0,-89.78,-110.005,-0.1,0.5,-9.78,-3.03,-0.82,178.72,21.97
2023-05-05 11-50-32-729097,0,160,1549,1451.0,-89.868,-110.005,-0.29,0.85,-9.71,-5.19,-1.99,178.31,19.81
2023-05-05 11-50-32-941281,0,160,1547,1453.0,-89.78,-110.005,-0.38,1.27,-9.64,-7.38,-2.47,177.55,17.62
2023-05-05 11-50-33-159347,0,160,1545,1455.0,-89.78,-110.005,-0.37,1.57,-9.56,-9.12,-2.33,176.45,15.88
2023-05-05 11-50-33-377200,0,160,1544,1456.0,-89.868,-110.005,-0.22,1.76,-9.53,-10.52,-1.32,174.94,14.48
2023-05-05 11-50-33-576042,0,160,1543,1457.0,-89.78,-110.005,-0.01,1.91,-9.58,-11.36,-0.31,173.5,13.64
2023-05-05 11-50-33-780813,0,160,1543,1457.0,-89.868,-110.005,0.09,1.95,-9.52,-11.65,0.39,172.3,13.35
2023-05-05 11-50-33-989852,0,160,1543,1457.0,-89.868,-110.005,0.24,1.92,-9.54,-11.47,1.31,171.16,13.53
2023-05-05 11-50-34-207491,0,160,1544,1456.0,-89.868,-110.005,0.41,1.84,-9.57,-10.93,2.18,170.31,14.07
