Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-36-29-408260,0,160,1550,1450,-89.78,-110.005,0.06,-0.27,-9.77,1.44,0.07,177.26,26.44
2023-05-05 11-36-29-506314,0,160,1550,1450,-89.78,-110.005,0.06,-0.27,-9.78,1.44,0.07,177.26,26.44
2023-05-05 11-36-29-608598,0,160,1550,1450,-89.78,-110.005,0.06,-0.27,-9.78,1.44,0.07,177.26,26.44
2023-05-05 11-36-29-699330,0,160,1550,1450,-89.78,-110.005,0.0,-0.23,-9.82,1.44,0.07,177.27,26.44
2023-05-05 11-36-29-794484,0,160,1550,1450,-89.78,-110.005,0.08,-0.25,-9.94,1.23,0.1,177.27,26.23
2023-05-05 11-36-29-899044,0,160,1550,1450,-89.78,-110.005,0.06,-0.16,-9.88,0.78,-0.04,177.21,25.78
2023-05-05 11-36-29-994069,0,160,1550,1450,-89.78,-110.005,0.02,-0.09,-9.8,0.27,-0.19,177.12,25.27
2023-05-05 11-36-30-096020,0,160,1550,1450,-89.78,-110.005,-0.01,0.04,-9.85,-0.37,-0.35,176.96,24.63
2023-05-05 11-36-30-201754,0,160,1550,1450,-89.78,-110.005,-0.07,0.17,-9.86,-1.12,-0.66,176.73,23.88
2023-05-05 11-36-30-299182,0,160,1550,1450,-89.78,-110.005,-0.12,0.31,-9.81,-1.83,-1.15,176.48,23.17
2023-05-05 11-36-30-383503,0,160,1550,1450,-89.78,-110.005,-0.25,0.4,-9.8,-2.51,-1.66,176.22,22.490000000000002
2023-05-05 11-36-30-493330,0,160,1550,1450,-89.78,-110.005,-0.34,0.52,-9.75,-3.28,-2.31,175.9,21.72
2023-05-05 11-36-30-601440,0,160,1550,1450,-89.78,-110.005,-0.49,0.67,-9.75,-4.11,-3.08,175.51,20.89
2023-05-05 11-36-30-691925,0,160,1550,1450,-89.78,-110.005,-0.6,0.75,-9.72,-4.77,-3.77,175.16,20.23
2023-05-05 11-36-30-789771,0,160,1549,1450,-89.78,-110.005,-0.71,0.91,-9.72,-5.48,-4.52,174.74,19.52
2023-05-05 11-36-30-888633,0,160,1548,1450,-89.78,-110.005,-0.84,1.02,-9.69,-6.17,-5.38,174.3,18.83
2023-05-05 11-36-30-988518,0,160,1548,1450,-89.78,-110.005,-1.02,1.15,-9.54,-6.82,-6.22,173.8,18.18
2023-05-05 11-36-31-075036,0,160,1547,1450,-89.78,-110.005,-1.07,1.27,-9.57,-7.35,-6.73,173.28,17.65
2023-05-05 11-36-31-183253,0,160,1547,1450,-89.78,-110.005,-1.16,1.28,-9.56,-7.86,-7.16,172.62,17.14
2023-05-05 11-36-31-289590,0,160,1546,1450.8,-89.78,-110.005,-1.21,1.38,-9.58,-8.36,-7.37,171.8,16.64
2023-05-05 11-36-31-388827,0,160,1546,1450.8,-89.78,-110.005,-1.2,1.46,-9.55,-8.76,-7.47,171.0,16.240000000000002
2023-05-05 11-36-31-485227,0,160,1545,1452.0,-89.78,-110.005,-1.24,1.49,-9.54,-9.08,-7.53,170.25,15.92
2023-05-05 11-36-31-587993,0,160,1545,1452.0,-89.78,-110.005,-1.24,1.57,-9.55,-9.37,-7.56,169.41,15.63
2023-05-05 11-36-31-691537,0,160,1545,1452.0,-89.78,-110.005,-1.28,1.61,-9.5,-9.65,-7.62,168.47,15.35
2023-05-05 11-36-31-796338,0,160,1545,1452.0,-89.78,-110.005,-1.23,1.62,-9.55,-9.88,-7.55,167.51,15.12
2023-05-05 11-36-31-894622,0,160,1544,1453.2,-89.78,-110.005,-1.24,1.69,-9.5,-10.03,-7.45,166.72,14.97
2023-05-05 11-36-31-991071,0,160,1544,1453.2,-89.78,-110.005,-1.23,1.67,-9.5,-10.16,-7.27,165.84,14.84
2023-05-05 11-36-32-092259,0,160,1544,1453.2,-89.78,-110.005,-1.19,1.7,-9.41,-10.23,-6.92,164.95,14.77
