Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 00-39-40-196290,-90,-110,1559,1559,-90.132,-110.005,-0.36,1.05,-9.72,-6.16,-2.24,140.83,23.84
2023-04-21 00-39-40-303615,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.04,-9.72,-6.15,-2.23,140.83,23.85
2023-04-21 00-39-40-409686,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.04,-9.72,-6.15,-2.23,140.83,23.85
2023-04-21 00-39-40-523949,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.1,-9.68,-6.14,-2.23,140.83,23.86
2023-04-21 00-39-40-639170,-90,-110,1548,1548,-90.22,-110.005,-0.35,1.08,-9.71,-6.14,-2.23,140.86,23.86
2023-04-21 00-39-40-761768,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.92,-9.73,-6.14,-2.23,140.84,23.86
2023-04-21 00-39-40-869651,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.17,-9.64,-6.15,-2.23,140.82,23.85
2023-04-21 00-39-40-989367,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.99,-9.73,-6.16,-2.24,140.83,23.84
2023-04-21 00-39-41-096443,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.11,-9.67,-6.18,-2.24,140.79,23.82
2023-04-21 00-39-41-221981,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.14,-9.66,-6.17,-2.24,140.82,23.83
2023-04-21 00-39-41-347823,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.05,-9.73,-6.17,-2.25,140.84,23.83
2023-04-21 00-39-41-471599,-90,-110,1548,1548,-90.132,-110.093,-0.37,1.01,-9.75,-6.16,-2.25,140.86,23.84
2023-04-21 00-39-41-589632,-90,-110,1548,1548,-90.132,-110.093,-0.37,1.13,-9.65,-6.18,-2.25,140.84,23.82
2023-04-21 00-39-41-697720,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.99,-9.75,-6.17,-2.25,140.84,23.83
2023-04-21 00-39-41-809577,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.16,-9.6,-6.17,-2.25,140.82,23.83
2023-04-21 00-39-41-926362,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.99,-9.72,-6.17,-2.25,140.84,23.83
2023-04-21 00-39-42-038984,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.13,-9.67,-6.2,-2.26,140.83,23.8
2023-04-21 00-39-42-153796,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.01,-9.76,-6.19,-2.27,140.86,23.81
2023-04-21 00-39-42-264025,-90,-110,1548,1548,-90.132,-110.093,-0.39,1.13,-9.64,-6.21,-2.27,140.83,23.79
2023-04-21 00-39-42-377981,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.01,-9.71,-6.22,-2.28,140.82,23.78
2023-04-21 00-39-42-504275,-90,-110,1548,1548,-90.22,-110.005,-0.38,1.0,-9.71,-6.21,-2.27,140.84,23.79
2023-04-21 00-39-42-619243,-90,-110,1548,1548,-90.132,-110.093,-0.34,1.01,-9.77,-6.21,-2.26,140.86,23.79
2023-04-21 00-39-42-738581,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.06,-9.68,-6.22,-2.26,140.83,23.78
2023-04-21 00-39-42-865566,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.05,-9.65,-6.23,-2.25,140.82,23.77
2023-04-21 00-39-42-991837,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.92,-9.77,-6.25,-2.25,140.81,23.75
2023-04-21 00-39-43-117913,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.95,-9.77,-6.24,-2.24,140.81,23.759999999999998
2023-04-21 00-39-43-242940,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.12,-9.73,-6.24,-2.25,140.82,23.759999999999998
2023-04-21 00-39-43-368224,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.99,-9.71,-6.24,-2.25,140.84,23.759999999999998
2023-04-21 00-39-43-482281,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.08,-9.69,-6.24,-2.26,140.82,23.759999999999998
2023-04-21 00-39-43-599888,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.25,-9.64,-6.24,-2.26,140.81,23.759999999999998
2023-04-21 00-39-43-714721,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.94,-9.71,-6.23,-2.27,140.82,23.77
2023-04-21 00-39-43-837327,-90,-110,1548,1548,-90.132,-110.005,-0.32,1.06,-9.75,-6.22,-2.27,140.83,23.78
2023-04-21 00-39-43-943271,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.01,-9.71,-6.22,-2.27,140.83,23.78
2023-04-21 00-39-44-056882,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.15,-9.74,-6.21,-2.27,140.83,23.79
2023-04-21 00-39-44-157121,-90,-110,1548,1548,-90.132,-110.005,-0.39,1.05,-9.74,-6.21,-2.26,140.85,23.79
2023-04-21 00-39-44-271610,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.11,-9.66,-6.22,-2.25,140.84,23.78
2023-04-21 00-39-44-398324,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.06,-9.74,-6.21,-2.26,140.85,23.79
2023-04-21 00-39-44-522658,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.05,-9.7,-6.2,-2.26,140.85,23.8
2023-04-21 00-39-44-644021,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.11,-9.72,-6.2,-2.26,140.84,23.8
2023-04-21 00-39-44-760385,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.01,-9.75,-6.2,-2.27,140.86,23.8
2023-04-21 00-39-44-872352,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.96,-9.73,-6.21,-2.27,140.85,23.79
2023-04-21 00-39-44-989616,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.95,-9.74,-6.22,-2.27,140.85,23.78
2023-04-21 00-39-45-114590,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.99,-9.72,-6.22,-2.28,140.85,23.78
2023-04-21 00-39-45-219840,-90,-110,1548,1548,-90.132,-110.093,-0.39,1.01,-9.74,-6.25,-2.28,140.82,23.75
2023-04-21 00-39-45-346085,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.06,-9.76,-6.25,-2.28,140.84,23.75
2023-04-21 00-39-45-462844,-90,-110,1548,1548,-90.132,-110.005,-0.33,0.93,-9.77,-6.26,-2.28,140.83,23.740000000000002
2023-04-21 00-39-45-576580,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.08,-9.76,-6.24,-2.29,140.83,23.759999999999998
2023-04-21 00-39-45-694559,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.14,-9.7,-6.23,-2.29,140.85,23.77
2023-04-21 00-39-45-806086,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.97,-9.74,-6.24,-2.28,140.85,23.759999999999998
2023-04-21 00-39-45-928922,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.17,-9.71,-6.23,-2.28,140.86,23.77
2023-04-21 00-39-46-040508,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.98,-9.69,-6.23,-2.28,140.86,23.77
2023-04-21 00-39-46-168545,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.13,-9.69,-6.23,-2.28,140.86,23.77
2023-04-21 00-39-46-286859,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.97,-9.72,-6.25,-2.27,140.84,23.75
2023-04-21 00-39-46-409943,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.06,-9.78,-6.24,-2.27,140.85,23.759999999999998
2023-04-21 00-39-46-520662,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.11,-9.66,-6.25,-2.28,140.83,23.75
2023-04-21 00-39-46-630716,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.05,-9.78,-6.24,-2.27,140.85,23.759999999999998
2023-04-21 00-39-46-755323,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.04,-9.69,-6.25,-2.27,140.82,23.75
2023-04-21 00-39-46-873682,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.11,-9.73,-6.23,-2.28,140.85,23.77
2023-04-21 00-39-47-003287,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.97,-9.74,-6.21,-2.29,140.87,23.79
2023-04-21 00-39-47-113501,-90,-110,1548,1548,-90.132,-110.093,-0.39,0.94,-9.73,-6.21,-2.29,140.86,23.79
2023-04-21 00-39-47-239728,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.99,-9.72,-6.22,-2.3,140.84,23.78
2023-04-21 00-39-47-357405,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.05,-9.7,-6.22,-2.3,140.85,23.78
2023-04-21 00-39-47-481320,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.1,-9.72,-6.24,-2.3,140.82,23.759999999999998
2023-04-21 00-39-47-600795,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.92,-9.74,-6.25,-2.3,140.8,23.75
2023-04-21 00-39-47-719383,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.07,-9.65,-6.27,-2.31,140.77,23.73
2023-04-21 00-39-47-838893,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.03,-9.73,-6.26,-2.31,140.79,23.740000000000002
2023-04-21 00-39-47-962781,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.13,-9.66,-6.28,-2.3,140.78,23.72
2023-04-21 00-39-48-085199,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.99,-9.74,-6.27,-2.3,140.8,23.73
2023-04-21 00-39-48-196364,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.1,-9.71,-6.26,-2.29,140.79,23.740000000000002
2023-04-21 00-39-48-317233,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.12,-9.7,-6.26,-2.3,140.79,23.740000000000002
2023-04-21 00-39-48-433724,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.11,-9.66,-6.26,-2.3,140.79,23.740000000000002
2023-04-21 00-39-48-559250,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.06,-9.72,-6.26,-2.29,140.81,23.740000000000002
2023-04-21 00-39-48-673422,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.11,-9.7,-6.26,-2.3,140.83,23.740000000000002
2023-04-21 00-39-48-800365,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.02,-9.75,-6.26,-2.29,140.84,23.740000000000002
2023-04-21 00-39-48-918499,-90,-110,1548,1548,-90.132,-110.093,-0.36,0.99,-9.72,-6.27,-2.3,140.82,23.73
2023-04-21 00-39-49-038489,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.95,-9.73,-6.27,-2.31,140.82,23.73
2023-04-21 00-39-49-153857,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.04,-9.73,-6.27,-2.31,140.82,23.73
2023-04-21 00-39-49-277321,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.06,-9.71,-6.26,-2.31,140.83,23.740000000000002
2023-04-21 00-39-49-390703,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.06,-9.72,-6.25,-2.31,140.85,23.75
2023-04-21 00-39-49-520153,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.1,-9.71,-6.25,-2.32,140.86,23.75
2023-04-21 00-39-49-632208,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.27,-9.63,-6.24,-2.32,140.89,23.759999999999998
2023-04-21 00-39-49-757130,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.05,-9.68,-6.25,-2.32,140.89,23.75
2023-04-21 00-39-49-874604,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.15,-9.69,-6.25,-2.31,140.85,23.75
2023-04-21 00-39-49-993813,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.92,-9.78,-6.24,-2.3,140.86,23.759999999999998
2023-04-21 00-39-50-106294,-90,-110,1548,1548,-90.22,-110.093,-0.36,1.16,-9.72,-6.25,-2.31,140.87,23.75
2023-04-21 00-39-50-221220,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.96,-9.74,-6.26,-2.31,140.88,23.740000000000002
2023-04-21 00-39-50-332070,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.07,-9.69,-6.25,-2.3,140.87,23.75
2023-04-21 00-39-50-459161,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.95,-9.72,-6.25,-2.3,140.87,23.75
2023-04-21 00-39-50-574578,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.25,-9.74,-6.24,-2.31,140.89,23.759999999999998
2023-04-21 00-39-50-690222,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.95,-9.77,-6.23,-2.31,140.91,23.77
2023-04-21 00-39-50-804644,-90,-110,1548,1548,-90.132,-110.005,-0.33,1.11,-9.64,-6.25,-2.31,140.87,23.75
2023-04-21 00-39-50-920356,-90,-110,1548,1548,-90.132,-110.093,-0.35,1.03,-9.75,-6.25,-2.32,140.87,23.75
2023-04-21 00-39-51-037764,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.05,-9.7,-6.25,-2.31,140.86,23.75
2023-04-21 00-39-51-156496,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.98,-9.73,-6.23,-2.31,140.88,23.77
2023-04-21 00-39-51-281718,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.03,-9.74,-6.24,-2.32,140.88,23.759999999999998
2023-04-21 00-39-51-406805,-90,-110,1548,1548,-90.132,-110.093,-0.37,0.97,-9.74,-6.24,-2.33,140.86,23.759999999999998
2023-04-21 00-39-51-524716,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.06,-9.68,-6.25,-2.33,140.85,23.75
2023-04-21 00-39-51-627106,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.07,-9.71,-6.24,-2.32,140.86,23.759999999999998
2023-04-21 00-39-51-752751,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.0,-9.74,-6.24,-2.32,140.85,23.759999999999998
2023-04-21 00-39-51-870295,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.91,-9.75,-6.25,-2.3,140.84,23.75
2023-04-21 00-39-51-995062,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.08,-9.67,-6.25,-2.3,140.85,23.75
2023-04-21 00-39-52-107776,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.01,-9.77,-6.25,-2.3,140.87,23.75
2023-04-21 00-39-52-235024,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.0,-9.74,-6.25,-2.3,140.89,23.75
2023-04-21 00-39-52-364169,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.12,-9.68,-6.26,-2.3,140.87,23.740000000000002
2023-04-21 00-39-52-465785,-90,-110,1548,1548,-90.22,-110.005,-0.36,1.04,-9.7,-6.27,-2.29,140.87,23.73
2023-04-21 00-39-52-586322,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.03,-9.75,-6.26,-2.29,140.88,23.740000000000002
2023-04-21 00-39-52-721392,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.07,-9.73,-6.25,-2.29,140.87,23.75
2023-04-21 00-39-52-843262,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.06,-9.74,-6.23,-2.29,140.91,23.77
2023-04-21 00-39-52-970560,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.94,-9.78,-6.21,-2.29,140.94,23.79
2023-04-21 00-39-53-081759,-90,-110,1548,1548,-90.132,-110.093,-0.34,1.12,-9.68,-6.21,-2.29,140.93,23.79
2023-04-21 00-39-53-198251,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.14,-9.68,-6.22,-2.3,140.91,23.78
2023-04-21 00-39-53-315869,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.97,-9.75,-6.22,-2.3,140.93,23.78
2023-04-21 00-39-53-434413,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.14,-9.69,-6.22,-2.3,140.91,23.78
2023-04-21 00-39-53-551719,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.08,-9.76,-6.19,-2.3,140.96,23.81
2023-04-21 00-39-53-681363,-90,-110,1548,1548,-90.132,-110.005,-0.33,0.95,-9.78,-6.2,-2.31,140.94,23.8
2023-04-21 00-39-53-803368,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.01,-9.74,-6.2,-2.32,140.95,23.8
2023-04-21 00-39-53-921008,-90,-110,1548,1548,-90.22,-110.005,-0.38,1.19,-9.68,-6.19,-2.32,140.96,23.81
2023-04-21 00-39-54-030450,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.93,-9.78,-6.17,-2.32,141.0,23.83
2023-04-21 00-39-54-154728,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.98,-9.73,-6.18,-2.32,141.0,23.82
2023-04-21 00-39-54-274524,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.89,-9.77,-6.19,-2.32,140.97,23.81
2023-04-21 00-39-54-390456,-90,-110,1548,1548,-90.132,-110.005,-0.32,1.12,-9.73,-6.19,-2.33,140.98,23.81
2023-04-21 00-39-54-526790,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.18,-9.71,-6.2,-2.32,140.97,23.8
2023-04-21 00-39-54-648451,-90,-110,1548,1548,-90.132,-110.005,-0.34,0.91,-9.77,-6.2,-2.32,140.99,23.8
2023-04-21 00-39-54-774653,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.06,-9.74,-6.2,-2.31,141.0,23.8
2023-04-21 00-39-54-883538,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.06,-9.71,-6.22,-2.31,140.97,23.78
2023-04-21 00-39-55-010727,-90,-110,1548,1548,-90.132,-110.093,-0.36,1.01,-9.75,-6.2,-2.3,140.99,23.8
2023-04-21 00-39-55-129501,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.03,-9.7,-6.22,-2.3,140.96,23.78
2023-04-21 00-39-55-247704,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.11,-9.71,-6.2,-2.29,140.97,23.8
2023-04-21 00-39-55-374874,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.15,-9.67,-6.22,-2.29,140.93,23.78
2023-04-21 00-39-55-491288,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.12,-9.72,-6.21,-2.28,140.96,23.79
2023-04-21 00-39-55-611567,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.06,-9.76,-6.22,-2.28,140.95,23.78
2023-04-21 00-39-55-738951,-90,-110,1548,1548,-90.132,-110.005,-0.38,1.05,-9.66,-6.22,-2.28,140.94,23.78
2023-04-21 00-39-55-854208,-90,-110,1548,1548,-90.132,-110.005,-0.38,0.98,-9.71,-6.22,-2.28,140.95,23.78
2023-04-21 00-39-55-968285,-90,-110,1548,1548,-90.132,-110.005,-0.36,0.99,-9.73,-6.22,-2.28,140.95,23.78
2023-04-21 00-39-56-090351,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.98,-9.77,-6.24,-2.27,140.92,23.759999999999998
2023-04-21 00-39-56-191400,-90,-110,1548,1548,-90.132,-110.005,-0.35,1.04,-9.74,-6.22,-2.27,140.92,23.78
2023-04-21 00-39-56-297869,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.1,-9.66,-6.23,-2.27,140.9,23.77
2023-04-21 00-39-56-409365,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.13,-9.68,-6.23,-2.27,140.9,23.77
2023-04-21 00-39-56-529314,-90,-110,1548,1548,-90.132,-110.005,-0.35,0.93,-9.77,-6.23,-2.28,140.9,23.77
2023-04-21 00-39-56-657748,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.05,-9.74,-6.22,-2.28,140.94,23.78
2023-04-21 00-39-56-771257,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.13,-9.71,-6.21,-2.28,140.98,23.79
2023-04-21 00-39-56-909655,-90,-110,1548,1548,-90.132,-110.005,-0.37,0.94,-9.75,-6.21,-2.29,140.97,23.79
2023-04-21 00-39-57-012288,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.12,-9.71,-6.21,-2.27,140.97,23.79
2023-04-21 00-39-57-124248,-90,-110,1548,1548,-90.132,-110.005,-0.4,0.98,-9.76,-6.21,-2.27,140.98,23.79
2023-04-21 00-39-57-254782,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.16,-9.66,-6.22,-2.28,140.96,23.78
2023-04-21 00-39-57-376566,-90,-110,1548,1548,-90.132,-110.093,-0.39,1.08,-9.71,-6.22,-2.28,140.95,23.78
2023-04-21 00-39-57-501835,-90,-110,1548,1548,-90.132,-110.093,-0.38,0.99,-9.73,-6.21,-2.28,140.97,23.79
2023-04-21 00-39-57-619411,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.07,-9.7,-6.2,-2.29,140.97,23.8
2023-04-21 00-39-57-730726,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.08,-9.67,-6.2,-2.28,140.95,23.8
2023-04-21 00-39-57-852328,-90,-110,1548,1548,-90.132,-110.005,-0.37,1.04,-9.73,-6.2,-2.29,140.96,23.8
2023-04-21 00-39-57-974854,-90,-110,1548,1548,-90.132,-110.005,-0.34,1.2,-9.73,-6.19,-2.28,140.97,23.81
2023-04-21 00-39-58-086505,-90,-110,1548,1548,-90.132,-110.005,-0.36,1.11,-9.7,-6.19,-2.28,140.97,23.81
