Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 01-07-23-786121,-90,-110,1561,1561,-89.868,-110.093,0.14,0.79,-9.74,-4.77,0.58,152.9,25.23
2023-04-21 01-07-23-857028,-90,-110,1550,1550,-89.868,-110.181,0.14,0.79,-9.75,-4.77,0.59,152.9,25.23
2023-04-21 01-07-23-930091,-90,-110,1550,1550,-89.78,-110.093,0.14,0.79,-9.75,-4.76,0.59,152.91,25.240000000000002
2023-04-21 01-07-24-001860,-90,-110,1550,1550,-89.868,-110.093,0.14,0.79,-9.73,-4.76,0.59,152.91,25.240000000000002
2023-04-21 01-07-24-081608,-90,-110,1550,1550,-89.868,-110.093,0.18,0.8,-9.93,-4.75,0.58,152.92,25.25
2023-04-21 01-07-24-149020,-90,-110,1550,1550,-89.78,-110.093,0.14,0.84,-10.08,-4.8,-0.1,153.0,25.2
2023-04-21 01-07-24-222268,-90,-110,1550,1550,-89.868,-110.093,-0.18,0.78,-9.95,-4.92,-1.55,153.11,25.08
2023-04-21 01-07-24-289666,-90,-110,1549,1549,-89.78,-110.181,-0.49,0.83,-9.82,-5.17,-3.46,153.19,24.83
2023-04-21 01-07-24-362647,-90,-110,1549,1549,-89.868,-110.093,-0.91,0.99,-9.68,-5.49,-5.6,153.24,24.509999999999998
2023-04-21 01-07-24-444382,-90,-110,1549,1549,-89.868,-110.093,-1.31,0.99,-9.48,-5.81,-7.75,153.18,24.19
2023-04-21 01-07-24-509679,-90,-110,1548,1548,-89.868,-110.093,-1.66,1.0,-9.31,-6.08,-9.51,152.99,23.92
2023-04-21 01-07-24-581860,-90,-110,1548,1548,-89.868,-110.093,-1.83,1.06,-9.34,-6.32,-10.75,152.62,23.68
2023-04-21 01-07-24-655251,-90,-110,1548,1548,-89.868,-110.093,-1.94,1.09,-9.32,-6.46,-11.19,152.25,23.54
2023-04-21 01-07-24-732610,-90,-110,1548,1548,-89.868,-110.093,-1.92,1.09,-9.36,-6.57,-11.18,151.74,23.43
2023-04-21 01-07-24-796923,-90,-110,1548,1548,-89.868,-110.093,-1.85,1.09,-9.44,-6.63,-10.69,151.1,23.37
2023-04-21 01-07-24-862611,-90,-110,1548,1548,-89.868,-110.093,-1.69,1.1,-9.56,-6.67,-9.99,150.57,23.33
2023-04-21 01-07-24-935047,-90,-110,1548,1548,-89.868,-110.093,-1.55,1.09,-9.63,-6.71,-9.23,150.07,23.29
2023-04-21 01-07-25-011362,-90,-110,1548,1548,-89.868,-110.093,-1.39,1.11,-9.7,-6.76,-8.49,149.57,23.240000000000002
2023-04-21 01-07-25-089416,-90,-110,1548,1548,-89.868,-110.093,-1.32,1.12,-9.7,-6.85,-7.99,149.12,23.15
2023-04-21 01-07-25-163955,-90,-110,1548,1548,-89.868,-110.181,-1.28,1.16,-9.73,-6.95,-7.79,148.79,23.05
2023-04-21 01-07-25-238088,-90,-110,1547,1547,-89.868,-110.093,-1.27,1.18,-9.68,-7.07,-7.84,148.51,22.93
2023-04-21 01-07-25-312904,-90,-110,1547,1547,-89.868,-110.181,-1.34,1.22,-9.63,-7.23,-8.11,148.2,22.77
2023-04-21 01-07-25-403551,-90,-110,1547,1547,-89.868,-110.093,-1.41,1.24,-9.61,-7.41,-8.48,147.88,22.59
2023-04-21 01-07-25-469424,-90,-110,1547,1547,-89.78,-110.093,-1.49,1.25,-9.54,-7.6,-8.87,147.54,22.4
2023-04-21 01-07-25-534221,-90,-110,1547,1547,-89.868,-110.093,-1.55,1.3,-9.54,-7.75,-9.1,147.22,22.25
2023-04-21 01-07-25-610703,-90,-110,1547,1547,-89.78,-110.093,-1.56,1.31,-9.49,-7.88,-9.24,146.87,22.12
2023-04-21 01-07-25-687257,-90,-110,1546,1546,-89.868,-110.093,-1.56,1.31,-9.51,-7.99,-9.25,146.49,22.009999999999998
2023-04-21 01-07-25-762965,-90,-110,1546,1546,-89.868,-110.093,-1.52,1.36,-9.56,-8.09,-9.11,146.05,21.91
2023-04-21 01-07-25-839004,-90,-110,1546,1546,-89.868,-110.093,-1.49,1.38,-9.58,-8.19,-8.93,145.62,21.810000000000002
2023-04-21 01-07-25-908426,-90,-110,1546,1546,-89.868,-110.093,-1.45,1.4,-9.55,-8.28,-8.81,145.25,21.72
2023-04-21 01-07-25-980982,-90,-110,1546,1546,-89.868,-110.093,-1.44,1.37,-9.61,-8.37,-8.73,144.91,21.630000000000003
2023-04-21 01-07-26-062912,-90,-110,1546,1546,-89.868,-110.093,-1.46,1.39,-9.54,-8.45,-8.75,144.57,21.55
2023-04-21 01-07-26-134100,-90,-110,1546,1546,-89.868,-110.093,-1.45,1.43,-9.53,-8.55,-8.73,144.19,21.45
2023-04-21 01-07-26-206560,-90,-110,1546,1546,-89.868,-110.093,-1.45,1.43,-9.56,-8.63,-8.68,143.81,21.369999999999997
2023-04-21 01-07-26-285497,-90,-110,1546,1546,-89.868,-110.093,-1.43,1.43,-9.53,-8.69,-8.63,143.47,21.310000000000002
2023-04-21 01-07-26-362588,-90,-110,1546,1546,-89.868,-110.093,-1.43,1.45,-9.53,-8.74,-8.54,143.12,21.259999999999998
2023-04-21 01-07-26-440807,-90,-110,1546,1546,-89.78,-110.093,-1.39,1.48,-9.58,-8.79,-8.43,142.76,21.21
2023-04-21 01-07-26-518594,-90,-110,1546,1546,-89.868,-110.093,-1.38,1.47,-9.58,-8.83,-8.4,142.48,21.17
2023-04-21 01-07-26-577424,-90,-110,1546,1546,-89.868,-110.093,-1.38,1.48,-9.6,-8.87,-8.43,142.22,21.130000000000003
2023-04-21 01-07-26-661596,-90,-110,1546,1546,-89.868,-110.093,-1.41,1.5,-9.57,-8.91,-8.52,141.97,21.09
2023-04-21 01-07-26-735117,-90,-110,1546,1546,-89.868,-110.093,-1.46,1.53,-9.52,-8.96,-8.7,141.66,21.04
2023-04-21 01-07-26-810097,-90,-110,1545,1545,-89.868,-110.181,-1.46,1.51,-9.52,-9.0,-8.84,141.35,21.0
2023-04-21 01-07-26-887658,-90,-110,1545,1545,-89.868,-110.181,-1.48,1.52,-9.54,-9.04,-8.94,141.05,20.96
2023-04-21 01-07-26-956591,-90,-110,1545,1545,-89.868,-110.093,-1.49,1.5,-9.54,-9.06,-8.99,140.7,20.939999999999998
2023-04-21 01-07-27-042317,-90,-110,1545,1545,-89.868,-110.093,-1.49,1.52,-9.52,-9.08,-8.96,140.39,20.92
2023-04-21 01-07-27-110912,-90,-110,1545,1545,-89.868,-110.093,-1.48,1.51,-9.56,-9.09,-8.87,140.02,20.91
2023-04-21 01-07-27-189196,-90,-110,1545,1545,-89.868,-110.093,-1.46,1.52,-9.53,-9.11,-8.76,139.7,20.89
2023-04-21 01-07-27-274261,-90,-110,1545,1545,-89.868,-110.093,-1.41,1.51,-9.6,-9.12,-8.61,139.34,20.880000000000003
2023-04-21 01-07-27-349306,-90,-110,1545,1545,-89.868,-110.093,-1.42,1.51,-9.55,-9.14,-8.56,139.03,20.86
2023-04-21 01-07-27-420127,-90,-110,1545,1545,-89.868,-110.093,-1.41,1.52,-9.57,-9.17,-8.56,138.71,20.83
2023-04-21 01-07-27-497744,-90,-110,1545,1545,-89.868,-110.093,-1.43,1.53,-9.57,-9.19,-8.56,138.44,20.810000000000002
2023-04-21 01-07-27-561182,-90,-110,1545,1545,-89.868,-110.093,-1.42,1.54,-9.55,-9.2,-8.61,138.14,20.8
2023-04-21 01-07-27-639119,-90,-110,1545,1545,-89.78,-110.093,-1.43,1.53,-9.55,-9.22,-8.68,137.92,20.78
2023-04-21 01-07-27-715439,-90,-110,1545,1545,-89.78,-110.093,-1.47,1.55,-9.46,-9.23,-8.77,137.62,20.77
2023-04-21 01-07-27-793240,-90,-110,1545,1545,-89.868,-110.181,-1.44,1.54,-9.57,-9.23,-8.75,137.3,20.77
2023-04-21 01-07-27-870124,-90,-110,1545,1545,-89.868,-110.093,-1.47,1.52,-9.55,-9.23,-8.77,137.0,20.77
2023-04-21 01-07-27-947404,-90,-110,1545,1545,-89.868,-110.093,-1.47,1.55,-9.55,-9.24,-8.8,136.73,20.759999999999998
2023-04-21 01-07-28-020498,-90,-110,1545,1545,-89.868,-110.093,-1.49,1.52,-9.49,-9.25,-8.87,136.43,20.75
2023-04-21 01-07-28-097784,-90,-110,1545,1545,-89.868,-110.093,-1.45,1.52,-9.59,-9.24,-8.86,136.16,20.759999999999998
2023-04-21 01-07-28-175050,-90,-110,1545,1545,-89.868,-110.093,-1.51,1.55,-9.44,-9.26,-8.93,135.87,20.740000000000002
