Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-07-22-049281,0,160,1550,1445,-89.78,-110.093,0.43,-0.1,-9.77,0.42,2.24,-173.85,30.42
2023-05-05 11-07-22-142359,0,160,1550,1445,-89.78,-110.093,0.42,-0.1,-9.78,0.44,2.24,-173.85,30.44
2023-05-05 11-07-22-229732,0,160,1550,1445,-89.78,-110.093,0.41,-0.1,-9.77,0.44,2.24,-173.85,30.44
2023-05-05 11-07-22-322676,0,160,1550,1445,-89.78,-110.093,0.4,-0.07,-9.84,0.44,2.25,-173.85,30.44
2023-05-05 11-07-22-407731,0,160,1550,1445,-89.78,-110.093,0.45,-0.09,-9.99,0.26,2.27,-173.86,30.26
2023-05-05 11-07-22-498003,0,160,1550,1445,-89.78,-110.093,0.44,-0.01,-9.93,-0.23,2.35,-173.92,29.77
2023-05-05 11-07-22-590562,0,160,1550,1445,-89.78,-110.093,0.45,0.1,-9.82,-0.82,2.44,-174.01,29.18
2023-05-05 11-07-22-680353,0,160,1550,1445,-89.78,-110.093,0.47,0.23,-9.82,-1.65,2.66,-174.18,28.35
2023-05-05 11-07-22-778222,0,160,1550,1445,-89.78,-110.093,0.48,0.37,-9.81,-2.48,2.86,-174.4,27.52
2023-05-05 11-07-22-869653,0,160,1550,1445,-89.78,-110.093,0.55,0.54,-9.79,-3.46,3.11,-174.68,26.54
2023-05-05 11-07-22-959439,0,160,1550,1445,-89.78,-110.093,0.58,0.69,-9.73,-4.38,3.33,-174.97,25.62
2023-05-05 11-07-23-053751,0,160,1550,1445,-89.78,-110.093,0.64,0.87,-9.71,-5.33,3.65,-175.31,24.67
2023-05-05 11-07-23-147382,0,160,1550,1445,-89.78,-110.093,0.69,1.02,-9.68,-6.29,4.02,-175.7,23.71
2023-05-05 11-07-23-239105,0,160,1550,1445,-89.78,-110.093,0.79,1.2,-9.66,-7.26,4.44,-176.16,22.740000000000002
2023-05-05 11-07-23-327705,0,160,1550,1445,-89.78,-110.093,0.87,1.39,-9.65,-8.28,4.98,-176.68,21.72
2023-05-05 11-07-23-427836,0,160,1550,1445,-89.78,-110.093,1.01,1.56,-9.61,-9.4,5.65,-177.36,20.6
2023-05-05 11-07-23-503395,0,160,1549,1446,-89.78,-110.093,1.05,1.74,-9.52,-10.32,6.15,-177.95,19.68
2023-05-05 11-07-23-598854,0,160,1548,1447,-89.78,-110.093,1.16,1.87,-9.47,-11.34,6.83,-178.67,18.66
2023-05-05 11-07-23-677346,0,160,1547,1448,-89.78,-110.093,1.3,2.05,-9.35,-12.36,7.63,-179.47,17.64
2023-05-05 11-07-23-776265,0,160,1546,1449,-89.78,-110.093,1.48,2.23,-9.33,-13.34,8.61,179.64,16.66
2023-05-05 11-07-23-871056,0,160,1545,1450,-89.78,-110.093,1.67,2.33,-9.24,-14.37,9.92,178.55,15.63
2023-05-05 11-07-23-966060,0,160,1544,1451,-89.78,-110.093,1.92,2.5,-9.15,-15.27,11.32,177.47,14.73
2023-05-05 11-07-24-050550,0,160,1543,1452,-89.78,-110.093,2.25,2.67,-9.14,-16.14,12.92,176.33,13.86
2023-05-05 11-07-24-144640,0,160,1542,1453,-89.78,-110.093,2.4,2.73,-8.93,-16.94,14.35,175.27,13.059999999999999
2023-05-05 11-07-24-233971,0,160,1542,1453,-89.78,-110.093,2.66,2.8,-8.89,-17.65,15.8,174.22,12.350000000000001
2023-05-05 11-07-24-326019,0,160,1541,1454,-89.78,-110.093,2.93,2.9,-8.76,-18.3,17.35,173.18,11.7
2023-05-05 11-07-24-423986,0,160,1540,1455,-89.78,-110.093,3.19,2.99,-8.66,-18.91,19.11,172.11,11.09
2023-05-05 11-07-24-520429,0,160,1540,1455,-89.78,-110.093,3.5,3.0,-8.55,-19.46,20.9,171.12,10.54
2023-05-05 11-07-24-612582,0,160,1540,1455,-89.78,-110.093,3.76,3.04,-8.44,-19.88,22.54,170.31,10.120000000000001
2023-05-05 11-07-24-706523,0,160,1539,1456,-89.78,-110.093,3.98,3.03,-8.3,-20.17,24.02,169.66,9.829999999999998
2023-05-05 11-07-24-792331,0,160,1539,1456,-89.78,-110.093,4.22,3.01,-8.26,-20.37,25.47,169.13,9.629999999999999
2023-05-05 11-07-24-879313,0,160,1539,1456,-89.78,-110.093,4.39,3.0,-8.04,-20.45,26.77,168.78,9.55
2023-05-05 11-07-24-967907,0,160,1539,1456,-89.78,-110.093,4.55,2.96,-7.98,-20.45,28.02,168.5,9.55
