Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-25-51-314584,0,160,1562,1435,-89.868,-110.093,-0.7,-0.21,-9.76,1.18,-4.29,178.86,26.18
2023-05-05 13-25-51-784930,0,160,1562,1437.0,-89.868,-110.005,-0.66,-0.23,-10.02,1.06,-4.29,178.87,26.06
2023-05-05 13-25-52-245311,0,160,1557,1443.0,-89.868,-110.005,-0.5,0.45,-9.79,-2.91,-3.12,177.9,22.09
2023-05-05 13-25-52-728134,0,160,1549,1451.0,-89.868,-110.093,0.1,1.49,-9.66,-8.96,0.47,174.61,16.04
2023-05-05 13-25-53-215001,0,160,1542,1458.0,-89.868,-110.093,0.62,2.37,-9.35,-14.22,3.61,170.06,10.78
2023-05-05 13-25-53-665706,0,160,1542,1458.0,-89.868,-110.005,1.0,2.55,-9.26,-15.31,5.76,166.81,9.69
2023-05-05 13-25-54-129952,0,160,1546,1454.0,-89.868,-110.093,1.41,2.14,-9.36,-12.95,8.18,165.59,12.05
2023-05-05 13-25-54-583297,0,160,1552,1448.0,-89.868,-110.093,1.89,1.39,-9.48,-8.47,11.04,166.88,16.53
2023-05-05 13-25-55-030985,0,160,1557,1443.0,-89.868,-110.093,2.54,0.67,-9.54,-4.34,14.65,170.29,20.66
2023-05-05 13-25-55-497269,0,160,1558,1442.0,-89.868,-110.005,2.5,0.5,-9.55,-3.23,14.03,173.69,21.77
2023-05-05 13-25-55-955745,0,160,1555,1445.0,-89.78,-110.093,2.17,0.8,-9.52,-5.22,12.64,175.49,19.78
2023-05-05 13-25-56-404831,0,160,1551,1449.0,-89.868,-110.093,2.25,1.32,-9.41,-8.13,13.02,176.03,16.869999999999997
2023-05-05 13-25-56-878612,0,160,1548,1452.0,-89.868,-110.093,2.46,1.72,-9.28,-10.61,14.37,175.62,14.39
2023-05-05 13-25-57-341764,0,160,1546,1454.0,-89.868,-110.005,2.98,1.92,-9.02,-12.1,17.82,174.5,12.9
2023-05-05 13-25-57-790426,0,160,1547,1453.0,-89.868,-110.093,3.67,1.75,-8.88,-11.47,21.85,174.14,13.53
2023-05-05 13-25-58-255006,0,160,1550,1450.0,-89.868,-110.005,4.02,1.48,-8.88,-9.76,23.84,175.34,15.24
