Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-04-21 01-22-07-093226,-90,-110,1580,1420,-89.868,-109.829,-0.53,-0.66,-9.74,3.77,-3.36,174.04,33.77
2023-04-21 01-22-07-272313,-90,-110,1580,1420,-89.868,-109.829,-0.54,-0.66,-9.75,3.78,-3.35,174.04,33.78
2023-04-21 01-22-07-447977,-90,-110,1580,1420,-89.868,-109.829,-0.53,-0.72,-10.24,3.78,-3.38,174.03,33.78
2023-04-21 01-22-07-640823,-90,-110,1580,1420,-89.868,-109.829,-0.65,-0.41,-10.26,2.07,-4.08,173.94,32.07
2023-04-21 01-22-07-822988,-90,-110,1580,1420,-89.868,-109.829,-0.71,0.22,-10.0,-1.91,-4.59,173.37,28.09
2023-04-21 01-22-08-004892,-90,-110,1567,1428,-89.868,-109.829,-0.8,1.26,-9.76,-7.96,-4.89,171.74,22.04
2023-04-21 01-22-08-196930,-90,-110,1553,1442,-89.868,-109.829,-0.74,2.3,-9.45,-14.84,-4.43,168.75,15.16
2023-04-21 01-22-08-379012,-90,-110,1540,1455,-89.868,-109.829,-0.46,3.48,-8.9,-21.8,-2.68,163.97,8.2
2023-04-21 01-22-08-558774,-90,-110,1529,1466,-89.868,-109.917,-0.1,4.42,-8.56,-27.19,-0.95,158.81,2.8099999999999987
2023-04-21 01-22-08-744944,-90,-110,1529,1466,-89.868,-109.829,0.0,5.17,-8.06,-31.88,-0.21,153.5,-1.879999999999999
2023-04-21 01-22-08-925364,-90,-110,1519,1456,-89.868,-109.829,-0.04,5.61,-7.74,-34.95,-0.38,149.18,-4.950000000000003
2023-04-21 01-22-09-107852,-90,-110,1505,1442,-89.868,-109.829,-0.02,5.88,-7.65,-36.9,-0.4,145.24,-6.899999999999999
2023-04-21 01-22-09-287921,-90,-110,1489,1426,-89.868,-109.917,-0.01,6.07,-7.62,-38.26,-0.21,141.74,-8.259999999999998
2023-04-21 01-22-09-485045,-90,-110,1470,1420,-89.868,-109.829,0.19,6.26,-7.43,-39.76,0.89,137.58,-9.759999999999998
2023-04-21 01-22-09-671782,-90,-110,1448,1420,-89.78,-109.829,0.72,6.55,-7.13,-41.34,3.82,132.28,-11.340000000000003
2023-04-21 01-22-09-859572,-90,-110,1423,1420,-89.868,-109.829,1.41,6.48,-7.06,-42.59,7.33,126.98,-12.590000000000003
2023-04-21 01-22-10-047315,-90,-110,1420,1420,-89.868,-109.917,1.67,6.56,-6.85,-42.4,9.51,123.43,-12.399999999999999
2023-04-21 01-22-10-239358,-90,-110,1420,1420,-89.78,-109.917,2.18,6.17,-7.11,-40.8,12.11,120.13,-10.799999999999997
2023-04-21 01-22-10-431530,-90,-110,1420,1420,-89.78,-109.829,2.48,5.82,-7.46,-38.12,14.58,117.77,-8.119999999999997
2023-04-21 01-22-10-605019,-90,-110,1420,1420,-89.78,-109.917,2.72,5.45,-7.64,-35.53,16.05,116.87,-5.530000000000001
2023-04-21 01-22-10-799929,-90,-110,1420,1420,-89.78,-109.829,3.11,4.94,-7.83,-32.74,17.95,116.24,-2.740000000000002
2023-04-21 01-22-10-983514,-90,-110,1420,1420,-89.78,-109.829,3.31,4.49,-8.02,-30.22,19.73,116.11,-0.21999999999999886
2023-04-21 01-22-11-175567,-90,-110,1529,1466,-89.78,-109.829,3.69,4.2,-8.06,-27.81,21.9,116.31,2.1900000000000013
2023-04-21 01-22-11-358846,-90,-110,1533,1462,-89.78,-109.829,4.1,3.78,-8.07,-26.16,24.7,116.63,3.84
2023-04-21 01-22-11-546823,-90,-110,1537,1458,-89.78,-109.829,3.94,3.73,-8.47,-24.15,22.86,119.94,5.850000000000001
2023-04-21 01-22-11-724188,-90,-110,1539,1456,-89.78,-109.917,2.79,3.62,-8.51,-22.66,16.94,124.22,7.34
2023-04-21 01-22-11-911252,-90,-110,1541,1454,-89.78,-109.829,2.07,3.57,-8.76,-21.74,12.74,127.28,8.260000000000002
2023-04-21 01-22-12-096447,-90,-110,1542,1453,-89.868,-109.829,1.84,3.44,-8.84,-21.24,11.23,129.21,8.760000000000002
2023-04-21 01-22-12-266417,-90,-110,1542,1453,-89.78,-109.829,2.0,3.37,-8.91,-21.11,12.01,130.4,8.89
2023-04-21 01-22-12-459130,-90,-110,1541,1454,-89.78,-109.829,2.44,3.41,-8.75,-21.47,14.62,131.38,8.530000000000001
2023-04-21 01-22-12-630504,-90,-110,1540,1455,-89.78,-109.829,3.17,3.49,-8.76,-22.11,18.02,132.21,7.890000000000001
2023-04-21 01-22-12-822122,-90,-110,1539,1456,-89.78,-109.829,3.45,3.54,-8.63,-22.7,19.62,133.82,7.300000000000001
2023-04-21 01-22-13-009924,-90,-110,1538,1457,-89.78,-109.829,3.21,3.6,-8.5,-23.24,18.7,136.22,6.760000000000002
2023-04-21 01-22-13-199454,-90,-110,1537,1458,-89.868,-109.917,2.91,3.71,-8.45,-23.73,17.31,138.4,6.27
2023-04-21 01-22-13-384100,-90,-110,1536,1459,-89.78,-109.829,2.91,3.77,-8.49,-24.14,17.1,139.84,5.859999999999999
2023-04-21 01-22-13-572230,-90,-110,1535,1460,-89.78,-109.917,3.06,3.86,-8.47,-24.6,17.75,141.0,5.399999999999999
