Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 10-47-48-711847,0,160,1550,1450,-89.78,-110.093,-0.48,0.01,-9.77,-0.17,-3.0,-177.51,29.83
2023-05-05 10-47-48-898160,0,160,1550,1450,-89.78,-110.093,-0.47,-0.0,-9.77,-0.16,-3.0,-177.5,29.84
2023-05-05 10-47-49-088895,0,160,1550,1450,-89.78,-110.093,-0.47,-0.04,-10.13,-0.22,-3.02,-177.49,29.78
2023-05-05 10-47-49-282547,0,160,1550,1450,-89.78,-110.093,-0.58,0.17,-9.85,-1.17,-3.69,-177.55,28.83
2023-05-05 10-47-49-462033,0,160,1550,1450,-89.78,-110.093,-0.79,0.4,-9.8,-2.64,-4.82,-177.86,27.36
2023-05-05 10-47-49-629699,0,160,1550,1450,-89.78,-110.093,-0.98,0.64,-9.75,-4.08,-5.88,-178.28,25.92
2023-05-05 10-47-49-818732,0,160,1550,1450,-89.692,-110.093,-1.19,0.96,-9.68,-5.94,-7.08,-179.01,24.06
2023-05-05 10-47-49-997096,0,160,1550,1450,-89.78,-110.093,-1.36,1.29,-9.6,-7.82,-8.22,35.99,22.18
2023-05-05 10-47-50-179500,0,160,1549,1451,-89.78,-110.093,-1.53,1.57,-9.52,-9.72,-9.29,178.63,20.28
2023-05-05 10-47-50-359222,0,160,1547,1453,-89.78,-110.093,-1.69,1.94,-9.44,-11.67,-10.14,176.84,18.33
2023-05-05 10-47-50-533885,0,160,1546,1454,-89.78,-110.093,-1.71,2.23,-9.29,-13.52,-10.33,174.47,16.48
2023-05-05 10-47-50-714758,0,160,1544,1456,-89.78,-110.093,-1.64,2.48,-9.29,-15.1,-9.8,171.68,14.9
2023-05-05 10-47-50-895430,0,160,1542,1458,-89.78,-110.093,-1.51,2.77,-9.24,-16.74,-9.11,168.27,13.260000000000002
2023-05-05 10-47-51-083558,0,160,1541,1459,-89.78,-110.093,-1.4,2.95,-9.16,-18.03,-8.5,164.89,11.969999999999999
2023-05-05 10-47-51-260440,0,160,1540,1460,-89.78,-110.181,-1.32,3.14,-9.11,-18.95,-7.91,161.59,11.05
2023-05-05 10-47-51-440108,0,160,1540,1460,-89.78,-110.093,-1.22,3.23,-9.12,-19.63,-7.29,158.45,10.370000000000001
2023-05-05 10-47-51-617389,0,160,1539,1461,-89.78,-110.093,-1.17,3.3,-9.08,-20.05,-7.04,155.76,9.95
2023-05-05 10-47-51-804167,0,160,1539,1461,-89.78,-110.093,-1.2,3.33,-9.06,-20.19,-7.26,153.45,9.809999999999999
2023-05-05 10-47-51-975749,0,160,1540,1460,-89.78,-110.093,-1.2,3.29,-9.03,-20.01,-7.29,151.27,9.989999999999998
2023-05-05 10-47-52-153919,0,160,1540,1460,-89.78,-110.093,-1.13,3.22,-9.1,-19.5,-6.95,149.31,10.5
2023-05-05 10-47-52-334603,0,160,1541,1459,-89.78,-110.093,-1.09,3.13,-9.2,-18.72,-6.71,147.54,11.280000000000001
2023-05-05 10-47-52-522708,0,160,1542,1458,-89.78,-110.093,-1.14,2.95,-9.22,-17.89,-6.78,146.25,12.11
2023-05-05 10-47-52-700576,0,160,1543,1457,-89.78,-110.093,-1.09,2.8,-9.26,-17.01,-6.5,145.05,12.989999999999998
2023-05-05 10-47-52-887428,0,160,1544,1456,-89.78,-110.093,-0.91,2.64,-9.37,-16.09,-5.57,143.95,13.91
2023-05-05 10-47-53-064348,0,160,1544,1456,-89.78,-110.093,-0.75,2.51,-9.42,-15.24,-4.62,143.29,14.76
2023-05-05 10-47-53-250812,0,160,1545,1455,-89.78,-110.093,-0.57,2.43,-9.46,-14.36,-3.63,142.95,15.64
2023-05-05 10-47-53-426817,0,160,1546,1454,-89.78,-110.093,-0.42,2.23,-9.52,-13.48,-2.68,142.95,16.52
2023-05-05 10-47-53-614783,0,160,1547,1453,-89.78,-110.093,-0.29,2.15,-9.61,-12.69,-2.11,143.29,17.310000000000002
2023-05-05 10-47-53-795792,0,160,1547,1453,-89.78,-110.093,-0.23,2.03,-9.62,-12.13,-1.71,143.81,17.869999999999997
2023-05-05 10-47-53-983554,0,160,1548,1452,-89.78,-110.093,-0.13,1.97,-9.61,-11.87,-1.05,144.29,18.130000000000003
2023-05-05 10-47-54-161219,0,160,1548,1452,-89.78,-110.093,0.01,1.97,-9.64,-11.81,-0.23,144.81,18.189999999999998
2023-05-05 10-47-54-348630,0,160,1548,1452,-89.78,-110.093,0.14,1.98,-9.63,-11.93,0.62,145.44,18.07
