Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-09-29-162841,0,160,1550,1445,-89.78,-110.005,0.36,-0.04,-9.77,0.05,1.92,-174.04,30.05
2023-05-05 11-09-29-275414,0,160,1550,1445,-89.78,-110.005,0.36,-0.04,-9.78,0.04,1.92,-174.04,30.04
2023-05-05 11-09-29-386353,0,160,1550,1445,-89.78,-110.005,0.36,-0.03,-9.77,0.05,1.92,-174.04,30.05
2023-05-05 11-09-29-487422,0,160,1550,1445,-89.78,-110.005,0.38,-0.05,-10.15,0.03,1.9,-174.04,30.03
2023-05-05 11-09-29-593134,0,160,1550,1445,-89.78,-110.005,0.36,0.02,-9.95,-0.34,1.89,-174.06,29.66
2023-05-05 11-09-29-697137,0,160,1550,1445,-89.78,-110.005,0.34,0.17,-9.86,-1.03,1.88,-174.15,28.97
2023-05-05 11-09-29-806800,0,160,1550,1445,-89.78,-110.005,0.35,0.23,-9.8,-1.91,1.95,-174.33,28.09
2023-05-05 11-09-29-914902,0,160,1550,1445,-89.78,-110.005,0.36,0.38,-9.81,-2.8,2.1,-174.55,27.2
2023-05-05 11-09-30-017243,0,160,1550,1445,-89.78,-110.005,0.38,0.61,-9.77,-3.85,2.24,-174.85,26.15
2023-05-05 11-09-30-123050,0,160,1550,1445,-89.78,-110.005,0.4,0.76,-9.77,-4.85,2.36,-175.16,25.15
2023-05-05 11-09-30-234339,0,160,1550,1445,-89.78,-110.005,0.44,0.96,-9.74,-6.0,2.53,-175.55,24.0
2023-05-05 11-09-30-336390,0,160,1550,1445,-89.78,-110.005,0.48,1.18,-9.68,-7.19,2.8,-176.02,22.81
2023-05-05 11-09-30-444915,0,160,1550,1445,-89.78,-110.005,0.57,1.39,-9.68,-8.29,3.2,-176.53,21.71
2023-05-05 11-09-30-542463,0,160,1550,1445,-89.78,-110.093,0.62,1.58,-9.6,-9.4,3.59,-177.1,20.6
2023-05-05 11-09-30-652259,0,160,1549,1446,-89.78,-110.093,0.72,1.76,-9.61,-10.64,4.05,-177.83,19.36
2023-05-05 11-09-30-758322,0,160,1547,1448,-89.78,-110.005,0.78,2.0,-9.51,-11.88,4.48,-178.66,18.119999999999997
2023-05-05 11-09-30-865255,0,160,1546,1449,-89.78,-110.005,0.83,2.15,-9.36,-12.99,4.87,-179.46,17.009999999999998
2023-05-05 11-09-30-974365,0,160,1545,1450,-89.78,-110.005,0.97,2.36,-9.34,-14.18,5.63,179.49,15.82
2023-05-05 11-09-31-061155,0,160,1544,1451,-89.78,-110.005,1.12,2.51,-9.31,-15.1,6.5,178.5,14.9
2023-05-05 11-09-31-162830,0,160,1543,1452,-89.78,-110.005,1.32,2.65,-9.23,-16.09,7.67,177.31,13.91
2023-05-05 11-09-31-266981,0,160,1542,1453,-89.78,-110.005,1.53,2.82,-9.08,-17.08,9.04,175.94,12.920000000000002
2023-05-05 11-09-31-373016,0,160,1541,1454,-89.78,-110.005,1.78,2.92,-9.06,-17.86,10.44,174.64,12.14
2023-05-05 11-09-31-488339,0,160,1541,1454,-89.78,-110.005,2.06,3.04,-8.98,-18.62,12.07,173.22,11.379999999999999
2023-05-05 11-09-31-585607,0,160,1540,1455,-89.78,-110.005,2.36,3.12,-8.93,-19.27,13.82,171.84,10.73
2023-05-05 11-09-31-691737,0,160,1540,1455,-89.78,-110.005,2.56,3.15,-8.8,-19.77,15.37,170.69,10.23
2023-05-05 11-09-31-798947,0,160,1539,1456,-89.78,-110.005,2.89,3.19,-8.75,-20.24,17.07,169.56,9.760000000000002
2023-05-05 11-09-31-907593,0,160,1539,1456,-89.78,-110.093,3.11,3.21,-8.67,-20.53,18.38,168.76,9.469999999999999
2023-05-05 11-09-32-012649,0,160,1539,1456,-89.78,-110.005,3.29,3.21,-8.45,-20.7,19.72,168.04,9.3
2023-05-05 11-09-32-118517,0,160,1539,1456,-89.78,-110.093,3.54,3.18,-8.45,-20.75,21.17,167.43,9.25
2023-05-05 11-09-32-216464,0,160,1539,1456,-89.78,-110.005,3.8,3.11,-8.35,-20.66,22.85,166.92,9.34
2023-05-05 11-09-32-312225,0,160,1539,1456,-89.78,-110.005,4.01,3.06,-8.28,-20.5,24.32,166.59,9.5
2023-05-05 11-09-32-421985,0,160,1539,1456,-89.78,-110.005,4.32,2.96,-8.15,-20.2,26.15,166.36,9.8
2023-05-05 11-09-32-521283,0,160,1540,1455,-89.78,-110.005,4.59,2.88,-8.09,-19.82,27.9,166.29,10.18
2023-05-05 11-09-32-627862,0,160,1540,1455,-89.78,-110.005,4.89,2.74,-7.98,-19.28,29.79,166.4,10.719999999999999
2023-05-05 11-09-32-734415,0,160,1541,1454,-89.78,-110.005,5.19,2.59,-8.0,-18.63,31.53,166.73,11.370000000000001
2023-05-05 11-09-32-836474,0,160,1542,1453,-89.78,-109.917,5.33,2.5,-7.92,-18.05,32.6,167.22,11.95
2023-05-05 11-09-32-946414,0,160,1542,1453,-89.78,-110.005,6.96,2.52,-9.31,-17.27,33.56,168.03,12.73
2023-05-05 11-09-33-050722,0,160,1542,1453,-89.78,-110.005,5.3,2.2,-7.81,-17.09,32.78,168.68,12.91
2023-05-05 11-09-33-161013,0,160,1542,1453,-89.78,-110.005,5.23,2.38,-7.83,-17.09,32.23,169.13,12.91
2023-05-05 11-09-33-268796,0,160,1542,1453,-89.78,-110.005,5.18,2.37,-7.84,-17.19,32.13,169.41,12.809999999999999
2023-05-05 11-09-33-364534,0,160,1542,1453,-89.78,-110.005,5.28,2.42,-7.84,-17.35,32.45,169.53,12.649999999999999
2023-05-05 11-09-33-478695,0,160,1542,1453,-89.78,-110.005,5.36,2.42,-7.84,-17.59,32.99,169.62,12.41
2023-05-05 11-09-33-581988,0,160,1542,1453,-89.78,-110.005,5.45,2.43,-7.76,-17.84,33.53,169.66,12.16
2023-05-05 11-09-33-677502,0,160,1541,1454,-89.78,-110.005,5.53,2.49,-7.72,-18.13,34.16,169.69,11.870000000000001
2023-05-05 11-09-33-777520,0,160,1541,1454,-89.78,-110.005,5.81,2.49,-7.82,-18.48,34.77,169.69,11.52
2023-05-05 11-09-33-883980,0,160,1540,1455,-89.78,-110.005,5.65,2.54,-7.54,-18.93,35.21,169.65,11.07
2023-05-05 11-09-33-996494,0,160,1540,1455,-89.78,-110.005,5.74,2.6,-7.47,-19.48,35.81,169.58,10.52
2023-05-05 11-09-34-106316,0,160,1539,1456,-89.78,-110.005,5.86,2.64,-7.43,-19.97,36.35,169.53,10.030000000000001
2023-05-05 11-09-34-209847,0,160,1539,1456,-89.78,-110.005,5.84,2.69,-7.32,-20.35,36.67,169.53,9.649999999999999
2023-05-05 11-09-34-311768,0,160,1539,1456,-89.78,-110.005,5.97,2.72,-7.27,-20.66,36.95,169.58,9.34
2023-05-05 11-09-34-417431,0,160,1538,1457,-89.78,-110.005,6.02,2.76,-7.2,-20.97,37.23,169.53,9.030000000000001
2023-05-05 11-09-34-522833,0,160,1538,1457,-89.78,-110.005,5.99,2.79,-7.17,-21.3,37.51,169.35,8.7
2023-05-05 11-09-34-628159,0,160,1538,1457,-89.78,-110.005,6.06,2.82,-7.13,-21.61,37.81,169.12,8.39
2023-05-05 11-09-34-731474,0,160,1538,1457,-89.78,-110.005,6.08,2.84,-7.12,-21.89,38.07,168.84,8.11
2023-05-05 11-09-34-845099,0,160,1537,1458,-89.78,-110.005,6.08,2.85,-7.07,-22.17,38.35,168.48,7.829999999999998
2023-05-05 11-09-34-947599,0,160,1537,1458,-89.78,-110.005,6.1,2.87,-7.02,-22.38,38.53,168.17,7.620000000000001
2023-05-05 11-09-35-052897,0,160,1537,1458,-89.78,-110.005,6.21,2.9,-7.06,-22.57,38.73,167.84,7.43
2023-05-05 11-09-35-148717,0,160,1537,1458,-89.78,-110.005,6.16,2.9,-7.01,-22.78,38.93,167.44,7.219999999999999
2023-05-05 11-09-35-256672,0,160,1536,1459,-89.78,-110.005,6.2,2.92,-6.95,-23.02,39.13,167.0,6.98
2023-05-05 11-09-35-362103,0,160,1536,1459,-89.78,-110.005,6.21,2.94,-6.93,-23.28,39.35,166.48,6.719999999999999
2023-05-05 11-09-35-467264,0,160,1536,1459,-89.78,-110.005,6.27,2.96,-6.94,-23.5,39.55,166.04,6.5
2023-05-05 11-09-35-574135,0,160,1536,1459,-89.78,-110.005,6.29,2.96,-6.91,-23.76,39.77,165.56,6.239999999999998
2023-05-05 11-09-35-671448,0,160,1535,1460,-89.78,-110.005,6.26,2.99,-6.81,-23.99,39.95,165.14,6.010000000000002
2023-05-05 11-09-35-784608,0,160,1535,1460,-89.78,-110.005,6.35,3.0,-6.82,-24.16,40.13,164.73,5.84
2023-05-05 11-09-35-894827,0,160,1535,1460,-89.78,-110.005,6.35,3.03,-6.79,-24.33,40.25,164.33,5.670000000000002
2023-05-05 11-09-35-976053,0,160,1535,1460,-89.78,-110.005,6.36,3.02,-6.75,-24.34,40.26,164.08,5.66
2023-05-05 11-09-36-088731,0,160,1535,1460,-89.78,-110.005,6.35,3.01,-6.78,-24.26,40.2,163.83,5.739999999999998
2023-05-05 11-09-36-194686,0,160,1535,1460,-89.78,-110.005,6.33,3.02,-6.8,-24.11,40.06,163.64,5.890000000000001
2023-05-05 11-09-36-300958,0,160,1536,1459,-89.78,-110.005,6.3,2.99,-6.84,-23.86,39.85,163.49,6.140000000000001
2023-05-05 11-09-36-409524,0,160,1536,1459,-89.78,-110.005,6.25,2.96,-6.89,-23.52,39.55,163.42,6.48
2023-05-05 11-09-36-516026,0,160,1536,1459,-89.78,-110.005,6.23,2.93,-6.98,-23.18,39.25,163.37,6.82
2023-05-05 11-09-36-624118,0,160,1537,1458,-89.78,-110.005,6.15,2.9,-7.02,-22.87,38.97,163.29,7.129999999999999
2023-05-05 11-09-36-722907,0,160,1537,1458,-89.78,-110.005,6.14,2.9,-7.04,-22.6,38.73,163.22,7.399999999999999
2023-05-05 11-09-36-826007,0,160,1537,1458,-89.78,-110.005,6.11,2.88,-7.07,-22.39,38.54,163.16,7.609999999999999
2023-05-05 11-09-36-937145,0,160,1537,1458,-89.78,-110.005,6.07,2.84,-7.12,-22.14,38.3,163.12,7.859999999999999
2023-05-05 11-09-37-044003,0,160,1538,1457,-89.78,-110.005,6.04,2.8,-7.11,-21.89,38.05,163.08,8.11
2023-05-05 11-09-37-159016,0,160,1538,1457,-89.78,-110.005,6.02,2.79,-7.18,-21.61,37.82,163.06,8.39
2023-05-05 11-09-37-269580,0,160,1538,1457,-89.78,-110.005,5.97,2.77,-7.18,-21.41,37.63,163.04,8.59
2023-05-05 11-09-37-375519,0,160,1538,1457,-89.78,-110.005,5.99,2.75,-7.27,-21.29,37.53,162.97,8.71
2023-05-05 11-09-37-489002,0,160,1538,1457,-89.78,-110.005,5.94,2.76,-7.24,-21.22,37.45,162.86,8.780000000000001
2023-05-05 11-09-37-594980,0,160,1538,1457,-89.78,-110.005,5.97,2.78,-7.23,-21.21,37.44,162.76,8.79
2023-05-05 11-09-37-712065,0,160,1538,1457,-89.78,-110.005,5.95,2.76,-7.23,-21.23,37.42,162.64,8.77
2023-05-05 11-09-37-816307,0,160,1538,1457,-89.78,-110.005,5.95,2.78,-7.23,-21.21,37.4,162.6,8.79
2023-05-05 11-09-37-919817,0,160,1538,1457,-89.78,-110.005,5.99,2.76,-7.26,-21.2,37.42,162.58,8.8
2023-05-05 11-09-38-026902,0,160,1538,1457,-89.78,-110.005,6.0,2.79,-7.22,-21.28,37.49,162.48,8.719999999999999
2023-05-05 11-09-38-141617,0,160,1538,1457,-89.78,-110.005,6.0,2.79,-7.2,-21.37,37.57,162.32,8.629999999999999
2023-05-05 11-09-38-246967,0,160,1538,1457,-89.78,-110.005,6.01,2.78,-7.22,-21.46,37.66,162.19,8.54
2023-05-05 11-09-38-358780,0,160,1538,1457,-89.78,-110.005,6.01,2.8,-7.2,-21.57,37.74,162.03,8.43
2023-05-05 11-09-38-463589,0,160,1538,1457,-89.78,-110.005,6.04,2.82,-7.15,-21.65,37.81,161.9,8.350000000000001
2023-05-05 11-09-38-576963,0,160,1538,1457,-89.78,-110.005,6.04,2.8,-7.16,-21.71,37.86,161.76,8.29
2023-05-05 11-09-38-675117,0,160,1538,1457,-89.78,-110.005,6.04,2.8,-7.16,-21.75,37.9,161.67,8.25
2023-05-05 11-09-38-766911,0,160,1538,1457,-89.78,-110.005,6.04,2.81,-7.16,-21.79,37.94,161.58,8.21
2023-05-05 11-09-38-874960,0,160,1538,1457,-89.78,-110.005,6.08,2.81,-7.13,-21.86,37.98,161.46,8.14
2023-05-05 11-09-38-975205,0,160,1538,1457,-89.78,-110.005,6.04,2.79,-7.16,-21.94,38.04,161.35,8.059999999999999
2023-05-05 11-09-39-081724,0,160,1538,1457,-89.78,-110.005,6.04,2.82,-7.1,-21.99,38.1,161.24,8.010000000000002
2023-05-05 11-09-39-195208,0,160,1537,1458,-89.78,-110.005,6.05,2.83,-7.1,-22.05,38.14,161.12,7.949999999999999
2023-05-05 11-09-39-297608,0,160,1537,1458,-89.78,-110.005,6.09,2.83,-7.12,-22.04,38.13,161.05,7.960000000000001
2023-05-05 11-09-39-402672,0,160,1537,1458,-89.78,-110.005,6.11,2.83,-7.13,-22.03,38.12,161.0,7.969999999999999
2023-05-05 11-09-39-516447,0,160,1537,1458,-89.78,-110.005,6.06,2.82,-7.14,-22.03,38.14,160.91,7.969999999999999
2023-05-05 11-09-39-625354,0,160,1537,1458,-89.78,-110.005,6.07,2.83,-7.12,-22.05,38.17,160.84,7.949999999999999
2023-05-05 11-09-39-729453,0,160,1537,1458,-89.78,-110.005,6.07,2.83,-7.12,-22.1,38.22,160.76,7.899999999999999
2023-05-05 11-09-39-843291,0,160,1537,1458,-89.78,-110.005,6.13,2.86,-7.09,-22.16,38.28,160.68,7.84
2023-05-05 11-09-39-946403,0,160,1537,1458,-89.78,-110.005,6.1,2.86,-7.1,-22.21,38.33,160.59,7.789999999999999
2023-05-05 11-09-40-051919,0,160,1537,1458,-89.78,-110.005,6.13,2.84,-7.12,-22.28,38.4,160.49,7.719999999999999
2023-05-05 11-09-40-158152,0,160,1537,1458,-89.78,-110.005,6.14,2.88,-7.07,-22.37,38.47,160.39,7.629999999999999
2023-05-05 11-09-40-271055,0,160,1537,1458,-89.78,-110.005,6.11,2.86,-7.08,-22.45,38.53,160.29,7.550000000000001
2023-05-05 11-09-40-379238,0,160,1537,1458,-89.78,-110.005,6.12,2.85,-7.07,-22.5,38.58,160.21,7.5
2023-05-05 11-09-40-486751,0,160,1537,1458,-89.78,-110.005,6.12,2.88,-7.04,-22.54,38.6,160.13,7.460000000000001
2023-05-05 11-09-40-601154,0,160,1537,1458,-89.78,-110.005,6.1,2.86,-7.06,-22.57,38.62,160.06,7.43
2023-05-05 11-09-40-698474,0,160,1537,1458,-89.78,-110.005,6.16,2.88,-7.04,-22.61,38.66,159.99,7.390000000000001
2023-05-05 11-09-40-810946,0,160,1537,1458,-89.78,-110.005,6.13,2.88,-7.06,-22.62,38.68,159.93,7.379999999999999
2023-05-05 11-09-40-913641,0,160,1537,1458,-89.78,-110.005,6.13,2.89,-7.02,-22.66,38.72,159.86,7.34
2023-05-05 11-09-41-026947,0,160,1537,1458,-89.78,-110.005,6.18,2.9,-7.03,-22.69,38.77,159.8,7.309999999999999
2023-05-05 11-09-41-117516,0,160,1537,1458,-89.78,-110.005,6.16,2.91,-7.03,-22.72,38.79,159.74,7.280000000000001
2023-05-05 11-09-41-232000,0,160,1537,1458,-89.78,-110.005,6.15,2.88,-7.0,-22.75,38.8,159.67,7.25
2023-05-05 11-09-41-343188,0,160,1537,1458,-89.78,-110.005,6.16,2.89,-6.99,-22.75,38.81,159.63,7.25
2023-05-05 11-09-41-457453,0,160,1537,1458,-89.78,-110.005,6.12,2.87,-7.05,-22.68,38.76,159.6,7.32
2023-05-05 11-09-41-566270,0,160,1537,1458,-89.78,-110.005,6.14,2.89,-7.03,-22.63,38.71,159.59,7.370000000000001
2023-05-05 11-09-41-675526,0,160,1537,1458,-89.78,-110.005,6.13,2.87,-7.05,-22.58,38.66,159.58,7.420000000000002
2023-05-05 11-09-41-785486,0,160,1537,1458,-89.78,-110.005,6.14,2.86,-7.08,-22.55,38.64,159.56,7.449999999999999
2023-05-05 11-09-41-897773,0,160,1537,1458,-89.78,-110.005,6.11,2.87,-7.06,-22.59,38.67,159.5,7.41
2023-05-05 11-09-42-008865,0,160,1537,1458,-89.78,-110.005,6.12,2.89,-7.03,-22.66,38.73,159.44,7.34
2023-05-05 11-09-42-115907,0,160,1537,1458,-89.78,-110.005,6.14,2.89,-7.0,-22.73,38.78,159.38,7.27
2023-05-05 11-09-42-208197,0,160,1537,1458,-89.78,-110.005,6.16,2.89,-7.0,-22.76,38.82,159.34,7.239999999999998
2023-05-05 11-09-42-322867,0,160,1537,1458,-89.78,-110.005,6.15,2.88,-7.01,-22.81,38.86,159.27,7.190000000000001
2023-05-05 11-09-42-427712,0,160,1537,1458,-89.78,-110.005,6.16,2.87,-7.0,-22.86,38.91,159.23,7.140000000000001
2023-05-05 11-09-42-541406,0,160,1537,1458,-89.78,-110.005,6.18,2.91,-7.01,-22.88,38.95,159.19,7.120000000000001
2023-05-05 11-09-42-655963,0,160,1537,1458,-89.78,-110.005,6.19,2.9,-6.99,-22.93,38.98,159.13,7.07
2023-05-05 11-09-42-744981,0,160,1537,1458,-89.78,-110.005,6.17,2.91,-7.01,-22.95,39.01,159.1,7.050000000000001
2023-05-05 11-09-42-859221,0,160,1536,1459,-89.78,-110.005,6.19,2.91,-6.97,-23.0,39.03,159.06,7.0
2023-05-05 11-09-42-974195,0,160,1536,1459,-89.868,-110.005,6.19,2.92,-6.97,-23.04,39.05,159.01,6.960000000000001
2023-05-05 11-09-43-077523,0,160,1536,1459,-89.78,-110.005,6.22,2.93,-6.95,-23.03,39.06,158.98,6.969999999999999
2023-05-05 11-09-43-173216,0,160,1536,1459,-89.78,-110.005,6.2,2.94,-6.97,-23.04,39.07,158.96,6.960000000000001
2023-05-05 11-09-43-280821,0,160,1536,1459,-89.78,-110.005,6.2,2.92,-6.98,-23.04,39.07,158.93,6.960000000000001
2023-05-05 11-09-43-385520,0,160,1536,1459,-89.78,-110.005,6.19,2.91,-6.97,-23.02,39.05,158.91,6.98
