Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-41-15-797561,0,160,1562,1439,-89.868,-110.005,0.44,-0.2,-9.77,1.05,2.4,178.6,26.05
2023-05-05 13-41-16-352499,0,160,1562,1439,-89.868,-110.005,0.39,-0.17,-10.03,0.67,2.21,178.62,25.67
2023-05-05 13-41-16-917141,0,160,1554,1446.0,-89.868,-110.005,0.44,0.79,-9.74,-5.2,2.42,178.13,19.8
2023-05-05 13-41-17-508398,0,160,1544,1456.0,-89.868,-110.005,0.95,2.16,-9.39,-13.01,5.58,174.86,11.99
2023-05-05 13-41-18-092488,0,160,1540,1460.0,-89.868,-110.005,1.45,2.65,-9.17,-16.19,8.5,171.47,8.809999999999999
2023-05-05 13-41-18-659120,0,160,1546,1454.0,-89.868,-110.005,1.94,2.16,-9.27,-13.12,11.29,170.44,11.88
2023-05-05 13-41-19-219421,0,160,1555,1445.0,-89.868,-110.093,2.17,1.03,-9.47,-6.54,12.61,172.85,18.46
2023-05-05 13-41-19-785478,0,160,1560,1440.0,-89.868,-110.005,2.13,0.32,-9.67,-2.15,11.86,176.44,22.85
2023-05-05 13-41-20-360202,0,160,1558,1442.0,-89.868,-110.093,1.06,0.52,-9.75,-3.16,5.75,178.21,21.84
2023-05-05 13-41-20-900874,0,160,1552,1448.0,-89.868,-110.005,0.43,1.14,-9.67,-7.05,2.34,177.33,17.95
2023-05-05 13-41-21-455936,0,160,1548,1452.0,-89.868,-110.005,0.71,1.77,-9.56,-10.59,3.95,173.71,14.41
2023-05-05 13-41-22-009647,0,160,1547,1453.0,-89.868,-110.093,1.08,1.92,-9.46,-11.68,6.33,169.84,13.32
2023-05-05 13-41-22-570381,0,160,1550,1450.0,-89.868,-110.093,1.49,1.56,-9.49,-9.53,8.78,167.99,15.47
2023-05-05 13-41-23-125558,0,160,1555,1445.0,-89.868,-110.005,1.79,0.94,-9.62,-5.84,10.36,168.89,19.16
2023-05-05 13-41-23-676480,0,160,1558,1442.0,-89.78,-110.005,1.53,0.57,-9.74,-3.63,8.44,171.12,21.37
2023-05-05 13-41-24-244700,0,160,1555,1445.0,-89.868,-110.005,0.97,0.79,-9.72,-4.89,5.43,171.96,20.11
2023-05-05 13-41-24-819690,0,160,1551,1449.0,-89.78,-110.005,0.87,1.34,-9.64,-8.03,4.8,170.8,16.97
2023-05-05 13-41-25-382367,0,160,1548,1452.0,-89.868,-110.005,0.63,1.71,-9.54,-10.34,3.55,168.89,14.66
2023-05-05 13-41-25-943458,0,160,1548,1452.0,-89.868,-110.005,1.18,1.75,-9.48,-10.72,6.99,165.91,14.28
2023-05-05 13-41-26-510307,0,160,1552,1448.0,-89.868,-110.005,1.8,1.33,-9.5,-8.19,10.59,165.33,16.810000000000002
2023-05-05 13-41-27-083654,0,160,1557,1443.0,-89.868,-110.093,2.2,0.74,-9.59,-4.6,12.72,167.63,20.4
