Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-20-47-946932,0,160,1550,1446,-89.78,-110.005,0.29,0.71,-9.75,-4.36,1.49,-163.54,25.64
2023-05-05 11-20-48-139734,0,160,1550,1446,-89.78,-110.005,0.28,0.71,-9.75,-4.36,1.5,-163.53,25.64
2023-05-05 11-20-48-338520,0,160,1550,1446,-89.78,-110.005,0.3,0.72,-10.02,-4.45,1.48,-163.52,25.55
2023-05-05 11-20-48-526796,0,160,1550,1446,-89.78,-110.005,0.31,0.9,-9.84,-5.48,1.53,-163.62,24.52
2023-05-05 11-20-48-712756,0,160,1550,1448,-89.78,-110.005,0.33,1.16,-9.75,-7.04,1.74,-163.94,22.96
2023-05-05 11-20-48-901836,0,160,1550,1450,-89.78,-110.005,0.41,1.42,-9.66,-8.71,2.12,-164.46,21.29
2023-05-05 11-20-49-093538,0,160,1549,1451,-89.78,-110.005,0.49,1.71,-9.61,-10.6,2.68,-165.23,19.4
2023-05-05 11-20-49-285122,0,160,1547,1453,-89.78,-110.005,0.57,2.04,-9.5,-12.44,3.08,-166.17,17.560000000000002
2023-05-05 11-20-49-461972,0,160,1545,1455,-89.78,-110.005,0.62,2.31,-9.44,-13.99,3.49,-167.24,16.009999999999998
2023-05-05 11-20-49-649552,0,160,1544,1456,-89.78,-110.005,0.73,2.54,-9.38,-15.37,4.03,-168.47,14.63
2023-05-05 11-20-49-830983,0,160,1543,1457,-89.78,-110.005,0.76,2.74,-9.31,-16.41,4.22,-169.65,13.59
2023-05-05 11-20-50-022930,0,160,1542,1458,-89.78,-110.005,0.76,2.81,-9.23,-17.01,4.22,-170.7,12.989999999999998
2023-05-05 11-20-50-217543,0,160,1542,1458,-89.78,-110.005,0.81,2.85,-9.26,-17.24,4.46,-171.78,12.760000000000002
2023-05-05 11-20-50-411341,0,160,1542,1458,-89.78,-110.005,0.83,2.82,-9.27,-17.13,4.67,-172.77,12.870000000000001
2023-05-05 11-20-50-599974,0,160,1543,1457,-89.78,-110.005,0.91,2.78,-9.3,-16.71,5.0,-173.59,13.29
2023-05-05 11-20-50-791225,0,160,1544,1456,-89.78,-110.005,0.95,2.65,-9.33,-16.06,5.28,-174.26,13.940000000000001
2023-05-05 11-20-50-988982,0,160,1545,1455,-89.78,-110.005,0.97,2.5,-9.37,-15.14,5.43,-174.78,14.86
2023-05-05 11-20-51-175460,0,160,1546,1454,-89.78,-110.005,1.02,2.33,-9.41,-14.16,5.77,-175.14,15.84
2023-05-05 11-20-51-367581,0,160,1547,1453,-89.78,-110.005,1.08,2.17,-9.49,-13.06,6.0,-175.31,16.939999999999998
2023-05-05 11-20-51-551672,0,160,1547,1453,-89.78,-110.005,1.12,1.97,-9.57,-12.2,6.27,-175.35,17.8
2023-05-05 11-20-51-727293,0,160,1548,1452,-89.78,-110.005,1.2,1.91,-9.57,-11.55,6.65,-175.3,18.45
2023-05-05 11-20-51-914630,0,160,1549,1451,-89.78,-110.005,1.24,1.79,-9.58,-11.01,6.91,-175.19,18.990000000000002
2023-05-05 11-20-52-105887,0,160,1549,1451,-89.78,-110.005,1.26,1.75,-9.59,-10.63,6.97,-175.06,19.369999999999997
2023-05-05 11-20-52-287846,0,160,1549,1451,-89.78,-110.005,1.24,1.69,-9.59,-10.34,6.83,-174.91,19.66
2023-05-05 11-20-52-459468,0,160,1549,1451,-89.78,-110.005,1.16,1.65,-9.59,-10.15,6.58,-174.8,19.85
2023-05-05 11-20-52-646143,0,160,1549,1451,-89.78,-110.005,1.16,1.67,-9.58,-10.07,6.38,-174.78,19.93
2023-05-05 11-20-52-830642,0,160,1549,1451,-89.78,-110.005,1.11,1.67,-9.59,-10.11,6.23,-174.85,19.89
2023-05-05 11-20-53-021247,0,160,1549,1451,-89.78,-110.005,1.1,1.68,-9.62,-10.24,6.05,-174.98,19.759999999999998
2023-05-05 11-20-53-204150,0,160,1549,1451,-89.868,-110.005,1.01,1.71,-9.54,-10.45,5.73,-175.13,19.55
2023-05-05 11-20-53-399482,0,160,1549,1451,-89.78,-110.005,0.96,1.74,-9.51,-10.66,5.47,-175.35,19.34
2023-05-05 11-20-53-587799,0,160,1549,1451,-89.78,-110.005,1.01,1.77,-9.57,-10.86,5.76,-175.69,19.14
2023-05-05 11-20-53-784245,0,160,1548,1452,-89.78,-110.005,1.07,1.8,-9.57,-11.03,6.13,-176.04,18.97
2023-05-05 11-20-53-968575,0,160,1548,1452,-89.78,-110.005,1.15,1.86,-9.56,-11.21,6.47,-176.34,18.79
