Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 13-06-02-190652,0,160,1564,1442,-89.78,-110.093,0.15,-0.3,-9.77,1.62,0.7,-179.59,31.62
2023-05-05 13-06-02-514091,0,160,1564,1442,-89.78,-110.093,0.16,-0.32,-9.79,1.61,0.7,-179.57,31.61
2023-05-05 13-06-02-830557,0,160,1564,1442,-89.78,-110.005,0.08,-0.12,-9.9,0.2,0.14,-179.45,30.2
2023-05-05 13-06-03-150799,0,160,1564,1442,-89.78,-110.005,-0.23,0.45,-9.8,-3.02,-1.6,-179.68,26.98
2023-05-05 13-06-03-488484,0,160,1563,1442,-89.78,-110.005,-0.63,1.15,-9.7,-7.02,-4.09,179.46,22.98
2023-05-05 13-06-03-810916,0,160,1556,1444.0,-89.78,-110.093,-0.99,1.88,-9.52,-11.68,-6.14,177.46,18.32
2023-05-05 13-06-04-111897,0,160,1549,1451.0,-89.78,-110.093,-1.21,2.67,-9.24,-16.14,-7.28,174.32,13.86
2023-05-05 13-06-04-432357,0,160,1544,1456.0,-89.78,-110.005,-1.26,3.33,-8.91,-20.13,-7.73,169.88,9.870000000000001
2023-05-05 13-06-04-742446,0,160,1540,1460.0,-89.78,-110.093,-1.34,3.63,-8.82,-22.42,-7.96,164.52,7.579999999999998
2023-05-05 13-06-05-056903,0,160,1540,1460.0,-89.78,-110.093,-1.43,3.74,-8.81,-22.68,-8.64,159.5,7.32
2023-05-05 13-06-05-364994,0,160,1543,1457.0,-89.78,-110.093,-1.68,3.49,-8.91,-21.28,-10.28,155.65,8.719999999999999
2023-05-05 13-06-05-675988,0,160,1547,1453.0,-89.78,-110.093,-2.09,3.04,-9.02,-18.66,-12.7,152.22,11.34
2023-05-05 13-06-05-989520,0,160,1552,1448.0,-89.78,-110.093,-2.4,2.45,-9.15,-15.16,-14.34,148.47,14.84
2023-05-05 13-06-06-300595,0,160,1557,1443.0,-89.78,-110.093,-2.39,1.95,-9.41,-11.9,-14.33,144.95,18.1
2023-05-05 13-06-06-611196,0,160,1560,1442,-89.78,-110.093,-2.44,1.62,-9.45,-9.76,-14.6,142.11,20.240000000000002
2023-05-05 13-06-06-938005,0,160,1561,1442,-89.78,-110.093,-2.45,1.51,-9.51,-9.21,-14.72,139.73,20.79
2023-05-05 13-06-07-237977,0,160,1559,1442,-89.78,-110.005,-2.72,1.62,-9.33,-10.19,-16.57,137.56,19.810000000000002
2023-05-05 13-06-07-558775,0,160,1556,1444.0,-89.78,-110.093,-3.19,1.92,-9.03,-12.18,-19.36,134.69,17.82
2023-05-05 13-06-07-873311,0,160,1553,1447.0,-89.78,-110.093,-3.6,2.18,-8.8,-14.2,-21.79,130.65,15.8
2023-05-05 13-06-08-197123,0,160,1550,1450.0,-89.78,-110.093,-3.84,2.49,-8.55,-16.01,-23.19,125.72,13.989999999999998
2023-05-05 13-06-08-500966,0,160,1549,1451.0,-89.78,-110.093,-4.04,2.62,-8.48,-17.06,-24.71,120.71,12.940000000000001
2023-05-05 13-06-08-809799,0,160,1548,1452.0,-89.78,-110.093,-4.49,2.66,-8.16,-17.41,-27.71,115.7,12.59
2023-05-05 13-06-09-142595,0,160,1550,1450.0,-89.692,-110.093,-4.89,2.37,-8.08,-16.31,-30.29,109.52,13.690000000000001
2023-05-05 13-06-09-445715,0,160,1552,1448.0,-89.692,-110.093,-4.59,2.39,-8.36,-14.97,-28.84,103.19,15.03
2023-05-05 13-06-09-756524,0,160,1553,1447.0,-89.692,-110.093,-4.49,2.22,-8.4,-14.61,-27.98,100.05,15.39
