Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,error
2023-05-05 11-28-04-724433,0,160,1550,1450,-89.78,-110.005,1.02,0.73,-9.7,-4.48,5.69,-172.81,20.52
2023-05-05 11-28-04-831569,0,160,1550,1450,-89.78,-110.005,1.02,0.72,-9.71,-4.49,5.73,-172.82,20.509999999999998
2023-05-05 11-28-04-942180,0,160,1550,1450,-89.78,-110.005,1.04,0.73,-9.7,-4.49,5.76,-172.84,20.509999999999998
2023-05-05 11-28-05-058545,0,160,1550,1450,-89.78,-110.005,1.07,0.76,-9.97,-4.56,5.69,-172.87,20.44
2023-05-05 11-28-05-164647,0,160,1550,1450,-89.78,-110.005,1.0,0.78,-9.85,-4.92,5.38,-172.92,20.08
2023-05-05 11-28-05-269894,0,160,1550,1450,-89.78,-110.005,0.89,0.88,-9.77,-5.44,4.93,-173.03,19.56
2023-05-05 11-28-05-381715,0,160,1550,1450,-89.78,-110.005,0.79,0.97,-9.71,-6.09,4.31,-173.19,18.91
2023-05-05 11-28-05-482098,0,160,1550,1450,-89.78,-110.005,0.67,1.12,-9.7,-6.73,3.63,-173.35,18.27
2023-05-05 11-28-05-591239,0,160,1550,1450,-89.78,-110.005,0.53,1.21,-9.68,-7.33,2.88,-173.53,17.67
2023-05-05 11-28-05-700553,0,160,1550,1450,-89.78,-110.005,0.38,1.26,-9.69,-7.86,2.16,-173.7,17.14
2023-05-05 11-28-05-810020,0,160,1549,1450,-89.78,-110.005,0.26,1.44,-9.62,-8.52,1.34,-173.9,16.48
2023-05-05 11-28-05-916012,0,160,1548,1450.2,-89.78,-110.005,0.17,1.49,-9.67,-9.06,0.7,-174.07,15.94
2023-05-05 11-28-06-021814,0,160,1547,1451.3,-89.78,-110.005,0.03,1.59,-9.57,-9.65,0.08,-174.28,15.35
2023-05-05 11-28-06-135252,0,160,1547,1451.3,-89.78,-110.005,0.01,1.72,-9.59,-10.19,-0.25,-174.53,14.81
2023-05-05 11-28-06-249223,0,160,1546,1452.4,-89.78,-110.005,-0.03,1.78,-9.54,-10.68,-0.4,-174.86,14.32
2023-05-05 11-28-06-362710,0,160,1546,1452.4,-89.78,-110.005,0.0,1.86,-9.57,-11.18,-0.39,-175.31,13.82
2023-05-05 11-28-06-475438,0,160,1545,1453.5,-89.78,-110.005,-0.01,1.93,-9.51,-11.56,-0.35,-175.76,13.44
2023-05-05 11-28-06-587851,0,160,1545,1453.5,-89.78,-110.005,-0.0,1.94,-9.53,-11.89,-0.1,-176.3,13.11
2023-05-05 11-28-06-694889,0,160,1545,1453.5,-89.78,-110.005,0.07,2.01,-9.52,-12.16,0.34,-176.87,12.84
2023-05-05 11-28-06-806122,0,160,1544,1454.6,-89.78,-110.005,0.2,2.08,-9.53,-12.4,1.01,-177.44,12.6
2023-05-05 11-28-06-913179,0,160,1544,1454.6,-89.78,-110.005,0.34,2.1,-9.54,-12.6,1.86,-178.03,12.4
2023-05-05 11-28-07-005228,0,160,1544,1454.6,-89.78,-110.005,0.42,2.09,-9.41,-12.71,2.58,-178.49,12.29
2023-05-05 11-28-07-123826,0,160,1544,1454.6,-89.78,-110.005,0.64,2.11,-9.46,-12.77,3.75,-179.08,12.23
2023-05-05 11-28-07-238600,0,160,1544,1454.6,-89.78,-110.005,0.85,2.12,-9.43,-12.74,4.96,-179.57,12.26
2023-05-05 11-28-07-349297,0,160,1544,1454.6,-89.78,-110.005,1.12,2.08,-9.43,-12.65,6.4,107.96,12.35
2023-05-05 11-28-07-457797,0,160,1544,1454.6,-89.78,-110.005,1.3,2.04,-9.43,-12.49,7.62,179.65,12.51
2023-05-05 11-28-07-567853,0,160,1545,1453.5,-89.78,-110.005,1.56,2.02,-9.42,-12.25,9.04,179.39,12.75
2023-05-05 11-28-07-681224,0,160,1545,1453.5,-89.78,-110.005,1.84,1.93,-9.37,-11.91,10.6,179.23,13.09
2023-05-05 11-28-07-799352,0,160,1545,1453.5,-89.78,-110.005,2.08,1.87,-9.44,-11.53,11.99,179.21,13.47
2023-05-05 11-28-07-912289,0,160,1546,1452.4,-89.78,-110.005,2.21,1.81,-9.38,-11.19,12.96,179.33,13.81
2023-05-05 11-28-08-008605,0,160,1546,1452.4,-89.78,-110.005,2.33,1.75,-9.34,-10.89,13.63,179.55,14.11
2023-05-05 11-28-08-119845,0,160,1547,1451.3,-89.78,-110.005,2.46,1.7,-9.37,-10.59,14.2,179.85,14.41
2023-05-05 11-28-08-223855,0,160,1547,1451.3,-89.78,-110.005,2.5,1.65,-9.33,-10.29,14.64,-179.77,14.71
2023-05-05 11-28-08-337143,0,160,1547,1451.3,-89.78,-110.005,2.59,1.61,-9.34,-10.04,15.0,-179.36,14.96
2023-05-05 11-28-08-452238,0,160,1547,1451.3,-89.78,-110.005,2.62,1.56,-9.36,-9.81,15.19,-178.9,15.19
2023-05-05 11-28-08-554445,0,160,1548,1450.2,-89.78,-110.005,2.62,1.57,-9.34,-9.66,15.15,-178.5,15.34
2023-05-05 11-28-08-663948,0,160,1548,1450.2,-89.868,-110.005,2.59,1.54,-9.33,-9.54,14.98,-178.08,15.46
2023-05-05 11-28-08-781470,0,160,1548,1450.2,-89.78,-110.005,2.59,1.55,-9.29,-9.48,14.84,-177.67,15.52
2023-05-05 11-28-08-885621,0,160,1548,1450.2,-89.78,-110.005,2.58,1.51,-9.32,-9.44,14.82,-177.38,15.56
