Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-11-47-982007,0,0,1554,1554,0.616,159.775,0.36,1.88,-9.58,-11.2,1.99,9.02,29.9808
2023-03-24 23-11-48-113239,0,0,1555,1555,0.616,159.687,0.38,1.89,-9.58,-11.21,1.99,9.03,29.970799999999997
2023-03-24 23-11-48-238489,0,0,1555,1555,0.528,159.775,0.38,1.89,-9.57,-11.21,2.0,9.02,29.9808
2023-03-24 23-11-48-371872,0,0,1555,1555,0.616,159.687,0.36,1.87,-9.54,-11.16,2.03,9.26,29.7408
2023-03-24 23-11-48-503974,0,0,1554,1554,0.616,159.775,0.41,1.96,-9.64,-10.96,2.24,10.45,28.5508
2023-03-24 23-11-48-621882,0,0,1551,1551,0.528,159.775,0.49,1.78,-9.59,-10.68,2.67,12.52,26.4808
2023-03-24 23-11-48-751130,0,0,1548,1548,0.616,159.775,0.56,1.74,-9.61,-10.36,3.18,14.71,24.290799999999997
2023-03-24 23-11-48-879252,0,0,1546,1546,0.616,159.687,0.65,1.69,-9.62,-10.03,3.65,16.93,22.0708
2023-03-24 23-11-49-006153,0,0,1543,1543,0.528,159.775,0.62,1.63,-9.62,-9.74,4.06,18.89,20.110799999999998
2023-03-24 23-11-49-134074,0,0,1542,1542,0.616,159.775,0.75,1.53,-9.54,-9.55,4.41,20.3,18.700799999999997
2023-03-24 23-11-49-262101,0,0,1541,1541,0.616,159.775,0.75,1.5,-9.55,-9.39,4.67,21.3,17.700799999999997
2023-03-24 23-11-49-390603,0,0,1540,1540,0.616,159.775,0.83,1.54,-9.61,-9.22,4.85,22.07,16.930799999999998
2023-03-24 23-11-49-518636,0,0,1539,1539,0.528,159.775,0.83,1.49,-9.61,-9.02,4.97,22.85,16.150799999999997
2023-03-24 23-11-49-645927,0,0,1538,1538,0.616,159.775,0.84,1.51,-9.59,-8.78,5.02,23.67,15.330799999999996
2023-03-24 23-11-49-776355,0,0,1537,1537,0.528,159.775,0.92,1.39,-9.62,-8.49,5.01,24.59,14.410799999999998
2023-03-24 23-11-49-904519,0,0,1535,1535,0.528,159.775,0.89,1.34,-9.63,-8.11,5.02,25.84,13.160799999999998
2023-03-24 23-11-50-030831,0,0,1534,1534,0.528,159.775,0.89,1.29,-9.65,-7.7,5.06,27.07,11.930799999999998
2023-03-24 23-11-50-158631,0,0,1532,1532,0.616,159.775,0.93,1.21,-9.66,-7.33,5.13,28.09,10.910799999999998
2023-03-24 23-11-50-286034,0,0,1532,1532,0.616,159.775,0.95,1.15,-9.64,-7.02,5.22,28.79,10.210799999999999
2023-03-24 23-11-50-430319,0,0,1540,1540,0.616,159.775,0.97,1.07,-9.67,-6.76,5.28,29.28,9.720799999999997
2023-03-24 23-11-50-559876,0,0,1540,1540,0.616,159.775,0.88,1.07,-9.65,-6.51,5.36,29.67,9.330799999999996
2023-03-24 23-11-50-686080,0,0,1540,1540,0.616,159.775,0.91,1.02,-9.66,-6.25,5.4,29.95,9.050799999999999
2023-03-24 23-11-50-815003,0,0,1540,1540,0.616,159.775,0.91,0.99,-9.66,-5.99,5.39,30.17,8.830799999999996
