Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-38-04-438967,0,0,1543,1457,178.681,-12.75,-2.75,-0.19,-9.35,1.28,-16.53,166.61,30.002399999999994
2023-03-23 22-38-04-471212,0,0,1554,1446,178.681,-12.75,-2.76,-0.2,-9.36,1.28,-16.53,166.61,30.002399999999994
2023-03-23 22-38-04-502854,0,0,1554,1446,178.681,-12.75,-2.76,-0.2,-9.36,1.28,-16.52,166.62,30.012399999999985
2023-03-23 22-38-04-532081,0,0,1554,1446,178.681,-12.75,-2.76,-0.18,-9.34,1.28,-16.52,166.61,30.002399999999994
2023-03-23 22-38-04-549724,0,0,1554,1446,178.681,-12.75,-2.76,-0.19,-9.35,1.29,-16.52,166.61,30.002399999999994
2023-03-23 22-38-04-564648,0,0,1554,1446,178.681,-12.75,-2.75,-0.19,-9.35,1.29,-16.52,166.61,30.002399999999994
2023-03-23 22-38-04-580875,0,0,1554,1446,178.681,-12.75,-2.76,-0.18,-9.35,1.29,-16.52,166.61,30.002399999999994
2023-03-23 22-38-04-596969,0,0,1554,1446,178.681,-12.75,-2.75,-0.18,-9.35,1.29,-16.52,166.61,30.002399999999994
2023-03-23 22-38-04-628555,0,0,1553,1447,178.681,-12.75,-2.75,-0.19,-9.35,1.29,-16.52,166.6,29.992399999999975
2023-03-23 22-38-04-646400,0,0,1553,1447,178.681,-12.75,-2.75,-0.19,-9.35,1.29,-16.52,166.6,29.992399999999975
2023-03-23 22-38-04-678739,0,0,1553,1447,178.681,-12.75,-2.76,-0.2,-9.35,1.28,-16.52,166.6,29.992399999999975
2023-03-23 22-38-04-708510,0,0,1553,1447,178.681,-12.662,-2.75,-0.19,-9.35,1.28,-16.52,166.6,29.992399999999975
2023-03-23 22-38-04-725419,0,0,1553,1447,178.681,-12.75,-2.75,-0.19,-9.36,1.28,-16.53,166.6,29.992399999999975
2023-03-23 22-38-04-743292,0,0,1553,1447,178.681,-12.75,-2.82,-0.15,-9.37,1.28,-16.53,166.6,29.992399999999975
2023-03-23 22-38-04-772575,0,0,1553,1447,178.681,-12.75,-2.77,-0.19,-9.36,1.28,-16.53,166.59,29.982399999999984
2023-03-23 22-38-04-788050,0,0,1553,1447,178.681,-12.75,-2.68,-0.23,-9.37,1.28,-16.53,166.58,29.972399999999993
2023-03-23 22-38-04-805660,0,0,1553,1447,178.681,-12.75,-2.74,-0.13,-9.34,1.28,-16.53,166.59,29.982399999999984
2023-03-23 22-38-04-821004,0,0,1553,1447,178.681,-12.75,-2.75,-0.04,-9.36,1.28,-16.53,166.58,29.972399999999993
2023-03-23 22-38-04-837956,0,0,1553,1447,178.681,-12.662,-2.73,-0.01,-9.37,1.28,-16.53,166.55,29.942399999999992
2023-03-23 22-38-04-851970,0,0,1553,1447,178.681,-12.662,-2.75,0.01,-9.35,1.29,-16.53,166.49,29.88239999999999
2023-03-23 22-38-04-869749,0,0,1553,1447,178.681,-12.662,-2.74,0.05,-9.36,1.3,-16.53,166.39,29.782399999999967
2023-03-23 22-38-04-885905,0,0,1553,1447,178.681,-12.75,-2.77,0.04,-9.32,1.31,-16.52,166.25,29.64239999999998
2023-03-23 22-38-04-901438,0,0,1553,1447,178.681,-12.75,-2.79,-0.06,-9.36,1.33,-16.52,166.06,29.452399999999983
2023-03-23 22-38-04-916648,0,0,1553,1447,178.681,-12.75,-2.75,-0.08,-9.39,1.34,-16.5,165.85,29.242399999999975
2023-03-23 22-38-04-932154,0,0,1553,1447,178.681,-12.75,-2.71,-0.08,-9.38,1.37,-16.5,165.6,28.992399999999975
2023-03-23 22-38-04-951013,0,0,1552,1448,178.681,-12.75,-2.73,-0.04,-9.39,1.38,-16.49,165.33,28.722399999999993
2023-03-23 22-38-04-981113,0,0,1552,1448,178.681,-12.75,-2.68,-0.11,-9.41,1.41,-16.48,165.04,28.432399999999973
2023-03-23 22-38-04-996449,0,0,1552,1448,178.681,-12.75,-2.73,-0.14,-9.4,1.43,-16.46,164.72,28.11239999999998
2023-03-23 22-38-05-014665,0,0,1552,1448,178.681,-12.662,-2.72,-0.15,-9.4,1.46,-16.45,164.38,27.772399999999976
2023-03-23 22-38-05-045745,0,0,1551,1449,178.681,-12.75,-2.74,-0.15,-9.38,1.49,-16.44,164.01,27.40239999999997
2023-03-23 22-38-05-059920,0,0,1551,1449,178.681,-12.75,-2.76,-0.14,-9.38,1.52,-16.43,163.63,27.022399999999976
2023-03-23 22-38-05-081967,0,0,1551,1449,178.681,-12.75,-2.75,-0.15,-9.38,1.55,-16.43,163.23,26.62239999999997
2023-03-23 22-38-05-109361,0,0,1550,1450,178.681,-12.662,-2.75,-0.16,-9.37,1.58,-16.42,162.81,26.202399999999983
2023-03-23 22-38-05-140411,0,0,1550,1450,178.681,-12.75,-2.74,-0.17,-9.42,1.61,-16.41,162.38,25.772399999999976
2023-03-23 22-38-05-159136,0,0,1550,1450,178.681,-12.75,-2.72,-0.19,-9.4,1.64,-16.4,161.94,25.33239999999998
2023-03-23 22-38-05-189403,0,0,1549,1451,178.681,-12.75,-2.73,-0.18,-9.4,1.68,-16.39,161.47,24.86239999999998
2023-03-23 22-38-05-204766,0,0,1549,1451,178.681,-12.75,-2.71,-0.15,-9.36,1.71,-16.39,161.01,24.40239999999997
2023-03-23 22-38-05-219842,0,0,1549,1451,178.681,-12.75,-2.72,-0.22,-9.39,1.74,-16.38,160.52,23.91239999999999
2023-03-23 22-38-05-238678,0,0,1548,1452,178.681,-12.75,-2.71,-0.22,-9.41,1.77,-16.37,160.03,23.422399999999982
2023-03-23 22-38-05-252096,0,0,1548,1452,178.681,-12.662,-2.72,-0.22,-9.41,1.8,-16.36,159.52,22.91239999999999
2023-03-23 22-38-05-279566,0,0,1547,1453,178.681,-12.75,-2.72,-0.27,-9.4,1.83,-16.36,159.0,22.39239999999998
2023-03-23 22-38-05-300365,0,0,1547,1453,178.681,-12.662,-2.72,-0.26,-9.39,1.86,-16.35,158.48,21.87239999999997
2023-03-23 22-38-05-316411,0,0,1547,1453,178.681,-12.75,-2.7,-0.28,-9.42,1.9,-16.34,157.94,21.33239999999998
