Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-50-17-149616,0,0,1568,1568,178.681,-19.697,-1.36,0.43,-9.65,-2.57,-8.25,40.62,30.026200000000003
2023-03-24 21-50-17-269835,0,0,1565,1565,178.681,-19.697,-1.36,0.44,-9.66,-2.63,-8.22,40.63,30.036200000000008
2023-03-24 21-50-17-404232,0,0,1565,1565,178.681,-19.697,-1.35,0.45,-9.65,-2.67,-8.2,40.62,30.026200000000003
2023-03-24 21-50-17-526077,0,0,1565,1565,178.681,-19.697,-1.18,0.42,-9.69,-2.71,-8.15,40.61,30.016200000000005
2023-03-24 21-50-17-655735,0,0,1564,1564,178.681,-19.697,-0.94,0.47,-9.63,-2.71,-7.94,40.52,29.92620000000001
2023-03-24 21-50-17-782111,0,0,1564,1564,178.593,-19.697,-1.02,0.43,-9.68,-2.68,-7.49,40.26,29.666200000000003
2023-03-24 21-50-17-910050,0,0,1563,1563,178.593,-19.697,-1.2,0.46,-9.71,-2.66,-6.72,39.87,29.276200000000003
2023-03-24 21-50-18-039890,0,0,1563,1563,178.681,-19.697,-1.04,0.45,-9.69,-2.66,-5.88,39.42,28.826200000000007
2023-03-24 21-50-18-166324,0,0,1562,1562,178.681,-19.697,-0.96,0.45,-9.73,-2.7,-5.14,39.09,28.49620000000001
2023-03-24 21-50-18-297948,0,0,1562,1562,178.681,-19.697,-0.82,0.47,-9.73,-2.81,-4.53,38.83,28.236200000000004
2023-03-24 21-50-18-422088,0,0,1561,1561,178.681,-19.697,-0.7,0.52,-9.71,-3.0,-4.0,38.62,28.026200000000003
2023-03-24 21-50-18-549416,0,0,1562,1562,178.681,-19.697,-0.58,0.52,-9.73,-3.18,-3.47,38.62,28.026200000000003
2023-03-24 21-50-18-679640,0,0,1561,1561,178.681,-19.609,-0.46,0.58,-9.74,-3.36,-2.86,38.49,27.896200000000007
2023-03-24 21-50-18-805818,0,0,1561,1561,178.681,-19.697,0.06,0.58,-9.75,-3.54,-2.08,38.1,27.506200000000007
2023-03-24 21-50-18-935770,0,0,1560,1560,178.593,-19.697,-0.05,0.65,-9.82,-3.71,-1.15,37.62,27.026200000000003
2023-03-24 21-50-19-062511,0,0,1559,1559,178.593,-19.697,-0.15,0.65,-9.75,-3.86,-0.06,37.18,26.586200000000005
2023-03-24 21-50-19-201429,0,0,1559,1559,178.593,-19.697,0.06,0.68,-9.73,-4.02,0.82,36.9,26.306200000000004
2023-03-24 21-50-19-355012,0,0,1559,1559,178.593,-19.697,0.22,0.72,-9.72,-4.19,1.66,36.74,26.146200000000007
2023-03-24 21-50-19-489973,0,0,1559,1559,178.681,-19.697,0.19,0.76,-9.69,-4.36,2.47,36.7,26.10620000000001
2023-03-24 21-50-19-623656,0,0,1558,1558,178.681,-19.697,0.52,0.8,-9.69,-4.66,2.99,36.23,25.636200000000002
