Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 16-52-40-763424,0,0,1551,1551,178.769,-12.838,-0.15,0.25,-9.77,-1.48,-1.14,45.44,30.011000000000003
2023-03-24 16-52-40-984987,0,0,1550,1550,178.769,-12.838,-0.15,0.25,-9.77,-1.48,-1.14,45.44,30.011000000000003
2023-03-24 16-52-41-209058,0,0,1550,1550,178.769,-12.838,-0.14,0.27,-9.75,-1.48,-1.14,45.44,30.011000000000003
2023-03-24 16-52-41-434582,0,0,1550,1550,178.769,-12.838,-0.15,0.26,-9.75,-1.48,-1.14,45.44,30.011000000000003
2023-03-24 16-52-41-663500,0,0,1550,1550,178.769,-12.838,-0.15,0.26,-9.75,-1.48,-1.14,45.44,30.011000000000003
2023-03-24 16-52-41-890607,0,0,1550,1550,178.769,-12.838,-0.14,0.26,-9.77,-1.48,-1.15,45.44,30.011000000000003
2023-03-24 16-52-42-112733,0,0,1550,1550,178.769,-12.838,-0.15,0.25,-9.77,-1.48,-1.15,45.44,30.011000000000003
2023-03-24 16-52-42-328547,0,0,1550,1550,178.769,-12.838,-0.15,0.25,-9.76,-1.48,-1.15,45.44,30.011000000000003
2023-03-24 16-52-42-556076,0,0,1550,1550,178.769,-12.838,-0.14,0.26,-9.76,-1.47,-1.15,45.44,30.011000000000003
2023-03-24 16-52-42-784632,0,0,1550,1550,178.769,-12.838,-0.15,0.27,-9.75,-1.47,-1.15,45.44,30.011000000000003
2023-03-24 16-52-43-010647,0,0,1550,1550,178.769,-12.838,-0.15,0.27,-9.75,-1.47,-1.15,45.44,30.011000000000003
2023-03-24 16-52-43-240838,0,0,1550,1550,178.769,-12.838,-0.15,0.27,-9.75,-1.47,-1.16,45.44,30.011000000000003
2023-03-24 16-52-43-464154,0,0,1550,1550,178.681,-12.838,-0.16,0.27,-9.75,-1.47,-1.16,45.44,30.011000000000003
2023-03-24 16-52-43-687996,0,0,1550,1550,178.769,-12.838,-0.15,0.25,-9.76,-1.47,-1.16,45.44,30.011000000000003
2023-03-24 16-52-43-911961,0,0,1550,1550,178.769,-12.838,-0.15,0.26,-9.76,-1.47,-1.17,45.44,30.011000000000003
2023-03-24 16-52-44-135951,0,0,1550,1550,178.769,-12.838,-0.16,0.26,-9.77,-1.48,-1.17,45.45,30.021000000000008
2023-03-24 16-52-44-359976,0,0,1550,1550,178.769,-12.838,-0.17,0.26,-9.76,-1.47,-1.17,45.45,30.021000000000008
2023-03-24 16-52-44-583953,0,0,1550,1550,178.769,-12.838,-0.17,0.26,-9.76,-1.47,-1.17,45.45,30.021000000000008
2023-03-24 16-52-44-807905,0,0,1550,1550,178.681,-12.838,-0.16,0.26,-9.76,-1.48,-1.18,45.44,30.011000000000003
2023-03-24 16-52-45-031914,0,0,1550,1550,178.769,-12.838,-0.17,0.26,-9.76,-1.48,-1.18,45.44,30.011000000000003
2023-03-24 16-52-45-257266,0,0,1550,1550,178.769,-12.838,-0.16,0.26,-9.75,-1.48,-1.18,45.44,30.011000000000003
2023-03-24 16-52-45-479792,0,0,1550,1550,178.681,-12.838,-0.16,0.27,-9.75,-1.48,-1.18,45.44,30.011000000000003
2023-03-24 16-52-45-703886,0,0,1550,1550,178.769,-12.838,-0.16,0.27,-9.74,-1.49,-1.18,45.44,30.011000000000003
