Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-28-14-073493,0,0,1552,1552,0.264,159.951,1.07,0.93,-9.66,-5.54,6.08,15.74,29.9208
2023-03-24 23-28-14-198343,0,0,1555,1555,0.264,159.951,1.06,0.93,-9.68,-5.48,5.99,15.76,29.900800000000004
2023-03-24 23-28-14-334296,0,0,1555,1555,0.264,159.951,1.05,0.92,-9.68,-5.45,6.01,15.77,29.890800000000002
2023-03-24 23-28-14-465314,0,0,1555,1555,0.264,159.951,1.06,0.88,-9.71,-5.35,6.08,16.0,29.660800000000002
2023-03-24 23-28-14-598501,0,0,1553,1553,0.264,159.951,1.04,0.92,-9.64,-5.01,6.18,17.2,28.460800000000003
2023-03-24 23-28-14-726086,0,0,1551,1551,0.264,159.951,1.08,0.75,-9.66,-4.5,6.26,19.35,26.3108
2023-03-24 23-28-14-854250,0,0,1548,1548,0.264,159.951,1.09,0.64,-9.69,-3.95,6.28,21.7,23.960800000000003
2023-03-24 23-28-14-984343,0,0,1545,1545,0.264,159.951,1.13,0.63,-9.67,-3.39,6.27,24.19,21.4708
2023-03-24 23-28-15-110582,0,0,1542,1542,0.264,159.863,1.08,0.44,-9.72,-2.86,6.23,26.7,18.960800000000003
2023-03-24 23-28-15-241544,0,0,1540,1540,0.264,159.951,1.06,0.4,-9.71,-2.5,6.15,28.41,17.2508
2023-03-24 23-28-15-374879,0,0,1538,1538,0.264,159.863,1.05,0.37,-9.71,-2.2,6.07,29.63,16.030800000000003
2023-03-24 23-28-15-495361,0,0,1537,1537,0.352,159.951,1.04,0.31,-9.69,-1.91,6.0,30.67,14.9908
2023-03-24 23-28-15-623256,0,0,1536,1536,0.264,159.951,1.06,0.27,-9.71,-1.55,5.99,32.05,13.610800000000005
2023-03-24 23-28-15-754068,0,0,1534,1534,0.264,159.863,1.04,0.17,-9.69,-1.17,6.02,33.6,12.0608
2023-03-24 23-28-15-879293,0,0,1532,1532,0.264,159.951,1.09,0.07,-9.71,-0.73,6.12,35.36,10.300800000000002
2023-03-24 23-28-16-008476,0,0,1540,1540,0.352,159.951,1.09,0.03,-9.7,-0.32,6.29,36.95,8.710799999999999
2023-03-24 23-28-16-137235,0,0,1540,1540,0.264,159.951,1.1,-0.04,-9.69,0.1,6.38,38.35,7.3108
2023-03-24 23-28-16-265532,0,0,1540,1540,0.264,159.951,1.09,-0.1,-9.72,0.48,6.27,39.42,6.2408
2023-03-24 23-28-16-390381,0,0,1540,1540,0.264,159.863,1.04,-0.16,-9.7,0.78,6.04,40.05,5.610800000000005
2023-03-24 23-28-16-517985,0,0,1540,1540,0.264,159.951,0.99,-0.19,-9.71,1.01,5.75,40.29,5.370800000000003
2023-03-24 23-28-16-646075,0,0,1540,1540,0.352,159.951,0.86,-0.24,-9.74,1.19,5.5,40.19,5.470800000000004
2023-03-24 23-28-16-781199,0,0,1540,1540,0.264,159.951,0.84,-0.24,-9.73,1.36,5.24,39.88,5.780799999999999
2023-03-24 23-28-16-911550,0,0,1540,1540,0.264,159.951,0.78,-0.33,-9.72,1.54,5.0,39.43,6.230800000000002
2023-03-24 23-28-17-064840,0,0,1540,1540,0.264,159.951,0.83,-0.33,-9.73,1.75,4.73,38.93,6.730800000000002
2023-03-24 23-28-17-190331,0,0,1540,1540,0.352,159.951,0.78,-0.38,-9.73,1.93,4.45,38.31,7.3508
2023-03-24 23-28-17-318878,0,0,1540,1540,0.264,159.863,0.69,-0.41,-9.72,2.14,4.07,37.57,8.090800000000002
2023-03-24 23-28-17-446223,0,0,1540,1540,0.264,159.951,0.54,-0.45,-9.67,2.34,3.6,36.7,8.960799999999999
2023-03-24 23-28-17-574954,0,0,1540,1540,0.352,159.951,0.58,-0.46,-9.79,2.51,3.07,35.69,9.970800000000004
2023-03-24 23-28-17-703136,0,0,1533,1533,0.264,159.951,0.48,-0.47,-9.73,2.61,2.5,34.52,11.140799999999999
2023-03-24 23-28-17-834545,0,0,1535,1535,0.352,159.863,0.36,-0.49,-9.73,2.67,1.94,33.35,12.3108
2023-03-24 23-28-17-959253,0,0,1536,1536,0.352,159.951,0.19,-0.49,-9.69,2.7,1.42,32.26,13.400800000000004
2023-03-24 23-28-18-088372,0,0,1537,1537,0.264,159.951,0.2,-0.5,-9.76,2.78,1.0,31.47,14.190800000000003
2023-03-24 23-28-18-214158,0,0,1537,1537,0.352,159.863,0.14,-0.51,-9.75,2.87,0.65,30.85,14.8108
2023-03-24 23-28-18-346454,0,0,1538,1538,0.264,159.951,0.11,-0.53,-9.75,2.95,0.33,30.37,15.2908
2023-03-24 23-28-18-482820,0,0,1538,1538,0.264,159.951,0.03,-0.54,-9.74,3.06,0.0,30.18,15.480800000000002
2023-03-24 23-28-18-614388,0,0,1537,1537,0.352,159.951,-0.01,-0.57,-9.78,3.19,-0.34,30.61,15.050800000000002
2023-03-24 23-28-18-742397,0,0,1537,1537,0.264,159.951,-0.04,-0.6,-9.77,3.29,-0.64,31.0,14.660800000000002
2023-03-24 23-28-18-871674,0,0,1537,1537,0.264,159.951,-0.08,-0.6,-9.76,3.36,-0.84,31.18,14.480800000000002
2023-03-24 23-28-18-998761,0,0,1537,1537,0.264,159.951,-0.13,-0.62,-9.74,3.41,-0.98,31.2,14.460800000000003
2023-03-24 23-28-19-126047,0,0,1537,1537,0.264,159.951,-0.18,-0.62,-9.75,3.45,-1.07,31.05,14.610800000000001
2023-03-24 23-28-19-253942,0,0,1537,1537,0.264,159.951,-0.22,-0.65,-9.75,3.48,-1.11,30.86,14.800800000000002
2023-03-24 23-28-19-381625,0,0,1537,1537,0.264,159.951,-0.2,-0.63,-9.75,3.5,-1.15,30.74,14.920800000000003
2023-03-24 23-28-19-510140,0,0,1538,1538,0.264,159.951,-0.21,-0.63,-9.76,3.53,-1.15,30.56,15.100800000000003
2023-03-24 23-28-19-637869,0,0,1538,1538,0.264,159.863,-0.23,-0.64,-9.73,3.59,-1.16,30.28,15.3808
2023-03-24 23-28-19-766897,0,0,1538,1538,0.352,159.951,-0.16,-0.65,-9.76,3.73,-1.25,30.03,15.6308
2023-03-24 23-28-19-897021,0,0,1540,1539,0.264,159.863,-0.21,-0.7,-9.72,3.9,-1.44,29.9,15.760800000000003
2023-03-24 23-28-20-022360,0,0,1540,1539,0.264,159.951,-0.24,-0.72,-9.74,4.06,-1.68,29.77,15.890800000000002
2023-03-24 23-28-20-149630,0,0,1540,1539,0.264,159.951,-0.27,-0.72,-9.72,4.17,-1.85,29.47,16.190800000000003
2023-03-24 23-28-20-278107,0,0,1540,1539,0.264,159.951,-0.27,-0.76,-9.73,4.26,-1.88,29.08,16.580800000000004
2023-03-24 23-28-20-408874,0,0,1540,1539,0.264,159.951,-0.32,-0.77,-9.71,4.34,-1.83,28.64,17.0208
2023-03-24 23-28-20-535484,0,0,1540,1539,0.264,159.951,-0.33,-0.77,-9.75,4.43,-1.73,28.12,17.5408
2023-03-24 23-28-20-662294,0,0,1540,1539,0.264,159.951,-0.33,-0.82,-9.73,4.55,-1.61,27.67,17.9908
2023-03-24 23-28-20-793427,0,0,1540,1539,0.264,159.951,-0.28,-0.84,-9.7,4.69,-1.45,27.2,18.460800000000003
2023-03-24 23-28-20-918470,0,0,1540,1539,0.264,159.863,-0.22,-0.87,-9.75,4.85,-1.3,26.66,19.0008
2023-03-24 23-28-21-045961,0,0,1540,1539,0.264,159.951,-0.21,-0.89,-9.69,5.04,-1.23,26.08,19.580800000000004
2023-03-24 23-28-21-176128,0,0,1540,1539,0.264,159.951,-0.18,-0.92,-9.69,5.24,-1.29,25.47,20.190800000000003
2023-03-24 23-28-21-301710,0,0,1540,1539,0.264,159.951,-0.19,-0.94,-9.73,5.44,-1.45,24.98,20.6808
2023-03-24 23-28-21-434534,0,0,1540,1539,0.264,159.951,-0.23,-1.0,-9.72,5.61,-1.6,24.41,21.2508
2023-03-24 23-28-21-558787,0,0,1540,1539,0.352,159.951,-0.27,-1.01,-9.7,5.79,-1.68,23.72,21.940800000000003
2023-03-24 23-28-21-701801,0,0,1540,1539,0.264,159.951,-0.28,-1.06,-9.7,5.98,-1.7,22.96,22.7008
2023-03-24 23-28-21-832389,0,0,1540,1539,0.264,159.951,-0.31,-1.04,-9.71,6.16,-1.66,22.08,23.580800000000004
2023-03-24 23-28-21-958298,0,0,1540,1539,0.264,159.951,-0.35,-1.1,-9.69,6.34,-1.59,21.27,24.390800000000002
2023-03-24 23-28-22-088003,0,0,1540,1539,0.264,159.951,-0.28,-1.14,-9.73,6.55,-1.54,20.87,24.7908
2023-03-24 23-28-22-214571,0,0,1540,1539,0.264,159.863,-0.26,-1.17,-9.7,6.75,-1.45,20.37,25.2908
2023-03-24 23-28-22-356629,0,0,1540,1539,0.352,159.951,-0.26,-1.21,-9.67,6.98,-1.42,19.81,25.850800000000003
2023-03-24 23-28-22-486595,0,0,1540,1539,0.264,159.951,-0.29,-1.21,-9.66,7.16,-1.5,19.23,26.4308
2023-03-24 23-28-22-617788,0,0,1540,1539,0.264,159.951,-0.2,-1.25,-9.67,7.32,-1.7,18.61,27.050800000000002
2023-03-24 23-28-22-756892,0,0,1540,1539,0.264,159.951,-0.26,-1.29,-9.69,7.45,-1.97,17.93,27.730800000000002
2023-03-24 23-28-22-888751,0,0,1540,1539,0.264,159.951,-0.35,-1.28,-9.7,7.57,-2.29,17.18,28.480800000000002
2023-03-24 23-28-23-016362,0,0,1540,1539,0.264,159.951,-0.38,-1.31,-9.67,7.7,-2.56,16.44,29.2208
2023-03-24 23-28-23-141838,0,0,1540,1539,0.352,159.951,-0.25,-1.36,-9.7,7.74,-2.63,15.49,30.1708
2023-03-24 23-28-23-272113,0,0,1540,1539,0.264,159.951,-0.38,-1.34,-9.63,7.67,-2.4,14.11,31.550800000000002
2023-03-24 23-28-23-397713,0,0,1540,1539,0.264,159.951,-0.3,-1.33,-9.71,7.58,-1.96,12.67,32.9908
2023-03-24 23-28-23-526366,0,0,1540,1539,0.264,159.863,-0.23,-1.32,-9.69,7.46,-1.37,11.09,34.570800000000006
2023-03-24 23-28-23-667231,0,0,1540,1539,0.264,159.951,-0.08,-1.31,-9.72,7.31,-0.66,9.23,36.430800000000005
2023-03-24 23-28-23-817640,0,0,1540,1539,0.264,159.951,-0.0,-1.24,-9.69,7.16,0.1,7.21,38.4508
2023-03-24 23-28-23-943814,0,0,1540,1539,0.264,159.951,0.14,-1.21,-9.69,7.0,0.9,5.32,40.3408
2023-03-24 23-28-24-084230,0,0,1540,1539,0.264,159.951,0.3,-1.17,-9.69,6.8,1.75,3.53,42.1308
2023-03-24 23-28-24-213317,0,0,1540,1539,0.264,159.951,0.27,-1.1,-9.65,6.53,2.54,1.8,43.860800000000005
2023-03-24 23-28-24-344154,0,0,1540,1539,0.264,159.951,0.43,-1.11,-9.64,6.3,3.07,0.33,45.3308
2023-03-24 23-28-24-471613,0,0,1540,1539,0.352,159.951,0.55,-1.02,-9.71,6.09,3.29,-1.08,46.7408
2023-03-24 23-28-24-623936,0,0,1540,1539,0.264,159.863,0.54,-1.01,-9.69,5.92,3.23,-2.38,48.040800000000004
2023-03-24 23-28-24-741945,0,0,1540,1539,0.264,159.951,0.49,-0.97,-9.7,5.79,2.94,-3.59,49.2508
2023-03-24 23-28-24-871335,0,0,1540,1539,0.264,159.951,0.33,-0.97,-9.64,5.62,2.44,-4.72,50.3808
2023-03-24 23-28-24-997736,0,0,1540,1539,0.264,159.951,0.35,-0.93,-9.73,5.42,1.74,-5.84,51.5008
2023-03-24 23-28-25-126506,0,0,1540,1539,0.264,159.951,0.23,-0.88,-9.73,5.18,0.98,-7.12,52.7808
2023-03-24 23-28-25-264263,0,0,1540,1539,0.264,159.951,0.12,-0.84,-9.74,4.96,0.25,-8.37,54.0308
2023-03-24 23-28-25-412527,0,0,1540,1539,0.352,159.863,0.06,-0.86,-9.73,4.79,-0.37,-9.56,55.220800000000004
2023-03-24 23-28-25-544269,0,0,1540,1539,0.264,159.951,-0.15,-0.79,-9.74,4.65,-0.86,-10.63,56.290800000000004
2023-03-24 23-28-25-670854,0,0,1540,1539,0.264,159.951,-0.19,-0.77,-9.72,4.55,-1.28,-11.24,56.900800000000004
2023-03-24 23-28-25-798088,0,0,1540,1539,0.264,159.863,-0.18,-0.73,-9.75,4.44,-1.6,-11.49,57.150800000000004
2023-03-24 23-28-25-928683,0,0,1540,1539,0.352,159.863,-0.27,-0.72,-9.76,4.32,-1.8,-11.28,56.9408
2023-03-24 23-28-26-068072,0,0,1540,1539,0.264,159.951,-0.33,-0.72,-9.74,4.22,-1.92,-10.77,56.430800000000005
2023-03-24 23-28-26-199170,0,0,1540,1539,0.264,159.951,-0.26,-0.72,-9.73,4.15,-2.07,-9.95,55.6108
2023-03-24 23-28-26-342393,0,0,1540,1539,0.264,159.951,-0.3,-0.7,-9.73,4.06,-2.18,-9.24,54.900800000000004
2023-03-24 23-28-26-469866,0,0,1540,1539,0.264,159.951,-0.33,-0.67,-9.75,3.96,-2.27,-8.61,54.2708
2023-03-24 23-28-26-597888,0,0,1540,1539,0.264,159.951,-0.43,-0.64,-9.72,3.87,-2.28,-7.97,53.6308
2023-03-24 23-28-26-729403,0,0,1540,1539,0.264,159.951,-0.37,-0.63,-9.74,3.84,-2.25,-6.96,52.6208
2023-03-24 23-28-26-854327,0,0,1540,1539,0.264,159.951,-0.38,-0.65,-9.73,3.83,-2.18,-5.93,51.5908
2023-03-24 23-28-26-981403,0,0,1540,1539,0.352,159.951,-0.39,-0.62,-9.74,3.83,-2.16,-4.9,50.5608
2023-03-24 23-28-27-111609,0,0,1540,1539,0.352,159.951,-0.34,-0.64,-9.77,3.81,-2.24,-3.91,49.570800000000006
2023-03-24 23-28-27-237582,0,0,1540,1539,0.264,159.951,-0.35,-0.63,-9.73,3.78,-2.45,-3.01,48.6708
2023-03-24 23-28-27-367912,0,0,1540,1539,0.264,159.951,-0.41,-0.64,-9.74,3.73,-2.75,-2.19,47.8508
2023-03-24 23-28-27-493979,0,0,1540,1539,0.264,159.951,-0.45,-0.63,-9.73,3.7,-3.07,-1.47,47.1308
2023-03-24 23-28-27-621159,0,0,1540,1539,0.264,159.951,-0.51,-0.63,-9.75,3.69,-3.3,-0.84,46.500800000000005
2023-03-24 23-28-27-749376,0,0,1540,1539,0.264,159.951,-0.55,-0.63,-9.73,3.7,-3.41,-0.14,45.8008
2023-03-24 23-28-27-877263,0,0,1540,1539,0.264,159.951,-0.58,-0.65,-9.74,3.73,-3.46,0.83,44.8308
2023-03-24 23-28-28-006076,0,0,1540,1539,0.264,159.951,-0.54,-0.65,-9.74,3.78,-3.45,1.93,43.7308
2023-03-24 23-28-28-140006,0,0,1540,1539,0.264,159.951,-0.63,-0.67,-9.74,3.81,-3.4,2.86,42.8008
2023-03-24 23-28-28-281237,0,0,1540,1539,0.264,159.951,-0.56,-0.68,-9.72,3.9,-3.39,3.7,41.9608
2023-03-24 23-28-28-414040,0,0,1540,1539,0.352,159.951,-0.56,-0.72,-9.73,4.02,-3.46,4.35,41.3108
2023-03-24 23-28-28-533753,0,0,1540,1539,0.352,159.951,-0.53,-0.73,-9.73,4.13,-3.57,4.68,40.9808
2023-03-24 23-28-28-665501,0,0,1540,1539,0.264,159.951,-0.57,-0.75,-9.71,4.25,-3.72,4.87,40.790800000000004
2023-03-24 23-28-28-790320,0,0,1540,1539,0.264,159.951,-0.58,-0.81,-9.82,4.39,-3.85,5.05,40.610800000000005
2023-03-24 23-28-28-917530,0,0,1540,1539,0.264,159.951,-0.58,-0.8,-9.72,4.52,-3.84,4.98,40.680800000000005
2023-03-24 23-28-29-045685,0,0,1540,1539,0.264,159.951,-0.52,-0.82,-9.71,4.65,-3.56,4.47,41.1908
2023-03-24 23-28-29-174454,0,0,1540,1539,0.264,159.951,-0.47,-0.82,-9.68,4.75,-2.98,3.81,41.8508
2023-03-24 23-28-29-302060,0,0,1540,1539,0.264,159.863,-0.34,-0.83,-9.72,4.82,-2.14,3.02,42.6408
2023-03-24 23-28-29-429925,0,0,1540,1539,0.264,159.951,-0.2,-0.87,-9.74,4.85,-1.1,2.08,43.5808
2023-03-24 23-28-29-557967,0,0,1540,1539,0.264,159.951,-0.01,-0.87,-9.71,4.84,0.05,0.89,44.7708
2023-03-24 23-28-29-686038,0,0,1540,1539,0.264,159.951,0.04,-0.81,-9.72,4.81,1.18,-0.47,46.1308
2023-03-24 23-28-29-814087,0,0,1540,1539,0.352,159.951,0.35,-0.85,-9.73,4.84,2.05,-1.4,47.0608
2023-03-24 23-28-29-941831,0,0,1540,1539,0.264,159.951,0.51,-0.83,-9.71,4.8,2.79,-2.24,47.900800000000004
2023-03-24 23-28-30-069346,0,0,1540,1539,0.264,159.951,0.65,-0.83,-9.7,4.76,3.43,-2.91,48.570800000000006
2023-03-24 23-28-30-197261,0,0,1540,1539,0.264,159.951,0.72,-0.84,-9.72,4.71,3.97,-3.42,49.0808
2023-03-24 23-28-30-326162,0,0,1540,1539,0.264,159.863,0.76,-0.82,-9.71,4.66,4.41,-3.86,49.5208
2023-03-24 23-28-30-454088,0,0,1540,1539,0.352,159.951,0.81,-0.83,-9.7,4.67,4.76,-4.1,49.7608
2023-03-24 23-28-30-584399,0,0,1540,1539,0.264,159.951,0.86,-0.83,-9.68,4.79,5.06,-3.97,49.6308
2023-03-24 23-28-30-709283,0,0,1540,1539,0.264,159.951,0.88,-0.88,-9.67,4.95,5.37,-3.54,49.2008
2023-03-24 23-28-30-837442,0,0,1540,1539,0.264,159.951,0.95,-0.88,-9.7,5.15,5.67,-3.07,48.7308
2023-03-24 23-28-30-983643,0,0,1540,1539,0.264,159.863,0.99,-0.92,-9.66,5.34,5.82,-2.74,48.400800000000004
2023-03-24 23-28-31-109856,0,0,1540,1539,0.352,159.951,1.01,-0.94,-9.65,5.54,5.77,-2.46,48.1208
2023-03-24 23-28-31-238194,0,0,1540,1539,0.264,159.951,1.03,-0.96,-9.66,5.67,5.62,-2.4,48.0608
2023-03-24 23-28-31-368273,0,0,1540,1539,0.352,159.951,1.03,-0.97,-9.65,5.76,5.47,-2.47,48.1308
2023-03-24 23-28-31-495279,0,0,1540,1539,0.352,159.951,0.94,-1.0,-9.69,5.85,5.34,-2.42,48.0808
2023-03-24 23-28-31-623915,0,0,1540,1539,0.264,159.863,0.86,-1.04,-9.66,6.02,5.19,-2.26,47.9208
2023-03-24 23-28-31-751741,0,0,1540,1539,0.352,159.951,0.86,-1.04,-9.67,6.26,5.03,-1.87,47.5308
2023-03-24 23-28-31-876983,0,0,1540,1539,0.264,159.951,0.77,-1.11,-9.64,6.53,4.89,-1.32,46.9808
2023-03-24 23-28-32-005327,0,0,1540,1539,0.352,159.951,0.83,-1.18,-9.7,6.82,4.74,-0.56,46.220800000000004
2023-03-24 23-28-32-135056,0,0,1540,1539,0.264,159.863,0.76,-1.21,-9.66,7.11,4.54,0.18,45.4808
2023-03-24 23-28-32-268105,0,0,1540,1539,0.264,159.951,0.75,-1.27,-9.65,7.35,4.23,0.79,44.8708
2023-03-24 23-28-32-391891,0,0,1540,1539,0.264,159.951,0.68,-1.3,-9.65,7.56,3.83,1.11,44.5508
2023-03-24 23-28-32-517614,0,0,1540,1539,0.264,159.863,0.59,-1.34,-9.64,7.72,3.34,1.03,44.6308
2023-03-24 23-28-32-645400,0,0,1540,1539,0.352,159.951,0.57,-1.36,-9.68,7.87,2.8,0.79,44.8708
2023-03-24 23-28-32-773656,0,0,1540,1539,0.264,159.951,0.43,-1.38,-9.67,8.01,2.27,0.65,45.0108
2023-03-24 23-28-32-902099,0,0,1540,1539,0.264,159.863,0.28,-1.39,-9.66,8.17,1.74,0.82,44.8408
2023-03-24 23-28-33-031975,0,0,1540,1539,0.264,159.951,0.2,-1.43,-9.64,8.34,1.26,1.21,44.4508
2023-03-24 23-28-33-159470,0,0,1540,1539,0.352,159.951,0.19,-1.45,-9.65,8.54,0.8,1.88,43.7808
2023-03-24 23-28-33-285450,0,0,1540,1539,0.264,159.951,0.1,-1.48,-9.65,8.73,0.42,2.6,43.0608
2023-03-24 23-28-33-432402,0,0,1540,1539,0.264,159.951,0.01,-1.53,-9.62,8.9,0.09,3.31,42.3508
