Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-28-22-792652,0,0,1544,1456,0.088,-12.662,0.37,-1.28,-9.68,7.49,1.97,146.28,28.884119999999996
2023-03-23 22-28-22-815268,0,0,1553,1447,0.088,-12.662,0.36,-1.27,-9.7,7.5,1.97,146.27,28.874120000000005
2023-03-23 22-28-22-851739,0,0,1553,1447,0.088,-12.662,0.36,-1.27,-9.71,7.49,1.98,146.27,28.874120000000005
2023-03-23 22-28-22-880112,0,0,1553,1447,0.088,-12.662,0.36,-1.26,-9.7,7.5,1.98,146.26,28.864119999999986
2023-03-23 22-28-22-910465,0,0,1553,1447,0.088,-12.662,0.37,-1.27,-9.71,7.5,1.99,146.26,28.864119999999986
2023-03-23 22-28-22-926144,0,0,1553,1447,0.088,-12.662,0.37,-1.28,-9.71,7.51,1.99,146.25,28.854119999999995
2023-03-23 22-28-22-943934,0,0,1553,1447,0.088,-12.662,0.38,-1.27,-9.7,7.51,1.99,146.25,28.854119999999995
2023-03-23 22-28-22-974900,0,0,1553,1447,0.088,-12.574,0.39,-1.27,-9.69,7.52,2.0,146.24,28.844120000000004
2023-03-23 22-28-22-989209,0,0,1553,1447,0.088,-12.662,0.4,-1.27,-9.7,7.52,2.01,146.24,28.844120000000004
2023-03-23 22-28-23-004601,0,0,1553,1447,0.088,-12.662,0.39,-1.27,-9.71,7.53,2.02,146.24,28.844120000000004
2023-03-23 22-28-23-021666,0,0,1553,1447,0.088,-12.662,0.39,-1.27,-9.7,7.53,2.03,146.23,28.834119999999984
2023-03-23 22-28-23-037599,0,0,1553,1447,0.088,-12.662,0.38,-1.27,-9.7,7.54,2.05,146.23,28.834119999999984
2023-03-23 22-28-23-053707,0,0,1553,1447,0.088,-12.662,0.36,-1.27,-9.64,7.54,2.06,146.23,28.834119999999984
2023-03-23 22-28-23-068859,0,0,1553,1447,0.088,-12.662,0.32,-1.23,-9.69,7.55,2.07,146.23,28.834119999999984
2023-03-23 22-28-23-084881,0,0,1553,1447,0.088,-12.662,0.48,-1.3,-9.65,7.56,2.08,146.22,28.824119999999994
2023-03-23 22-28-23-100571,0,0,1553,1447,0.088,-12.662,0.45,-1.3,-9.65,7.56,2.09,146.22,28.824119999999994
2023-03-23 22-28-23-122802,0,0,1553,1447,0.088,-12.662,0.28,-1.24,-9.61,7.57,2.11,146.22,28.824119999999994
2023-03-23 22-28-23-153248,0,0,1553,1447,0.088,-12.662,0.1,-1.26,-9.6,7.57,2.12,146.21,28.814120000000003
2023-03-23 22-28-23-181606,0,0,1553,1447,0.088,-12.662,-0.06,-1.25,-9.61,7.58,2.13,146.2,28.804119999999983
2023-03-23 22-28-23-198737,0,0,1553,1447,0.088,-12.662,-0.2,-1.25,-9.59,7.58,2.13,146.19,28.794119999999992
2023-03-23 22-28-23-213832,0,0,1553,1447,0.088,-12.662,-0.22,-1.27,-9.58,7.58,2.13,146.17,28.774119999999982
2023-03-23 22-28-23-229403,0,0,1553,1447,0.088,-12.662,-0.18,-1.34,-9.57,7.58,2.12,146.16,28.76411999999999
2023-03-23 22-28-23-245018,0,0,1553,1447,0.088,-12.662,-0.07,-1.29,-9.69,7.58,2.11,146.15,28.75412
2023-03-23 22-28-23-260586,0,0,1553,1447,0.088,-12.662,0.01,-1.3,-9.65,7.58,2.1,146.15,28.75412
2023-03-23 22-28-23-277804,0,0,1552,1448,0.088,-12.662,-0.01,-1.27,-9.57,7.57,2.1,146.14,28.74411999999998
2023-03-23 22-28-23-294504,0,0,1552,1448,0.088,-12.662,0.02,-1.29,-9.59,7.57,2.09,146.14,28.74411999999998
2023-03-23 22-28-23-310282,0,0,1552,1448,0.088,-12.662,0.07,-1.26,-9.64,7.56,2.08,146.14,28.74411999999998
2023-03-23 22-28-23-324829,0,0,1552,1448,0.088,-12.662,0.08,-1.3,-9.64,7.55,2.08,146.14,28.74411999999998
2023-03-23 22-28-23-342176,0,0,1552,1448,0.088,-12.662,0.11,-1.28,-9.6,7.54,2.07,146.14,28.74411999999998
2023-03-23 22-28-23-357088,0,0,1553,1447,0.088,-12.662,0.05,-1.28,-9.63,7.54,2.07,146.15,28.75412
2023-03-23 22-28-23-373918,0,0,1553,1447,0.088,-12.662,0.11,-1.26,-9.66,7.52,2.06,146.15,28.75412
2023-03-23 22-28-23-390009,0,0,1553,1447,0.088,-12.662,0.1,-1.29,-9.63,7.51,2.06,146.16,28.76411999999999
2023-03-23 22-28-23-404872,0,0,1553,1447,0.088,-12.662,0.1,-1.28,-9.6,7.49,2.06,146.16,28.76411999999999
2023-03-23 22-28-23-420524,0,0,1553,1447,0.088,-12.662,0.09,-1.23,-9.65,7.48,2.05,146.17,28.774119999999982
2023-03-23 22-28-23-436491,0,0,1553,1447,0.088,-12.662,0.11,-1.26,-9.64,7.46,2.05,146.18,28.78412
2023-03-23 22-28-23-453936,0,0,1553,1447,0.088,-12.662,0.14,-1.25,-9.62,7.44,2.05,146.19,28.794119999999992
2023-03-23 22-28-23-470010,0,0,1553,1447,0.088,-12.662,0.16,-1.28,-9.57,7.42,2.04,146.2,28.804119999999983
2023-03-23 22-28-23-485989,0,0,1553,1447,0.088,-12.662,0.16,-1.26,-9.64,7.4,2.04,146.21,28.814120000000003
2023-03-23 22-28-23-501807,0,0,1553,1447,0.088,-12.662,0.16,-1.26,-9.65,7.38,2.04,146.22,28.824119999999994
2023-03-23 22-28-23-517364,0,0,1553,1447,0.088,-12.662,0.17,-1.26,-9.62,7.36,2.04,146.23,28.834119999999984
2023-03-23 22-28-23-532974,0,0,1553,1447,0.088,-12.662,0.17,-1.24,-9.62,7.33,2.04,146.24,28.844120000000004
2023-03-23 22-28-23-549310,0,0,1553,1447,0.088,-12.662,0.18,-1.24,-9.63,7.31,2.04,146.25,28.854119999999995
2023-03-23 22-28-23-564446,0,0,1553,1447,0.088,-12.662,0.17,-1.25,-9.63,7.29,2.04,146.26,28.864119999999986
