Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 18-09-51-506004,0,0,1573,1573,178.681,-19.961,1.22,0.96,-9.63,-5.69,6.89,43.39,29.995200000000004
2023-03-24 18-09-51-632791,0,0,1564,1564,178.681,-19.961,1.23,0.95,-9.64,-5.69,6.94,43.36,29.965200000000003
2023-03-24 18-09-51-760123,0,0,1564,1564,178.681,-19.961,1.24,0.95,-9.64,-5.69,7.13,43.33,29.935200000000002
2023-03-24 18-09-51-893424,0,0,1564,1564,178.681,-19.961,1.21,0.96,-9.64,-5.69,7.23,43.27,29.875200000000007
2023-03-24 18-09-52-015470,0,0,1563,1563,178.593,-19.961,1.18,0.89,-9.55,-5.8,7.1,42.56,29.165200000000006
2023-03-24 18-09-52-144165,0,0,1559,1559,178.681,-19.961,1.2,1.06,-9.64,-6.06,6.87,40.28,26.885200000000005
2023-03-24 18-09-52-271468,0,0,1555,1555,178.681,-19.961,1.19,1.08,-9.52,-6.34,6.82,37.68,24.285200000000003
2023-03-24 18-09-52-399025,0,0,1550,1550,178.681,-19.961,1.18,1.16,-9.62,-6.64,6.93,34.87,21.4752
2023-03-24 18-09-52-527461,0,0,1547,1547,178.681,-19.961,1.23,1.19,-9.62,-6.81,7.12,32.51,19.1152
2023-03-24 18-09-52-655608,0,0,1545,1545,178.681,-19.961,1.28,1.19,-9.6,-6.85,7.39,30.96,17.565200000000004
2023-03-24 18-09-52-784362,0,0,1544,1544,178.681,-19.961,1.34,1.17,-9.61,-6.8,7.72,29.92,16.525200000000005
2023-03-24 18-09-52-911416,0,0,1543,1543,178.681,-19.961,1.36,1.14,-9.6,-6.74,7.88,29.18,15.785200000000003
2023-03-24 18-09-53-040119,0,0,1541,1541,178.593,-19.961,1.28,1.19,-9.49,-6.84,7.68,27.94,14.545200000000005
2023-03-24 18-09-53-168318,0,0,1538,1538,178.681,-19.961,1.32,1.17,-9.6,-6.96,7.47,26.24,12.845200000000002
2023-03-24 18-09-53-297678,0,0,1535,1535,178.681,-19.961,1.29,1.2,-9.6,-7.02,7.54,24.57,11.175200000000004
2023-03-24 18-09-53-423797,0,0,1550,1550,178.681,-19.961,1.35,1.22,-9.59,-7.1,7.77,22.89,9.495200000000004
2023-03-24 18-09-53-551895,0,0,1550,1550,178.681,-19.961,1.35,1.22,-9.59,-7.22,7.94,21.41,8.015200000000004
2023-03-24 18-09-53-679919,0,0,1550,1550,178.681,-19.961,1.41,1.24,-9.58,-7.27,8.01,20.42,7.025200000000005
2023-03-24 18-09-53-807988,0,0,1550,1550,178.681,-19.961,1.4,1.24,-9.58,-7.22,8.08,19.93,6.535200000000003
2023-03-24 18-09-53-936013,0,0,1550,1550,178.681,-19.961,1.41,1.21,-9.58,-7.12,8.12,19.79,6.395200000000003
2023-03-24 18-09-54-063673,0,0,1550,1550,178.681,-19.961,1.35,1.22,-9.49,-7.11,7.92,19.72,6.325200000000002
2023-03-24 18-09-54-192135,0,0,1550,1550,178.681,-19.961,1.28,1.25,-9.6,-7.3,7.48,18.94,5.545200000000005
2023-03-24 18-09-54-320486,0,0,1550,1550,178.681,-19.961,1.28,1.24,-9.6,-7.53,7.34,17.61,4.215200000000003
2023-03-24 18-09-54-447659,0,0,1550,1550,178.681,-19.961,1.34,1.3,-9.63,-7.76,7.63,16.19,2.795200000000005
2023-03-24 18-09-54-575542,0,0,1550,1550,178.681,-19.961,1.37,1.35,-9.57,-8.01,7.93,14.69,1.295200000000003
2023-03-24 18-09-54-704204,0,0,1550,1550,178.681,-19.961,1.4,1.39,-9.53,-8.25,7.96,13.35,-0.04479999999999684
2023-03-24 18-09-54-896498,0,0,1550,1550,178.681,-19.961,1.37,1.43,-9.55,-8.43,7.79,12.58,-0.8147999999999964
2023-03-24 18-09-55-087549,0,0,1550,1550,178.681,-19.961,1.35,1.46,-9.57,-8.58,7.57,12.39,-1.004799999999996
2023-03-24 18-09-55-280157,0,0,1550,1550,178.681,-19.961,1.34,1.49,-9.55,-8.77,7.46,12.38,-1.0147999999999957
2023-03-24 18-09-55-487914,0,0,1550,1550,178.681,-19.961,1.26,1.52,-9.56,-9.04,7.38,11.96,-1.4347999999999956
2023-03-24 18-09-55-678899,0,0,1550,1550,178.681,-19.961,1.25,1.58,-9.56,-9.34,7.36,11.22,-2.174799999999996
2023-03-24 18-09-55-871937,0,0,1550,1550,178.681,-19.961,1.36,1.57,-9.52,-9.67,7.41,10.2,-3.194799999999997
2023-03-24 18-09-56-063234,0,0,1550,1550,178.681,-19.961,1.26,1.7,-9.51,-10.02,7.65,8.7,-4.694799999999997
2023-03-24 18-09-56-255802,0,0,1550,1550,178.681,-19.961,1.4,1.73,-9.48,-10.26,8.09,7.69,-5.704799999999996
2023-03-24 18-09-56-448542,0,0,1550,1550,178.681,-19.961,1.45,1.77,-9.48,-10.44,8.3,7.32,-6.074799999999996
2023-03-24 18-09-56-639184,0,0,1550,1550,178.681,-19.961,1.47,1.78,-9.5,-10.54,8.18,7.51,-5.884799999999997
2023-03-24 18-09-56-815314,0,0,1550,1550,178.681,-19.961,1.6,1.8,-9.48,-10.67,7.97,7.75,-5.6447999999999965
2023-03-24 18-09-57-006878,0,0,1550,1550,178.681,-19.961,1.39,1.85,-9.5,-10.81,8.07,7.6,-5.794799999999997
2023-03-24 18-09-57-198859,0,0,1550,1550,178.681,-19.961,1.38,1.82,-9.49,-10.99,8.18,7.43,-5.964799999999997
2023-03-24 18-09-57-374960,0,0,1550,1550,178.681,-19.961,1.46,1.86,-9.47,-11.23,8.42,6.6,-6.794799999999997
2023-03-24 18-09-57-567178,0,0,1550,1550,178.681,-19.961,1.51,1.91,-9.42,-11.46,8.9,5.92,-7.474799999999997
2023-03-24 18-09-57-758899,0,0,1550,1550,178.681,-19.961,1.63,1.96,-9.5,-11.69,9.37,4.95,-8.444799999999997
2023-03-24 18-09-57-951367,0,0,1550,1550,178.593,-19.961,1.5,2.0,-9.42,-11.82,9.76,4.52,-8.874799999999997
2023-03-24 18-09-58-158368,0,0,1550,1550,178.681,-19.961,1.8,2.02,-9.38,-11.94,9.94,4.3,-9.094799999999996
2023-03-24 18-09-58-345077,0,0,1550,1550,178.681,-19.961,1.86,2.03,-9.37,-12.07,9.94,4.2,-9.194799999999997
2023-03-24 18-09-58-541803,0,0,1550,1550,178.681,-19.961,1.69,2.08,-9.42,-12.22,10.09,3.8,-9.594799999999996
2023-03-24 18-09-58-735271,0,0,1550,1550,178.681,-19.961,1.71,2.16,-9.38,-12.4,10.25,3.3,-10.094799999999996
2023-03-24 18-09-58-930524,0,0,1550,1550,178.681,-19.961,1.78,2.14,-9.34,-12.62,10.5,2.47,-10.924799999999996
2023-03-24 18-09-59-124078,0,0,1550,1550,178.593,-19.961,1.81,2.18,-9.31,-12.82,10.83,1.78,-11.614799999999997
2023-03-24 18-09-59-311813,0,0,1550,1550,178.593,-19.961,1.93,2.19,-9.32,-12.98,11.24,1.09,-12.304799999999997
2023-03-24 18-09-59-518554,0,0,1550,1550,178.593,-19.961,1.98,2.22,-9.33,-13.1,11.47,0.78,-12.614799999999997
2023-03-24 18-09-59-710988,0,0,1550,1550,178.593,-19.961,2.01,2.21,-9.3,-13.15,11.39,0.99,-12.404799999999996
2023-03-24 18-09-59-903054,0,0,1550,1550,178.593,-19.961,1.91,2.23,-9.3,-13.19,10.94,1.22,-12.174799999999996
