Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-22-16-826604,0,0,1567,1567,178.769,-19.697,-0.51,1.25,-9.67,-7.35,-3.26,45.12,29.995200000000004
2023-03-24 21-22-16-946229,0,0,1564,1564,178.769,-19.697,-0.51,1.25,-9.67,-7.35,-3.25,45.12,29.995200000000004
2023-03-24 21-22-17-074397,0,0,1564,1564,178.769,-19.697,-0.52,1.24,-9.66,-7.35,-3.25,45.12,29.995200000000004
2023-03-24 21-22-17-202818,0,0,1564,1564,178.769,-19.697,-0.53,1.19,-9.66,-7.35,-3.32,44.98,29.855200000000004
2023-03-24 21-22-17-330067,0,0,1563,1563,178.769,-19.697,-0.53,1.19,-9.68,-7.37,-3.49,44.0,28.875200000000007
2023-03-24 21-22-17-457864,0,0,1560,1560,178.769,-19.697,-0.55,1.23,-9.68,-7.33,-3.62,42.17,27.04520000000001
2023-03-24 21-22-17-586019,0,0,1556,1556,178.769,-19.697,-0.6,1.25,-9.67,-7.26,-3.73,39.62,24.495200000000004
2023-03-24 21-22-17-717334,0,0,1551,1551,178.769,-19.697,-0.61,1.26,-9.71,-7.19,-3.8,36.69,21.565200000000004
2023-03-24 21-22-17-843127,0,0,1547,1547,178.769,-19.697,-0.66,1.21,-9.66,-7.07,-3.72,34.13,19.00520000000001
2023-03-24 21-22-17-972438,0,0,1545,1545,178.769,-19.697,-0.84,1.16,-9.65,-7.0,-3.35,32.46,17.335200000000007
2023-03-24 21-22-18-098599,0,0,1543,1543,178.769,-19.697,-0.52,1.19,-9.67,-6.98,-2.98,30.86,15.735200000000006
2023-03-24 21-22-18-237374,0,0,1541,1541,178.769,-19.697,-0.38,1.18,-9.68,-6.99,-2.65,29.53,14.405200000000008
2023-03-24 21-22-18-373253,0,0,1538,1538,178.769,-19.697,-0.33,1.2,-9.67,-7.05,-2.46,27.81,12.685200000000005
2023-03-24 21-22-18-499851,0,0,1535,1535,178.769,-19.697,-0.25,1.2,-9.68,-7.13,-2.34,25.88,10.755200000000006
2023-03-24 21-22-18-628021,0,0,1550,1550,178.769,-19.697,-0.37,1.28,-9.67,-7.2,-2.07,24.01,8.885200000000008
2023-03-24 21-22-18-754719,0,0,1550,1550,178.769,-19.697,-0.38,1.25,-9.66,-7.3,-1.63,22.66,7.535200000000007
2023-03-24 21-22-18-883844,0,0,1550,1550,178.769,-19.697,-0.24,1.29,-9.66,-7.43,-1.18,21.67,6.545200000000008
2023-03-24 21-22-19-014098,0,0,1550,1550,178.769,-19.697,-0.17,1.3,-9.65,-7.58,-0.83,20.89,5.765200000000007
2023-03-24 21-22-19-138604,0,0,1550,1550,178.769,-19.697,-0.12,1.3,-9.66,-7.75,-0.73,20.53,5.405200000000008
2023-03-24 21-22-19-267424,0,0,1550,1550,178.769,-19.697,-0.17,1.43,-9.66,-7.92,-0.87,20.5,5.375200000000007
2023-03-24 21-22-19-395882,0,0,1550,1550,178.769,-19.697,-0.18,1.38,-9.65,-8.09,-1.16,19.94,4.815200000000008
