Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 16-46-37-903186,0,0,1551,1551,178.769,-12.838,1.21,-0.08,-9.71,0.42,6.93,44.74,29.992359999999998
2023-03-24 16-46-38-144242,0,0,1549,1549,178.769,-12.926,1.22,-0.08,-9.7,0.43,6.93,44.74,29.992359999999998
2023-03-24 16-46-38-373372,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.68,0.43,6.93,44.74,29.992359999999998
2023-03-24 16-46-38-598372,0,0,1549,1549,178.769,-12.926,1.22,-0.06,-9.69,0.42,6.93,44.73,29.982359999999993
2023-03-24 16-46-38-821301,0,0,1549,1549,178.769,-12.838,1.21,-0.06,-9.69,0.43,6.93,44.73,29.982359999999993
2023-03-24 16-46-39-046072,0,0,1549,1549,178.769,-12.926,1.21,-0.07,-9.69,0.42,6.94,44.73,29.982359999999993
2023-03-24 16-46-39-269076,0,0,1549,1549,178.769,-12.838,1.22,-0.08,-9.7,0.42,6.94,44.73,29.982359999999993
2023-03-24 16-46-39-493147,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.69,0.42,6.94,44.74,29.992359999999998
2023-03-24 16-46-39-717093,0,0,1549,1549,178.769,-12.838,1.22,-0.08,-9.69,0.42,6.94,44.74,29.992359999999998
2023-03-24 16-46-39-941761,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.69,0.42,6.94,44.74,29.992359999999998
2023-03-24 16-46-40-165817,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.69,0.42,6.94,44.74,29.992359999999998
2023-03-24 16-46-40-389730,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.69,0.42,6.94,44.74,29.992359999999998
2023-03-24 16-46-40-613395,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.69,0.42,6.93,44.74,29.992359999999998
2023-03-24 16-46-40-837116,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.69,0.42,6.93,44.74,29.992359999999998
2023-03-24 16-46-41-061498,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.7,0.41,6.93,44.74,29.992359999999998
2023-03-24 16-46-41-285019,0,0,1549,1549,178.769,-12.926,1.23,-0.07,-9.7,0.41,6.93,44.74,29.992359999999998
2023-03-24 16-46-41-508933,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.68,0.41,6.93,44.73,29.982359999999993
2023-03-24 16-46-41-732756,0,0,1549,1549,178.769,-12.926,1.21,-0.08,-9.69,0.41,6.93,44.74,29.992359999999998
2023-03-24 16-46-41-956812,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.69,0.42,6.93,44.73,29.982359999999993
2023-03-24 16-46-42-180833,0,0,1549,1549,178.769,-12.926,1.21,-0.06,-9.69,0.41,6.92,44.74,29.992359999999998
2023-03-24 16-46-42-406144,0,0,1549,1549,178.769,-12.926,1.21,-0.07,-9.68,0.41,6.92,44.74,29.992359999999998
2023-03-24 16-46-42-628694,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.68,0.41,6.92,44.73,29.982359999999993
2023-03-24 16-46-42-852755,0,0,1549,1549,178.769,-12.838,1.22,-0.07,-9.69,0.41,6.91,44.73,29.982359999999993
2023-03-24 16-46-43-076730,0,0,1549,1549,178.769,-12.926,1.22,-0.06,-9.68,0.41,6.91,44.73,29.982359999999993
2023-03-24 16-46-43-300943,0,0,1549,1549,178.769,-12.926,1.21,-0.06,-9.69,0.41,6.91,44.73,29.982359999999993
2023-03-24 16-46-43-526046,0,0,1549,1549,178.769,-12.838,1.21,-0.07,-9.69,0.41,6.91,44.73,29.982359999999993
2023-03-24 16-46-43-748680,0,0,1549,1549,178.769,-12.926,1.21,-0.08,-9.69,0.41,6.91,44.73,29.982359999999993
