Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-34-37-709790,0,0,1551,1551,0.352,159.336,-0.2,1.14,-9.7,-6.66,-1.37,21.78,29.906999999999996
2023-03-24 22-34-37-833555,0,0,1555,1555,0.352,159.336,-0.2,1.13,-9.7,-6.68,-1.39,21.78,29.906999999999996
2023-03-24 22-34-37-961515,0,0,1555,1555,0.352,159.336,-0.19,1.14,-9.69,-6.69,-1.4,21.78,29.906999999999996
2023-03-24 22-34-38-090584,0,0,1555,1555,0.352,159.336,-0.24,1.16,-9.63,-6.65,-1.42,21.98,29.706999999999997
2023-03-24 22-34-38-217699,0,0,1554,1554,0.352,159.336,-0.2,1.18,-9.75,-6.55,-1.19,23.12,28.566999999999997
2023-03-24 22-34-38-345384,0,0,1551,1551,0.352,159.336,-0.09,1.13,-9.72,-6.42,-0.67,24.82,26.866999999999997
2023-03-24 22-34-38-474693,0,0,1548,1548,0.352,159.336,0.06,1.04,-9.72,-6.22,0.16,27.34,24.346999999999998
2023-03-24 22-34-38-601882,0,0,1545,1545,0.352,159.336,0.22,1.01,-9.72,-6.0,1.07,29.84,21.846999999999998
2023-03-24 22-34-38-730943,0,0,1543,1543,0.352,159.336,0.28,0.96,-9.76,-5.8,1.79,32.0,19.686999999999998
2023-03-24 22-34-38-856703,0,0,1541,1541,0.352,159.336,0.46,0.93,-9.7,-5.64,2.21,33.47,18.217
2023-03-24 22-34-38-985453,0,0,1540,1540,0.352,159.336,0.43,0.92,-9.72,-5.48,2.47,34.62,17.067
2023-03-24 22-34-39-113132,0,0,1539,1539,0.352,159.336,0.47,0.89,-9.72,-5.37,2.65,35.35,16.336999999999996
2023-03-24 22-34-39-245760,0,0,1538,1538,0.352,159.336,0.47,0.88,-9.72,-5.2,2.81,36.15,15.536999999999999
2023-03-24 22-34-39-369990,0,0,1537,1537,0.352,159.336,0.4,0.77,-9.7,-4.98,2.96,37.08,14.607
2023-03-24 22-34-39-497042,0,0,1537,1537,0.352,159.336,0.37,0.85,-9.77,-4.79,2.6,36.88,14.806999999999995
2023-03-24 22-34-39-625731,0,0,1539,1539,0.352,159.336,0.3,0.79,-9.74,-4.69,1.86,35.45,16.236999999999995
2023-03-24 22-34-39-773399,0,0,1541,1541,0.352,159.336,0.26,0.79,-9.74,-4.63,1.49,34.19,17.497
2023-03-24 22-34-39-902839,0,0,1542,1542,0.352,159.336,0.23,0.78,-9.72,-4.61,1.27,32.85,18.836999999999996
2023-03-24 22-34-40-034163,0,0,1544,1544,0.352,159.336,0.19,0.78,-9.72,-4.61,0.96,31.36,20.326999999999998
2023-03-24 22-34-40-154993,0,0,1546,1546,0.352,159.336,0.13,0.76,-9.72,-4.62,0.4,29.76,21.926999999999996
2023-03-24 22-34-40-284062,0,0,1548,1548,0.352,159.336,-0.03,0.8,-9.72,-4.61,-0.38,28.23,23.456999999999997
2023-03-24 22-34-40-416204,0,0,1549,1549,0.352,159.336,-0.19,0.77,-9.74,-4.55,-1.23,27.12,24.566999999999997
2023-03-24 22-34-40-554529,0,0,1550,1550,0.352,159.336,-0.33,0.78,-9.74,-4.5,-1.98,26.34,25.346999999999998
2023-03-24 22-34-40-681369,0,0,1551,1551,0.352,159.248,-0.38,0.75,-9.74,-4.47,-2.55,25.84,25.846999999999998
2023-03-24 22-34-40-808566,0,0,1551,1551,0.352,159.248,-0.38,0.77,-9.72,-4.44,-2.93,25.6,26.086999999999996
2023-03-24 22-34-40-936819,0,0,1551,1551,0.352,159.248,-0.48,0.74,-9.72,-4.41,-3.12,25.78,25.906999999999996
2023-03-24 22-34-41-066290,0,0,1550,1550,0.352,159.248,-0.42,0.76,-9.73,-4.4,-3.21,26.11,25.576999999999998
2023-03-24 22-34-41-192827,0,0,1550,1550,0.352,159.336,-0.44,0.73,-9.75,-4.39,-3.19,26.49,25.197
2023-03-24 22-34-41-320547,0,0,1549,1549,0.352,159.248,-0.36,0.66,-9.75,-4.38,-3.0,27.06,24.627
2023-03-24 22-34-41-463058,0,0,1548,1548,0.352,159.248,-0.41,0.71,-9.73,-4.34,-2.64,27.78,23.906999999999996
2023-03-24 22-34-41-594964,0,0,1548,1548,0.352,159.336,-0.76,0.69,-9.68,-4.26,-2.42,28.21,23.476999999999997
