Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 17-47-47-296886,0,0,1578,1578,178.593,-12.838,-1.29,-0.04,-9.67,0.28,-7.78,47.17,32.75500000000001
2023-03-24 17-47-47-427020,0,0,1569,1569,178.593,-12.838,-1.29,-0.04,-9.68,0.26,-7.79,47.18,32.76500000000001
2023-03-24 17-47-47-554624,0,0,1569,1569,178.593,-12.838,-1.28,-0.05,-9.68,0.25,-7.8,47.18,32.76500000000001
2023-03-24 17-47-47-682933,0,0,1569,1569,178.593,-12.838,-1.3,-0.05,-9.72,0.26,-7.8,47.13,32.71500000000001
2023-03-24 17-47-47-812174,0,0,1567,1567,178.593,-12.838,-1.38,-0.11,-9.69,0.34,-7.81,46.52,32.10500000000001
2023-03-24 17-47-47-938759,0,0,1563,1563,178.593,-12.838,-1.25,-0.12,-9.68,0.77,-7.7,44.23,29.815000000000005
2023-03-24 17-47-48-083717,0,0,1559,1559,178.505,-12.838,-1.28,-0.17,-9.71,1.35,-7.52,41.5,27.085000000000008
2023-03-24 17-47-48-212939,0,0,1554,1554,178.593,-12.838,-1.23,-0.27,-9.68,2.02,-7.31,38.47,24.055000000000007
2023-03-24 17-47-48-339169,0,0,1551,1551,178.593,-12.838,-1.17,-0.4,-9.71,2.66,-6.98,35.98,21.565000000000005
2023-03-24 17-47-48-467606,0,0,1549,1549,178.593,-12.838,-1.11,-0.49,-9.7,3.13,-6.65,34.38,19.96500000000001
2023-03-24 17-47-48-607829,0,0,1547,1547,178.593,-12.838,-1.06,-0.56,-9.69,3.49,-6.36,33.38,18.96500000000001
2023-03-24 17-47-48-736736,0,0,1547,1547,178.593,-12.838,-1.06,-0.62,-9.7,3.73,-6.24,32.71,18.29500000000001
2023-03-24 17-47-48-861401,0,0,1545,1545,178.593,-12.838,-0.99,-0.67,-9.66,3.96,-6.22,31.73,17.31500000000001
2023-03-24 17-47-48-990412,0,0,1543,1543,178.593,-12.838,-1.01,-0.71,-9.68,4.25,-6.17,30.3,15.885000000000009
2023-03-24 17-47-49-118784,0,0,1540,1540,178.593,-12.838,-1.0,-0.75,-9.7,4.57,-6.08,28.58,14.165000000000006
2023-03-24 17-47-49-235178,0,0,1538,1538,178.593,-12.838,-1.01,-0.8,-9.68,4.83,-5.9,26.99,12.575000000000006
2023-03-24 17-47-49-363003,0,0,1535,1535,178.593,-12.838,-0.92,-0.86,-9.77,5.06,-5.62,25.53,11.115000000000009
2023-03-24 17-47-49-490772,0,0,1534,1534,178.593,-12.838,-0.88,-0.87,-9.7,5.24,-5.3,24.23,9.815000000000008
2023-03-24 17-47-49-618998,0,0,1533,1533,178.593,-12.838,-0.86,-0.86,-9.69,5.22,-5.16,23.62,9.205000000000009
2023-03-24 17-47-49-750479,0,0,1533,1533,178.593,-12.838,-0.85,-0.83,-9.7,5.01,-5.17,23.48,9.065000000000008
2023-03-24 17-47-49-889810,0,0,1534,1534,178.593,-12.838,-0.89,-0.79,-9.71,4.67,-5.24,23.73,9.315000000000008
2023-03-24 17-47-50-020152,0,0,1534,1534,178.593,-12.838,-0.87,-0.73,-9.67,4.29,-5.45,23.75,9.335000000000008
2023-03-24 17-47-50-147115,0,0,1533,1533,178.593,-12.838,-0.92,-0.67,-9.7,3.94,-5.7,23.53,9.115000000000009
2023-03-24 17-47-50-277365,0,0,1533,1533,178.593,-12.838,-1.0,-0.56,-9.73,3.63,-5.89,23.27,8.855000000000008
2023-03-24 17-47-50-402890,0,0,1532,1532,178.593,-12.838,-0.99,-0.56,-9.72,3.32,-6.04,23.05,8.635000000000009
2023-03-24 17-47-50-530725,0,0,1532,1532,178.593,-12.838,-1.02,-0.51,-9.69,3.02,-6.21,22.87,8.455000000000009
