Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-31-39-039060,0,0,1568,1568,178.681,-19.697,-1.21,0.43,-9.67,-2.61,-7.41,45.0,30.023200000000003
2023-03-24 21-31-39-170450,0,0,1565,1565,178.681,-19.697,-1.22,0.43,-9.69,-2.63,-7.4,45.01,30.0332
2023-03-24 21-31-39-302087,0,0,1565,1565,178.681,-19.697,-1.21,0.43,-9.68,-2.63,-7.38,45.02,30.043200000000006
2023-03-24 21-31-39-435198,0,0,1565,1565,178.769,-19.697,-0.86,0.46,-9.66,-2.61,-7.33,45.05,30.0732
2023-03-24 21-31-39-555872,0,0,1565,1565,178.681,-19.697,-0.98,0.42,-9.64,-2.6,-7.2,45.11,30.133200000000002
2023-03-24 21-31-39-688789,0,0,1565,1565,178.681,-19.697,-1.18,0.45,-9.67,-2.61,-6.91,45.0,30.023200000000003
2023-03-24 21-31-39-811903,0,0,1564,1564,178.769,-19.697,-1.15,0.45,-9.7,-2.64,-6.51,44.86,29.883200000000002
2023-03-24 21-31-39-939066,0,0,1564,1564,178.681,-19.697,-1.0,0.37,-9.73,-2.64,-6.14,44.7,29.723200000000006
2023-03-24 21-31-40-067734,0,0,1564,1564,178.681,-19.609,-1.08,0.49,-9.73,-2.65,-5.75,44.61,29.633200000000002
2023-03-24 21-31-40-195387,0,0,1564,1564,178.681,-19.697,-0.89,0.44,-9.72,-2.68,-5.27,44.69,29.7132
2023-03-24 21-31-40-322702,0,0,1564,1564,178.769,-19.697,-0.83,0.46,-9.72,-2.74,-4.72,44.82,29.843200000000003
2023-03-24 21-31-40-450419,0,0,1564,1564,178.681,-19.697,-0.68,0.44,-9.73,-2.81,-4.28,44.76,29.7832
2023-03-24 21-31-40-578650,0,0,1563,1563,178.681,-19.697,-0.64,0.47,-9.71,-2.88,-4.01,43.9,28.9232
2023-03-24 21-31-40-708655,0,0,1561,1561,178.681,-19.697,-0.18,0.44,-9.77,-2.92,-3.69,42.5,27.523200000000003
2023-03-24 21-31-40-834853,0,0,1557,1557,178.769,-19.697,-0.74,0.51,-9.75,-3.0,-3.18,40.24,25.263200000000005
2023-03-24 21-31-40-963451,0,0,1554,1554,178.681,-19.697,-0.53,0.49,-9.73,-3.15,-2.65,38.4,23.4232
2023-03-24 21-31-41-090533,0,0,1552,1552,178.681,-19.697,-0.38,0.56,-9.75,-3.34,-2.1,36.8,21.8232
2023-03-24 21-31-41-219747,0,0,1550,1550,178.769,-19.697,-0.34,0.48,-9.65,-3.59,-1.69,35.37,20.3932
2023-03-24 21-31-41-347244,0,0,1547,1547,178.681,-19.697,-0.28,0.63,-9.74,-3.87,-1.62,33.43,18.453200000000002
2023-03-24 21-31-41-475887,0,0,1544,1544,178.681,-19.697,-0.29,0.69,-9.72,-4.12,-1.73,31.46,16.483200000000004
2023-03-24 21-31-41-604377,0,0,1541,1541,178.769,-19.697,-0.35,0.78,-9.74,-4.39,-1.84,29.43,14.453200000000002
2023-03-24 21-31-41-733001,0,0,1550,1540,178.681,-19.697,-0.31,0.8,-9.72,-4.64,-1.88,27.59,12.613200000000003
2023-03-24 21-31-41-858378,0,0,1550,1540,178.681,-19.697,-0.24,0.94,-9.78,-4.9,-1.81,26.3,11.323200000000003
2023-03-24 21-31-41-997579,0,0,1550,1540,178.769,-19.697,-0.27,0.89,-9.69,-5.14,-1.53,25.88,10.903200000000002
2023-03-24 21-31-42-131918,0,0,1550,1540,178.769,-19.697,-0.16,0.91,-9.69,-5.32,-1.0,25.87,10.893200000000004
2023-03-24 21-31-42-259563,0,0,1550,1540,178.681,-19.697,-0.04,0.92,-9.7,-5.44,-0.61,26.04,11.063200000000002
2023-03-24 21-31-42-387530,0,0,1550,1540,178.681,-19.697,-0.06,0.91,-9.69,-5.48,-0.58,26.11,11.133200000000002
2023-03-24 21-31-42-514610,0,0,1550,1540,178.681,-19.697,-0.11,0.96,-9.71,-5.51,-0.85,25.8,10.823200000000003
2023-03-24 21-31-42-642646,0,0,1550,1540,178.681,-19.697,-0.15,0.95,-9.71,-5.51,-1.14,25.38,10.403200000000002
2023-03-24 21-31-42-782615,0,0,1550,1540,178.681,-19.697,-0.2,0.99,-9.74,-5.54,-1.44,24.77,9.793200000000002
