Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 17-35-51-662781,0,0,1574,1574,178.593,-12.838,2.8,1.31,-9.26,-8.17,16.47,41.23,29.973
2023-03-24 17-35-51-788558,0,0,1564,1564,178.593,-12.838,2.81,1.32,-9.27,-8.17,16.47,41.23,29.973
2023-03-24 17-35-51-916446,0,0,1564,1564,178.593,-12.838,2.81,1.31,-9.26,-8.17,16.47,41.23,29.973
2023-03-24 17-35-52-045009,0,0,1564,1564,178.593,-12.838,2.77,1.33,-9.26,-8.25,16.44,40.97,29.713
2023-03-24 17-35-52-172742,0,0,1562,1562,178.593,-12.838,2.83,1.35,-9.31,-8.59,16.43,39.72,28.463
2023-03-24 17-35-52-301047,0,0,1558,1558,178.593,-12.838,2.8,1.49,-9.23,-9.03,16.6,37.73,26.473
2023-03-24 17-35-52-432602,0,0,1554,1554,178.593,-12.838,2.83,1.6,-9.19,-9.57,16.82,35.37,24.113
2023-03-24 17-35-52-557303,0,0,1550,1550,178.593,-12.838,2.85,1.68,-9.22,-10.18,17.02,32.63,21.373000000000005
2023-03-24 17-35-52-684614,0,0,1547,1547,178.593,-12.838,2.95,1.76,-9.15,-10.66,17.39,30.23,18.973000000000003
2023-03-24 17-35-52-822042,0,0,1545,1545,178.593,-12.838,3.03,1.79,-9.1,-10.94,17.96,28.63,17.373
2023-03-24 17-35-52-967344,0,0,1544,1544,178.593,-12.838,3.1,1.79,-9.08,-11.07,18.42,27.62,16.363000000000003
2023-03-24 17-35-53-092585,0,0,1542,1542,178.593,-12.838,3.13,1.79,-9.08,-11.19,18.48,26.81,15.553
2023-03-24 17-35-53-212502,0,0,1540,1540,178.593,-12.838,3.12,1.84,-9.08,-11.46,18.32,25.49,14.233
2023-03-24 17-35-53-340333,0,0,1537,1537,178.593,-12.838,3.08,1.9,-9.07,-11.89,18.32,23.52,12.263000000000002
2023-03-24 17-35-53-478325,0,0,1534,1534,178.593,-12.838,3.15,1.99,-9.04,-12.29,18.66,21.62,10.363000000000003
2023-03-24 17-35-53-607117,0,0,1532,1532,178.593,-12.838,3.23,2.04,-9.0,-12.64,19.12,20.0,8.743000000000002
2023-03-24 17-35-53-725074,0,0,1530,1530,178.593,-12.75,3.31,2.1,-8.98,-12.96,19.42,18.62,7.363000000000003
2023-03-24 17-35-53-852418,0,0,1529,1529,178.593,-12.838,3.31,2.1,-8.94,-13.12,19.64,17.72,6.463000000000001
2023-03-24 17-35-53-980971,0,0,1528,1528,178.593,-12.838,3.33,2.1,-8.94,-13.15,19.72,17.34,6.083000000000002
2023-03-24 17-35-54-118646,0,0,1529,1529,178.593,-12.838,3.38,2.08,-8.93,-13.07,19.6,17.35,6.0930000000000035
2023-03-24 17-35-54-246914,0,0,1529,1529,178.593,-12.838,3.29,2.08,-8.96,-13.05,19.35,17.34,6.083000000000002
2023-03-24 17-35-54-371306,0,0,1528,1528,178.593,-12.838,3.24,2.08,-8.98,-13.14,19.13,17.09,5.833000000000002
2023-03-24 17-35-54-502228,0,0,1528,1528,178.593,-12.838,3.24,2.13,-8.99,-13.28,19.08,16.72,5.463000000000001
2023-03-24 17-35-54-631173,0,0,1527,1527,178.593,-12.838,3.27,2.12,-8.97,-13.47,19.16,16.23,4.9730000000000025
