Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-46-22-997558,0,0,1550,1550,0.352,159.687,-0.51,-0.42,-9.77,2.48,-3.15,25.17,29.9634
2023-03-24 23-46-23-118577,0,0,1555,1555,0.352,159.687,-0.5,-0.43,-9.76,2.48,-3.11,25.16,29.9734
2023-03-24 23-46-23-243462,0,0,1555,1555,0.352,159.687,-0.5,-0.42,-9.73,2.47,-3.02,25.14,29.9934
2023-03-24 23-46-23-374797,0,0,1556,1556,0.352,159.687,-0.4,-0.42,-9.73,2.47,-2.92,25.12,30.0134
2023-03-24 23-46-23-499157,0,0,1556,1556,0.352,159.775,-0.17,-0.39,-9.78,2.45,-2.76,25.11,30.023400000000002
2023-03-24 23-46-23-632741,0,0,1555,1555,0.352,159.687,-0.44,-0.44,-9.73,2.41,-2.53,25.14,29.9934
2023-03-24 23-46-23-756580,0,0,1555,1555,0.352,159.687,-0.38,-0.42,-9.76,2.35,-2.13,25.16,29.9734
2023-03-24 23-46-23-883655,0,0,1555,1555,0.352,159.687,-0.26,-0.39,-9.75,2.26,-1.52,25.22,29.913400000000003
2023-03-24 23-46-24-010892,0,0,1555,1555,0.44,159.687,-0.14,-0.23,-9.63,2.16,-0.67,25.25,29.8834
2023-03-24 23-46-24-139101,0,0,1555,1555,0.352,159.687,0.04,-0.3,-9.8,2.06,0.3,25.5,29.6334
2023-03-24 23-46-24-266895,0,0,1555,1555,0.44,159.687,0.19,-0.33,-9.79,1.93,1.24,25.66,29.4734
2023-03-24 23-46-24-395075,0,0,1555,1555,0.352,159.687,0.35,-0.31,-9.76,1.82,2.08,25.78,29.3534
2023-03-24 23-46-24-523950,0,0,1554,1554,0.352,159.687,0.57,-0.28,-9.7,1.82,2.68,26.26,28.8734
2023-03-24 23-46-24-651597,0,0,1552,1552,0.44,159.687,0.7,-0.46,-9.77,1.95,3.06,27.68,27.453400000000002
2023-03-24 23-46-24-779529,0,0,1550,1550,0.44,159.687,0.58,-0.37,-9.74,2.13,3.33,29.39,25.7434
2023-03-24 23-46-24-907078,0,0,1547,1547,0.44,159.687,0.57,-0.43,-9.71,2.44,3.47,31.79,23.343400000000003
2023-03-24 23-46-25-036249,0,0,1545,1545,0.44,159.687,0.58,-0.47,-9.73,2.67,3.43,33.79,21.343400000000003
2023-03-24 23-46-25-169705,0,0,1543,1543,0.44,159.687,0.53,-0.5,-9.72,2.89,3.28,35.23,19.903400000000005
2023-03-24 23-46-25-290816,0,0,1542,1542,0.44,159.687,0.36,-0.52,-9.75,3.08,3.15,36.33,18.803400000000003
2023-03-24 23-46-25-422972,0,0,1541,1541,0.44,159.687,0.57,-0.55,-9.73,3.22,3.1,36.94,18.193400000000004
2023-03-24 23-46-25-551681,0,0,1541,1541,0.352,159.687,0.52,-0.56,-9.72,3.33,3.16,37.31,17.8234
2023-03-24 23-46-25-676005,0,0,1540,1540,0.44,159.687,0.53,-0.59,-9.74,3.53,3.2,37.99,17.1434
2023-03-24 23-46-25-803010,0,0,1539,1539,0.352,159.687,0.48,-0.67,-9.7,3.8,3.13,39.02,16.1134
2023-03-24 23-46-25-931418,0,0,1537,1537,0.44,159.687,0.53,-0.67,-9.71,4.06,2.88,40.13,15.0034
2023-03-24 23-46-26-058878,0,0,1536,1536,0.44,159.687,0.46,-0.75,-9.71,4.38,2.43,41.28,13.8534
2023-03-24 23-46-26-200370,0,0,1534,1534,0.44,159.687,0.38,-0.84,-9.71,4.74,1.77,42.62,12.513400000000004
2023-03-24 23-46-26-334085,0,0,1533,1533,0.44,159.687,0.22,-0.89,-9.71,5.06,0.99,43.85,11.2834
2023-03-24 23-46-26-460188,0,0,1532,1532,0.44,159.687,0.14,-0.95,-9.7,5.35,0.25,44.84,10.293399999999998
2023-03-24 23-46-26-599403,0,0,1540,1540,0.44,159.687,-0.05,-0.96,-9.7,5.61,-0.36,45.78,9.3534
2023-03-24 23-46-26-730468,0,0,1540,1540,0.44,159.687,-0.15,-1.04,-9.7,5.88,-0.86,46.76,8.373400000000004
2023-03-24 23-46-26-859019,0,0,1540,1540,0.44,159.687,-0.27,-1.07,-9.69,6.14,-1.31,47.83,7.3034000000000034
