Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 18-12-03-052609,0,0,1573,1573,178.681,-19.785,1.47,0.57,-9.62,-3.35,8.58,43.5,29.964399999999998
2023-03-24 18-12-03-180079,0,0,1564,1564,178.681,-19.785,1.47,0.56,-9.62,-3.35,8.55,43.49,29.9544
2023-03-24 18-12-03-306798,0,0,1564,1564,178.681,-19.785,1.47,0.56,-9.63,-3.33,8.61,43.5,29.964399999999998
2023-03-24 18-12-03-437950,0,0,1564,1564,178.681,-19.785,1.61,0.52,-9.61,-3.31,8.68,43.44,29.904399999999995
2023-03-24 18-12-03-563003,0,0,1563,1563,178.681,-19.785,1.44,0.58,-9.62,-3.42,8.72,42.76,29.224399999999996
2023-03-24 18-12-03-691378,0,0,1559,1559,178.681,-19.785,1.51,0.68,-9.65,-3.74,8.73,40.84,27.3044
2023-03-24 18-12-03-818460,0,0,1556,1556,178.681,-19.785,1.54,0.68,-9.61,-4.08,8.75,38.53,24.9944
2023-03-24 18-12-03-946447,0,0,1552,1552,178.681,-19.873,1.42,0.71,-9.55,-4.43,8.85,35.96,22.4244
2023-03-24 18-12-04-074538,0,0,1548,1548,178.593,-19.873,1.71,0.86,-9.61,-4.74,9.07,33.37,19.834399999999995
2023-03-24 18-12-04-202392,0,0,1546,1546,178.681,-19.785,1.63,0.85,-9.58,-4.85,9.43,31.55,18.0144
2023-03-24 18-12-04-330345,0,0,1544,1544,178.681,-19.785,1.69,0.85,-9.57,-4.88,9.76,30.3,16.7644
2023-03-24 18-12-04-458248,0,0,1543,1543,178.681,-19.785,1.75,0.83,-9.56,-4.91,9.99,29.34,15.804399999999998
2023-03-24 18-12-04-586699,0,0,1541,1541,178.681,-19.785,1.81,0.85,-9.57,-4.97,10.12,28.28,14.744399999999999
2023-03-24 18-12-04-715088,0,0,1540,1540,178.593,-19.785,1.97,0.86,-9.63,-5.04,10.27,27.25,13.714399999999998
2023-03-24 18-12-04-843050,0,0,1538,1538,178.681,-19.785,1.77,0.86,-9.52,-5.11,10.48,26.31,12.774399999999996
2023-03-24 18-12-04-970135,0,0,1536,1536,178.681,-19.785,1.8,0.89,-9.55,-5.28,10.66,25.09,11.554399999999998
2023-03-24 18-12-05-106261,0,0,1534,1534,178.681,-19.873,1.8,0.94,-9.54,-5.47,10.77,23.8,10.264399999999998
2023-03-24 18-12-05-235361,0,0,1550,1550,178.593,-19.785,1.75,0.95,-9.55,-5.63,10.77,22.77,9.234399999999997
2023-03-24 18-12-05-362264,0,0,1550,1550,178.681,-19.785,1.84,0.93,-9.55,-5.76,10.76,21.97,8.434399999999997
2023-03-24 18-12-05-491288,0,0,1550,1550,178.681,-19.785,1.85,0.98,-9.53,-5.89,10.79,21.38,7.844399999999997
2023-03-24 18-12-05-611565,0,0,1550,1550,178.681,-19.785,1.91,1.0,-9.55,-5.98,10.85,21.03,7.494399999999999
2023-03-24 18-12-05-738933,0,0,1550,1550,178.681,-19.873,1.94,1.0,-9.54,-6.09,10.86,20.79,7.254399999999997
2023-03-24 18-12-05-866887,0,0,1550,1550,178.681,-19.785,1.88,1.02,-9.56,-6.23,10.8,20.49,6.954399999999996
2023-03-24 18-12-05-996194,0,0,1550,1550,178.593,-19.873,1.83,1.05,-9.55,-6.41,10.65,20.23,6.694399999999998
