Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 17-08-36-466261,0,0,1565,1565,178.593,-12.838,2.58,1.77,-9.24,-10.84,15.04,37.8,30.012200000000007
2023-03-24 17-08-36-689096,0,0,1565,1565,178.593,-12.838,2.58,1.78,-9.25,-10.84,15.02,37.81,30.022200000000012
2023-03-24 17-08-36-913707,0,0,1565,1565,178.593,-12.838,2.58,1.78,-9.25,-10.84,15.02,37.81,30.022200000000012
2023-03-24 17-08-37-137169,0,0,1565,1565,178.593,-12.838,2.58,1.77,-9.25,-10.84,15.02,37.81,30.022200000000012
2023-03-24 17-08-37-361408,0,0,1564,1564,178.593,-12.838,2.58,1.76,-9.24,-10.87,15.02,37.76,29.972200000000008
2023-03-24 17-08-37-584836,0,0,1563,1563,178.593,-12.838,2.56,1.79,-9.26,-11.08,14.91,36.97,29.18220000000001
2023-03-24 17-08-37-809025,0,0,1561,1561,178.593,-12.838,2.51,1.88,-9.21,-11.39,14.8,35.49,27.702200000000012
2023-03-24 17-08-38-033425,0,0,1559,1559,178.593,-12.838,2.5,1.9,-9.22,-11.71,14.71,33.93,26.14220000000001
2023-03-24 17-08-38-256788,0,0,1556,1556,178.593,-12.838,2.52,2.0,-9.22,-12.07,14.59,31.94,24.15220000000001
2023-03-24 17-08-38-481173,0,0,1553,1553,178.593,-12.838,2.47,2.04,-9.22,-12.35,14.58,30.26,22.47220000000001
2023-03-24 17-08-38-704794,0,0,1550,1550,178.593,-12.838,2.5,2.11,-9.22,-12.65,14.59,28.22,20.43220000000001
2023-03-24 17-08-38-928928,0,0,1548,1548,178.593,-12.838,2.54,2.12,-9.2,-12.8,14.79,26.74,18.95220000000001
2023-03-24 17-08-39-152817,0,0,1546,1546,178.593,-12.838,2.58,2.11,-9.19,-12.81,15.05,25.79,18.00220000000001
2023-03-24 17-08-39-376768,0,0,1546,1546,178.593,-12.838,2.61,2.09,-9.19,-12.76,15.16,25.22,17.43220000000001
2023-03-24 17-08-39-600494,0,0,1544,1544,178.593,-12.838,2.58,2.06,-9.17,-12.84,14.99,24.21,16.42220000000001
2023-03-24 17-08-39-824653,0,0,1542,1542,178.593,-12.838,2.55,2.16,-9.18,-13.05,14.86,22.62,14.832200000000011
2023-03-24 17-08-40-048592,0,0,1539,1539,178.593,-12.838,2.53,2.17,-9.25,-13.25,14.96,21.14,13.35220000000001
2023-03-24 17-08-40-272619,0,0,1537,1537,178.593,-12.838,2.58,2.22,-9.23,-13.52,15.1,19.3,11.51220000000001
2023-03-24 17-08-40-496583,0,0,1534,1534,178.593,-12.838,2.63,2.22,-9.07,-13.69,15.3,17.87,10.082200000000011
2023-03-24 17-08-40-720740,0,0,1532,1532,178.593,-12.838,2.62,2.29,-9.13,-13.96,15.39,16.2,8.41220000000001
2023-03-24 17-08-40-944707,0,0,1531,1531,178.593,-12.838,2.66,2.32,-9.1,-14.06,15.51,15.24,7.45220000000001
2023-03-24 17-08-41-168931,0,0,1530,1530,178.593,-12.838,2.66,2.3,-9.12,-14.08,15.51,14.84,7.05220000000001
2023-03-24 17-08-41-392808,0,0,1530,1530,178.593,-12.838,2.64,2.3,-9.11,-14.04,15.33,14.83,7.04220000000001
2023-03-24 17-08-41-616647,0,0,1530,1530,178.593,-12.838,2.57,2.32,-9.16,-14.14,14.96,14.49,6.70220000000001
2023-03-24 17-08-41-840590,0,0,1528,1528,178.593,-12.838,2.53,2.36,-9.15,-14.34,14.73,13.67,5.88220000000001
2023-03-24 17-08-42-064740,0,0,1527,1527,178.593,-12.838,2.53,2.39,-9.21,-14.56,14.75,12.88,5.092200000000011
2023-03-24 17-08-42-288962,0,0,1525,1525,178.593,-12.838,2.52,2.45,-9.12,-14.88,14.76,11.69,3.9022000000000094
2023-03-24 17-08-42-512643,0,0,1524,1524,178.593,-12.838,2.55,2.45,-9.09,-15.16,14.84,10.77,2.9822000000000095
2023-03-24 17-08-42-736621,0,0,1522,1522,178.593,-12.838,2.55,2.62,-9.07,-15.47,14.81,9.81,2.0222000000000104
2023-03-24 17-08-42-960582,0,0,1522,1522,178.593,-12.838,2.53,2.58,-9.05,-15.68,14.8,9.39,1.6022000000000105
2023-03-24 17-08-43-184511,0,0,1522,1522,178.593,-12.838,2.51,2.59,-9.07,-15.8,14.7,9.41,1.62220000000001
2023-03-24 17-08-43-408584,0,0,1522,1522,178.593,-12.838,2.48,2.6,-9.08,-15.91,14.43,9.71,1.9222000000000108
2023-03-24 17-08-43-632486,0,0,1522,1522,178.593,-12.838,2.39,2.63,-9.1,-16.1,14.02,9.68,1.8922000000000097
2023-03-24 17-08-43-856354,0,0,1522,1522,178.593,-12.838,2.37,2.69,-9.11,-16.35,13.8,9.24,1.4522000000000101
2023-03-24 17-08-44-080327,0,0,1521,1521,178.593,-12.838,2.4,2.64,-9.05,-16.63,13.82,8.81,1.0222000000000104
2023-03-24 17-08-44-304390,0,0,1520,1520,178.593,-12.838,2.36,2.76,-9.06,-16.95,13.84,8.23,0.44220000000001036
2023-03-24 17-08-44-528367,0,0,1520,1520,178.593,-12.838,2.38,2.81,-9.04,-17.24,13.81,7.81,0.022200000000009545
2023-03-24 17-08-44-752316,0,0,1520,1520,178.593,-12.838,2.32,2.89,-9.07,-17.56,13.72,7.36,-0.42779999999998974
2023-03-24 17-08-45-088244,0,0,1520,1520,178.593,-12.838,2.35,2.91,-9.03,-17.8,13.7,7.27,-0.5177999999999905
2023-03-24 17-08-45-424434,0,0,1520,1520,178.593,-12.838,2.35,2.95,-9.0,-17.99,13.67,7.57,-0.21779999999998978
2023-03-24 17-08-45-762725,0,0,1520,1520,178.593,-12.838,2.36,2.96,-9.0,-18.15,13.51,8.1,0.3122000000000096
2023-03-24 17-08-45-985223,0,0,1521,1521,178.593,-12.838,2.3,2.99,-9.01,-18.31,13.23,8.56,0.7722000000000104
2023-03-24 17-08-46-208468,0,0,1521,1521,178.593,-12.838,2.22,3.02,-9.02,-18.44,13.02,8.99,1.2022000000000101
2023-03-24 17-08-46-432284,0,0,1522,1522,178.593,-12.838,2.2,3.05,-9.02,-18.61,12.84,9.27,1.4822000000000095
2023-03-24 17-08-46-656244,0,0,1522,1522,178.593,-12.838,2.17,3.08,-9.01,-18.8,12.74,9.39,1.6022000000000105
2023-03-24 17-08-46-880609,0,0,1522,1522,178.593,-12.838,2.18,3.09,-9.09,-18.98,12.7,9.46,1.6722000000000108
2023-03-24 17-08-47-104181,0,0,1522,1522,178.593,-12.838,2.14,3.14,-8.99,-19.16,12.66,9.45,1.6622000000000092
2023-03-24 17-08-47-328234,0,0,1522,1522,178.593,-12.838,2.15,3.18,-8.97,-19.3,12.63,9.57,1.7822000000000102
2023-03-24 17-08-47-552163,0,0,1523,1523,178.593,-12.838,2.15,3.19,-8.97,-19.4,12.61,9.9,2.1122000000000103
2023-03-24 17-08-47-776117,0,0,1523,1523,178.593,-12.838,2.15,3.19,-8.97,-19.48,12.56,10.36,2.5722000000000094
2023-03-24 17-08-48-000298,0,0,1524,1524,178.593,-12.838,2.17,3.19,-8.97,-19.5,12.55,10.96,3.172200000000011
2023-03-24 17-08-48-224765,0,0,1526,1526,178.593,-12.838,2.22,3.18,-8.97,-19.44,12.56,11.82,4.03220000000001
2023-03-24 17-08-48-448723,0,0,1527,1527,178.593,-12.838,2.2,3.15,-8.99,-19.36,12.47,12.71,4.922200000000011
2023-03-24 17-08-48-672401,0,0,1528,1528,178.593,-12.838,2.12,3.15,-9.0,-19.29,12.24,13.5,5.71220000000001
2023-03-24 17-08-48-896229,0,0,1529,1529,178.593,-12.838,2.08,3.15,-9.02,-19.25,12.0,14.08,6.29220000000001
2023-03-24 17-08-49-120327,0,0,1529,1529,178.593,-12.838,2.05,3.2,-9.04,-19.22,11.91,14.42,6.63220000000001
2023-03-24 17-08-49-344673,0,0,1530,1530,178.593,-12.838,2.06,3.15,-9.0,-19.23,11.9,14.58,6.79220000000001
2023-03-24 17-08-49-568554,0,0,1530,1530,178.593,-12.838,2.06,3.16,-9.01,-19.24,11.91,14.66,6.87220000000001
2023-03-24 17-08-49-792205,0,0,1530,1530,178.593,-12.838,2.01,3.16,-9.01,-19.22,11.89,14.76,6.97220000000001
2023-03-24 17-08-50-016111,0,0,1530,1530,178.593,-12.838,2.02,3.16,-9.02,-19.17,11.83,15.0,7.21220000000001
2023-03-24 17-08-50-240082,0,0,1531,1531,178.593,-12.838,2.02,3.14,-9.03,-19.08,11.74,15.36,7.572200000000009
2023-03-24 17-08-50-464509,0,0,1532,1532,178.593,-12.838,2.04,3.13,-9.03,-18.93,11.73,15.9,8.11220000000001
2023-03-24 17-08-50-688081,0,0,1533,1533,178.593,-12.838,2.07,3.07,-9.05,-18.72,11.71,16.7,8.91220000000001
2023-03-24 17-08-50-912024,0,0,1534,1534,178.593,-12.838,2.03,3.04,-9.07,-18.52,11.53,17.53,9.742200000000011
2023-03-24 17-08-51-136007,0,0,1535,1535,178.593,-12.838,1.99,3.02,-9.09,-18.32,11.3,18.25,10.46220000000001
2023-03-24 17-08-51-360008,0,0,1536,1536,178.593,-12.838,1.95,2.97,-9.1,-18.1,11.22,18.9,11.112200000000009
2023-03-24 17-08-51-599943,0,0,1537,1537,178.593,-12.838,1.94,2.94,-9.11,-17.87,11.19,19.51,11.722200000000011
2023-03-24 17-08-51-823980,0,0,1538,1538,178.593,-12.838,1.91,2.9,-9.1,-17.64,11.09,20.15,12.362200000000009
2023-03-24 17-08-52-047745,0,0,1539,1539,178.593,-12.838,1.9,2.87,-9.14,-17.4,10.96,20.79,13.002200000000009
2023-03-24 17-08-52-271991,0,0,1540,1540,178.593,-12.838,1.84,2.83,-9.15,-17.16,10.86,21.45,13.66220000000001
2023-03-24 17-08-52-496160,0,0,1541,1541,178.593,-12.838,1.83,2.78,-9.17,-16.91,10.8,22.29,14.502200000000009
2023-03-24 17-08-52-720244,0,0,1543,1543,178.593,-12.838,1.82,2.76,-9.18,-16.65,10.68,23.3,15.51220000000001
2023-03-24 17-08-52-943908,0,0,1545,1545,178.593,-12.838,1.81,2.72,-9.19,-16.42,10.55,24.44,16.65220000000001
2023-03-24 17-08-53-167951,0,0,1546,1546,178.593,-12.838,1.77,2.67,-9.22,-16.21,10.45,25.66,17.87220000000001
2023-03-24 17-08-53-392544,0,0,1548,1548,178.593,-12.838,1.82,2.65,-9.22,-16.01,10.36,26.89,19.10220000000001
2023-03-24 17-08-53-615938,0,0,1550,1550,178.593,-12.838,1.8,2.62,-9.23,-15.83,10.34,27.87,20.08220000000001
2023-03-24 17-08-53-839648,0,0,1551,1551,178.593,-12.838,1.81,2.6,-9.25,-15.66,10.43,28.7,20.91220000000001
2023-03-24 17-08-54-063997,0,0,1552,1552,178.593,-12.838,1.84,2.56,-9.23,-15.49,10.59,29.43,21.64220000000001
2023-03-24 17-08-54-287842,0,0,1553,1553,178.593,-12.838,1.86,2.54,-9.24,-15.35,10.74,30.07,22.28220000000001
2023-03-24 17-08-54-511969,0,0,1554,1554,178.593,-12.838,1.86,2.52,-9.24,-15.22,10.85,30.68,22.89220000000001
2023-03-24 17-08-54-735968,0,0,1555,1555,178.593,-12.838,1.86,2.5,-9.25,-15.11,10.94,31.24,23.45220000000001
2023-03-24 17-08-54-960216,0,0,1556,1556,178.593,-12.838,1.89,2.47,-9.25,-14.95,11.11,31.91,24.12220000000001
2023-03-24 17-08-55-183662,0,0,1557,1557,178.593,-12.838,1.92,2.44,-9.25,-14.77,11.25,32.74,24.952200000000012
2023-03-24 17-08-55-407714,0,0,1558,1558,178.593,-12.838,1.94,2.41,-9.26,-14.61,11.33,33.67,25.88220000000001
2023-03-24 17-08-55-631627,0,0,1560,1560,178.593,-12.838,1.95,2.38,-9.29,-14.45,11.39,34.67,26.88220000000001
2023-03-24 17-08-55-855916,0,0,1561,1561,178.593,-12.838,2.01,2.35,-9.28,-14.31,11.44,35.69,27.902200000000008
2023-03-24 17-08-56-080816,0,0,1563,1563,178.505,-12.838,2.0,2.34,-9.28,-14.22,11.52,36.48,28.692200000000007
2023-03-24 17-08-56-303647,0,0,1564,1564,178.593,-12.838,2.02,2.34,-9.27,-14.15,11.67,37.12,29.332200000000007
2023-03-24 17-08-56-527804,0,0,1564,1564,178.593,-12.838,2.05,2.33,-9.25,-14.1,11.87,37.66,29.872200000000007
2023-03-24 17-08-56-751761,0,0,1565,1565,178.593,-12.838,2.08,2.33,-9.26,-14.07,12.08,38.11,30.32220000000001
2023-03-24 17-08-56-975677,0,0,1565,1565,178.593,-12.838,2.09,2.31,-9.27,-14.03,12.26,38.52,30.732200000000013
2023-03-24 17-08-57-199774,0,0,1565,1565,178.593,-12.838,2.12,2.32,-9.26,-13.98,12.4,38.92,31.13220000000001
2023-03-24 17-08-57-423777,0,0,1565,1565,178.593,-12.838,2.13,2.31,-9.24,-13.91,12.55,39.39,31.60220000000001
