Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-03-54-460334,0,0,1560,1440,0.0,-0.088,-1.35,-0.34,-9.69,2.1,-8.02,139.39,45.13028
2023-03-23 22-03-54-489769,0,0,1560,1440,0.0,-0.088,-1.35,-0.33,-9.67,2.1,-8.03,139.39,45.13028
2023-03-23 22-03-54-504801,0,0,1560,1440,0.0,-0.088,-1.36,-0.34,-9.68,2.1,-8.03,139.39,45.13028
2023-03-23 22-03-54-520825,0,0,1560,1440,0.0,-0.088,-1.37,-0.34,-9.67,2.11,-8.04,139.39,45.13028
2023-03-23 22-03-54-538888,0,0,1560,1440,0.0,-0.088,-1.37,-0.34,-9.67,2.11,-8.05,139.4,45.14028000000002
2023-03-23 22-03-54-552952,0,0,1560,1440,0.0,-0.088,-1.37,-0.35,-9.68,2.11,-8.06,139.4,45.14028000000002
2023-03-23 22-03-54-568866,0,0,1560,1440,0.0,-0.088,-1.37,-0.35,-9.68,2.11,-8.07,139.4,45.14028000000002
2023-03-23 22-03-54-594501,0,0,1560,1440,0.0,-0.088,-1.37,-0.33,-9.67,2.12,-8.07,139.4,45.14028000000002
2023-03-23 22-03-54-618028,0,0,1560,1440,0.0,-0.088,-1.38,-0.34,-9.67,2.12,-8.08,139.4,45.14028000000002
2023-03-23 22-03-54-632690,0,0,1560,1440,0.0,-0.088,-1.38,-0.34,-9.67,2.13,-8.09,139.41,45.15028000000001
2023-03-23 22-03-54-670962,0,0,1560,1440,0.0,-0.088,-1.38,-0.35,-9.68,2.13,-8.1,139.41,45.15028000000001
2023-03-23 22-03-54-697577,0,0,1560,1440,-0.088,-0.088,-1.37,-0.35,-9.67,2.13,-8.12,139.41,45.15028000000001
2023-03-23 22-03-54-712986,0,0,1560,1440,0.0,-0.088,-1.38,-0.35,-9.67,2.14,-8.13,139.41,45.15028000000001
2023-03-23 22-03-54-729634,0,0,1560,1440,0.0,-0.088,-1.38,-0.34,-9.66,2.14,-8.15,139.41,45.15028000000001
2023-03-23 22-03-54-746067,0,0,1560,1440,0.0,-0.088,-1.37,-0.35,-9.66,2.14,-8.16,139.41,45.15028000000001
2023-03-23 22-03-54-762419,0,0,1560,1440,0.0,-0.088,-1.43,-0.34,-9.69,2.14,-8.18,139.41,45.15028000000001
2023-03-23 22-03-54-780037,0,0,1560,1440,-0.088,-0.088,-1.44,-0.36,-9.61,2.14,-8.19,139.42,45.16028
2023-03-23 22-03-54-808829,0,0,1560,1440,0.0,-0.088,-1.75,-0.35,-9.64,2.14,-8.21,139.42,45.16028
2023-03-23 22-03-54-825590,0,0,1560,1440,0.088,-0.088,-1.93,-0.33,-9.49,2.14,-8.24,139.43,45.17028000000002
2023-03-23 22-03-54-844696,0,0,1560,1440,0.0,-0.088,-2.04,-0.32,-9.51,2.13,-8.28,139.43,45.17028000000002
2023-03-23 22-03-54-872811,0,0,1560,1440,0.0,-0.088,-2.12,-0.34,-9.46,2.12,-8.32,139.43,45.17028000000002
2023-03-23 22-03-54-890619,0,0,1560,1440,0.0,-0.088,-2.07,-0.36,-9.48,2.1,-8.37,139.44,45.18028000000001
2023-03-23 22-03-54-904997,0,0,1560,1440,0.0,-0.088,-1.92,-0.36,-9.53,2.07,-8.43,139.44,45.18028000000001
2023-03-23 22-03-54-921406,0,0,1560,1440,0.0,-0.088,-1.85,-0.31,-9.51,2.04,-8.48,139.45,45.19028
2023-03-23 22-03-54-938388,0,0,1560,1440,0.0,-0.088,-1.92,-0.32,-9.54,2.0,-8.53,139.45,45.19028
2023-03-23 22-03-54-953675,0,0,1560,1440,0.0,-0.088,-1.87,-0.34,-9.56,1.96,-8.59,139.45,45.19028
2023-03-23 22-03-54-968750,0,0,1560,1440,0.0,-0.088,-1.86,-0.26,-9.59,1.92,-8.65,139.45,45.19028
2023-03-23 22-03-54-986508,0,0,1560,1440,0.0,-0.088,-1.86,-0.23,-9.6,1.88,-8.7,139.44,45.18028000000001
