Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-04-15-651228,0,0,1572,1572,178.505,-19.697,-0.19,0.55,-9.75,-3.32,-1.37,44.81,29.955599999999997
2023-03-24 21-04-15-778813,0,0,1564,1564,178.505,-19.697,-0.19,0.55,-9.75,-3.33,-1.35,44.81,29.955599999999997
2023-03-24 21-04-15-906384,0,0,1564,1564,178.505,-19.697,-0.2,0.55,-9.74,-3.31,-1.35,44.81,29.955599999999997
2023-03-24 21-04-16-034668,0,0,1564,1564,178.505,-19.697,-0.21,0.53,-9.75,-3.33,-1.37,44.76,29.905599999999993
2023-03-24 21-04-16-174520,0,0,1563,1563,178.505,-19.697,-0.22,0.45,-9.74,-3.37,-1.38,44.13,29.275599999999997
2023-03-24 21-04-16-307715,0,0,1559,1559,178.505,-19.697,-0.21,0.59,-9.74,-3.41,-1.38,41.93,27.075599999999994
2023-03-24 21-04-16-433584,0,0,1554,1554,178.505,-19.697,-0.18,0.62,-9.75,-3.45,-1.35,39.05,24.195599999999992
2023-03-24 21-04-16-561359,0,0,1550,1550,178.505,-19.697,-0.18,0.68,-9.76,-3.48,-1.25,35.97,21.115599999999993
2023-03-24 21-04-16-690132,0,0,1546,1546,178.505,-19.697,-0.4,0.58,-9.74,-3.46,-1.02,33.24,18.385599999999997
2023-03-24 21-04-16-826778,0,0,1543,1543,178.505,-19.697,-0.03,0.65,-9.76,-3.49,-0.66,31.0,16.145599999999995
2023-03-24 21-04-16-946461,0,0,1540,1540,178.505,-19.697,-0.01,0.63,-9.72,-3.54,-0.25,29.36,14.505599999999994
2023-03-24 21-04-17-073833,0,0,1539,1539,178.505,-19.697,0.1,0.6,-9.73,-3.6,0.07,28.16,13.305599999999995
2023-03-24 21-04-17-204311,0,0,1537,1537,178.505,-19.697,0.17,0.62,-9.76,-3.7,0.23,27.08,12.225599999999993
2023-03-24 21-04-17-329935,0,0,1536,1536,178.505,-19.697,0.04,0.64,-9.72,-3.8,0.27,26.05,11.195599999999995
2023-03-24 21-04-17-467578,0,0,1534,1534,178.505,-19.697,0.05,0.68,-9.74,-3.91,0.27,25.07,10.215599999999995
2023-03-24 21-04-17-586642,0,0,1550,1550,178.505,-19.697,0.05,0.7,-9.74,-4.03,0.29,23.94,9.085599999999996
2023-03-24 21-04-17-717622,0,0,1550,1550,178.505,-19.697,0.06,0.71,-9.73,-4.16,0.46,22.8,7.945599999999995
2023-03-24 21-04-17-844116,0,0,1550,1550,178.505,-19.697,0.11,0.73,-9.73,-4.26,0.68,22.0,7.145599999999995
2023-03-24 21-04-17-982996,0,0,1550,1550,178.505,-19.697,0.17,0.75,-9.72,-4.35,0.88,21.6,6.745599999999996
2023-03-24 21-04-18-127505,0,0,1550,1550,178.505,-19.697,0.21,0.78,-9.73,-4.44,1.01,21.47,6.6155999999999935
2023-03-24 21-04-18-259173,0,0,1550,1550,178.505,-19.697,0.26,0.78,-9.73,-4.52,0.93,21.49,6.635599999999993
