Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-44-35-727148,0,0,1535,1465,178.681,-12.75,-3.6,-0.56,-9.06,3.59,-21.66,156.02,29.976200000000034
2023-03-23 22-44-35-778368,0,0,1540,1460,178.681,-12.75,-3.6,-0.55,-9.05,3.59,-21.63,156.02,29.976200000000034
2023-03-23 22-44-35-828209,0,0,1540,1460,178.681,-12.75,-3.59,-0.56,-9.07,3.58,-21.6,156.03,29.986200000000025
2023-03-23 22-44-35-875832,0,0,1540,1460,178.681,-12.75,-3.56,-0.56,-9.06,3.58,-21.58,156.03,29.986200000000025
2023-03-23 22-44-35-926284,0,0,1540,1460,178.681,-12.662,-3.62,-0.45,-9.07,3.6,-21.54,155.93,29.88620000000003
2023-03-23 22-44-35-975895,0,0,1540,1460,178.681,-12.662,-3.61,-0.5,-9.08,3.69,-21.47,155.4,29.35620000000003
2023-03-23 22-44-36-026044,0,0,1540,1460,178.681,-12.662,-3.59,-0.54,-9.09,3.85,-21.36,154.53,28.486200000000025
2023-03-23 22-44-36-076192,0,0,1540,1460,178.681,-12.662,-3.57,-0.58,-9.1,4.03,-21.25,153.44,27.39620000000002
2023-03-23 22-44-36-125805,0,0,1540,1460,178.681,-12.75,-3.53,-0.66,-9.11,4.24,-21.13,152.18,26.13620000000003
2023-03-23 22-44-36-175416,0,0,1540,1460,178.681,-12.75,-3.5,-0.64,-9.09,4.45,-21.02,150.77,24.726200000000034
2023-03-23 22-44-36-225874,0,0,1540,1460,178.681,-12.662,-3.5,-0.7,-9.11,4.67,-20.89,149.26,23.216200000000015
2023-03-23 22-44-36-276327,0,0,1540,1460,178.681,-12.75,-3.47,-0.73,-9.11,4.89,-20.77,147.68,21.63620000000003
2023-03-23 22-44-36-325628,0,0,1539,1461,178.681,-12.75,-3.45,-0.74,-9.11,5.11,-20.65,146.03,19.986200000000025
2023-03-23 22-44-36-379261,0,0,1538,1462,178.681,-12.662,-3.39,-0.85,-9.13,5.33,-20.51,144.32,18.276200000000017
2023-03-23 22-44-36-425580,0,0,1538,1462,178.681,-12.75,-3.35,-0.88,-9.15,5.55,-20.36,142.61,16.566200000000038
2023-03-23 22-44-36-475814,0,0,1537,1463,178.681,-12.75,-3.33,-0.91,-9.13,5.75,-20.21,140.93,14.88620000000003
2023-03-23 22-44-36-525747,0,0,1536,1464,178.769,-12.662,-3.3,-0.94,-9.15,5.95,-20.05,139.27,13.226200000000034
2023-03-23 22-44-36-576366,0,0,1535,1465,178.681,-12.662,-3.28,-0.97,-9.16,6.13,-19.87,137.59,11.546200000000027
