Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-46-05-951330,0,0,1552,1552,0.528,159.599,-0.5,1.07,-9.68,-6.37,-3.19,19.32,29.998399999999997
2023-03-24 22-46-06-099789,0,0,1556,1556,0.528,159.687,-0.5,1.07,-9.68,-6.42,-3.14,19.31,30.008399999999998
2023-03-24 22-46-06-255796,0,0,1556,1556,0.528,159.687,-0.5,1.09,-9.67,-6.47,-3.11,19.29,30.028399999999998
2023-03-24 22-46-06-385809,0,0,1555,1555,0.528,159.599,-0.49,1.13,-9.68,-6.49,-3.12,19.38,29.938399999999998
2023-03-24 22-46-06-523157,0,0,1553,1553,0.528,159.599,-0.47,1.06,-9.72,-6.39,-2.97,21.07,28.248399999999997
2023-03-24 22-46-06-644274,0,0,1550,1550,0.616,159.687,-0.42,1.05,-9.7,-6.3,-2.69,23.19,26.128399999999996
2023-03-24 22-46-06-782868,0,0,1547,1547,0.528,159.687,-0.33,1.08,-9.78,-6.21,-2.33,25.62,23.698399999999996
2023-03-24 22-46-06-913896,0,0,1544,1544,0.528,159.687,-0.21,1.03,-9.73,-6.12,-1.89,28.57,20.748399999999997
2023-03-24 22-46-07-043250,0,0,1541,1541,0.528,159.599,-0.24,1.01,-9.71,-6.07,-1.51,30.73,18.588399999999996
2023-03-24 22-46-07-167983,0,0,1539,1539,0.528,159.687,-0.17,0.98,-9.71,-5.97,-1.23,32.7,16.618399999999994
2023-03-24 22-46-07-307401,0,0,1537,1537,0.528,159.687,-0.17,0.98,-9.73,-5.88,-1.08,34.35,14.968399999999995
2023-03-24 22-46-07-444635,0,0,1536,1536,0.528,159.599,-0.14,0.96,-9.73,-5.81,-0.99,35.48,13.8384
2023-03-24 22-46-07-584137,0,0,1535,1535,0.528,159.687,-0.13,0.96,-9.72,-5.75,-0.9,36.29,13.028399999999998
2023-03-24 22-46-07-714990,0,0,1534,1534,0.616,159.687,-0.15,0.95,-9.71,-5.71,-0.85,36.81,12.508399999999995
2023-03-24 22-46-07-840254,0,0,1534,1534,0.528,159.687,-0.17,0.94,-9.71,-5.68,-0.89,36.95,12.368399999999994
2023-03-24 22-46-07-968858,0,0,1534,1534,0.528,159.599,-0.2,0.94,-9.73,-5.63,-1.01,36.99,12.328399999999995
2023-03-24 22-46-08-096147,0,0,1534,1534,0.528,159.687,-0.19,0.93,-9.72,-5.56,-1.22,37.02,12.298399999999994
2023-03-24 22-46-08-225133,0,0,1534,1534,0.528,159.599,-0.22,0.91,-9.72,-5.48,-1.49,36.99,12.328399999999995
2023-03-24 22-46-08-355149,0,0,1534,1534,0.528,159.687,-0.3,0.89,-9.71,-5.41,-1.78,36.86,12.458399999999997
2023-03-24 22-46-08-480370,0,0,1535,1535,0.528,159.687,-0.34,0.87,-9.71,-5.34,-2.17,36.65,12.668399999999998
2023-03-24 22-46-08-609564,0,0,1535,1535,0.616,159.599,-0.37,0.87,-9.72,-5.27,-2.6,36.35,12.968399999999995
2023-03-24 22-46-08-746667,0,0,1536,1536,0.528,159.687,-0.42,0.84,-9.72,-5.23,-2.99,35.99,13.328399999999995
2023-03-24 22-46-08-867768,0,0,1536,1536,0.616,159.687,-0.51,0.85,-9.71,-5.22,-3.31,35.51,13.808399999999999
2023-03-24 22-46-09-013835,0,0,1537,1537,0.528,159.687,-0.48,0.85,-9.71,-5.22,-3.54,34.95,14.368399999999994
2023-03-24 22-46-09-144171,0,0,1537,1537,0.616,159.599,-0.54,0.85,-9.72,-5.21,-3.64,34.57,14.748399999999997
2023-03-24 22-46-09-264580,0,0,1537,1537,0.528,159.687,-0.57,0.87,-9.71,-5.2,-3.65,34.4,14.918399999999998
2023-03-24 22-46-09-392138,0,0,1537,1537,0.528,159.687,-0.58,0.85,-9.73,-5.16,-3.6,34.49,14.828399999999995
2023-03-24 22-46-09-533333,0,0,1537,1537,0.528,159.687,-0.57,0.84,-9.72,-5.11,-3.51,34.72,14.598399999999998
2023-03-24 22-46-09-676477,0,0,1536,1536,0.616,159.599,-0.54,0.83,-9.7,-5.07,-3.42,35.1,14.218399999999995
2023-03-24 22-46-09-825032,0,0,1536,1536,0.528,159.687,-0.49,0.81,-9.72,-5.03,-3.34,35.68,13.638399999999997
2023-03-24 22-46-09-952059,0,0,1535,1535,0.616,159.599,-0.54,0.8,-9.72,-4.98,-3.27,36.28,13.038399999999996
2023-03-24 22-46-10-091881,0,0,1534,1534,0.528,159.687,-0.5,0.77,-9.73,-4.91,-3.25,36.75,12.568399999999997
2023-03-24 22-46-10-238812,0,0,1534,1534,0.528,159.599,-0.51,0.78,-9.73,-4.83,-3.21,36.94,12.3784
2023-03-24 22-46-10-374015,0,0,1535,1535,0.528,159.687,-0.49,0.77,-9.72,-4.74,-3.17,36.83,12.488399999999999
2023-03-24 22-46-10-496122,0,0,1535,1535,0.528,159.687,-0.54,0.77,-9.7,-4.64,-3.16,36.36,12.958399999999997
2023-03-24 22-46-10-626086,0,0,1536,1536,0.528,159.687,-0.57,0.73,-9.73,-4.51,-3.3,35.56,13.758399999999995
2023-03-24 22-46-10-752687,0,0,1537,1537,0.528,159.687,-0.65,0.72,-9.69,-4.37,-3.56,34.76,14.558399999999999
2023-03-24 22-46-10-880958,0,0,1538,1538,0.616,159.599,-0.64,0.68,-9.7,-4.22,-3.94,33.96,15.358399999999996
2023-03-24 22-46-11-008000,0,0,1539,1539,0.528,159.687,-0.72,0.67,-9.71,-4.07,-4.38,33.15,16.1684
2023-03-24 22-46-11-147242,0,0,1540,1540,0.528,159.687,-0.82,0.64,-9.71,-3.95,-4.89,32.32,16.998399999999997
2023-03-24 22-46-11-294300,0,0,1541,1541,0.616,159.599,-0.9,0.63,-9.7,-3.85,-5.41,31.48,17.838399999999996
2023-03-24 22-46-11-423948,0,0,1542,1542,0.528,159.687,-0.9,0.62,-9.72,-3.79,-5.87,30.66,18.658399999999997
2023-03-24 22-46-11-553717,0,0,1543,1543,0.616,159.687,-0.97,0.61,-9.71,-3.76,-6.18,29.75,19.568399999999997
2023-03-24 22-46-11-681666,0,0,1544,1544,0.528,159.687,-1.06,0.6,-9.68,-3.75,-6.42,28.74,20.5784
2023-03-24 22-46-11-810820,0,0,1546,1546,0.528,159.687,-1.02,0.61,-9.69,-3.75,-6.64,27.79,21.528399999999998
2023-03-24 22-46-11-935812,0,0,1546,1546,0.528,159.687,-1.12,0.61,-9.69,-3.76,-6.84,27.23,22.088399999999996
2023-03-24 22-46-12-081431,0,0,1546,1546,0.616,159.687,-1.16,0.61,-9.67,-3.78,-6.98,27.0,22.318399999999997
2023-03-24 22-46-12-210714,0,0,1546,1546,0.528,159.687,-1.14,0.6,-9.71,-3.82,-6.99,27.02,22.298399999999997
2023-03-24 22-46-12-335894,0,0,1546,1546,0.528,159.687,-1.12,0.62,-9.69,-3.86,-6.9,27.16,22.158399999999997
2023-03-24 22-46-12-464213,0,0,1546,1546,0.528,159.687,-1.11,0.64,-9.68,-3.91,-6.83,27.44,21.878399999999996
2023-03-24 22-46-12-593023,0,0,1545,1545,0.528,159.687,-1.12,0.64,-9.67,-3.93,-6.84,27.86,21.458399999999997
2023-03-24 22-46-12-724074,0,0,1545,1545,0.528,159.687,-1.12,0.64,-9.66,-3.94,-6.87,28.23,21.088399999999996
2023-03-24 22-46-12-863511,0,0,1545,1545,0.528,159.687,-1.13,0.65,-9.68,-3.94,-6.88,28.27,21.048399999999997
2023-03-24 22-46-12-994604,0,0,1545,1545,0.528,159.687,-1.15,0.62,-9.67,-3.9,-6.79,28.03,21.288399999999996
2023-03-24 22-46-13-132085,0,0,1545,1545,0.528,159.687,-0.98,0.69,-9.68,-3.83,-6.56,27.85,21.468399999999995
2023-03-24 22-46-13-274768,0,0,1545,1545,0.616,159.687,-0.97,0.63,-9.7,-3.79,-6.13,28.12,21.198399999999996
2023-03-24 22-46-13-411310,0,0,1544,1544,0.528,159.687,-0.94,0.6,-9.7,-3.73,-5.6,28.67,20.648399999999995
2023-03-24 22-46-13-537952,0,0,1543,1543,0.616,159.687,-0.88,0.58,-9.7,-3.63,-4.94,29.63,19.688399999999998
2023-03-24 22-46-13-665942,0,0,1542,1542,0.528,159.687,-0.8,0.56,-9.7,-3.47,-4.3,30.41,18.908399999999997
