Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-40-17-860931,0,0,1534,1466,178.681,-12.75,-2.76,-1.15,-9.3,7.06,-16.52,165.19,30.028239999999983
2023-03-23 22-40-17-883501,0,0,1545,1455,178.681,-12.75,-2.75,-1.15,-9.3,7.06,-16.52,165.19,30.028239999999983
2023-03-23 22-40-17-912002,0,0,1545,1455,178.681,-12.75,-2.76,-1.15,-9.31,7.06,-16.52,165.19,30.028239999999983
2023-03-23 22-40-17-942833,0,0,1545,1455,178.681,-12.662,-2.77,-1.16,-9.3,7.06,-16.53,165.19,30.028239999999983
2023-03-23 22-40-17-958453,0,0,1545,1455,178.681,-12.75,-2.77,-1.15,-9.31,7.06,-16.53,165.18,30.01823999999999
2023-03-23 22-40-17-974939,0,0,1545,1455,178.681,-12.75,-2.77,-1.15,-9.31,7.06,-16.53,165.18,30.01823999999999
2023-03-23 22-40-18-021724,0,0,1545,1455,178.681,-12.75,-2.77,-1.16,-9.3,7.06,-16.53,165.18,30.01823999999999
2023-03-23 22-40-18-038221,0,0,1545,1455,178.681,-12.662,-2.76,-1.15,-9.3,7.06,-16.54,165.18,30.01823999999999
2023-03-23 22-40-18-055070,0,0,1545,1455,178.681,-12.75,-2.76,-1.15,-9.31,7.06,-16.54,165.18,30.01823999999999
2023-03-23 22-40-18-106334,0,0,1545,1455,178.681,-12.75,-2.77,-1.15,-9.31,7.05,-16.54,165.18,30.01823999999999
2023-03-23 22-40-18-142106,0,0,1545,1455,178.681,-12.75,-2.78,-1.15,-9.31,7.05,-16.54,165.18,30.01823999999999
2023-03-23 22-40-18-166260,0,0,1545,1455,178.681,-12.75,-2.77,-1.14,-9.27,7.05,-16.54,165.19,30.028239999999983
2023-03-23 22-40-18-181481,0,0,1545,1455,178.681,-12.75,-2.81,-1.13,-9.31,7.05,-16.55,165.19,30.028239999999983
2023-03-23 22-40-18-202446,0,0,1545,1455,178.681,-12.75,-2.76,-1.16,-9.31,7.05,-16.55,165.18,30.01823999999999
2023-03-23 22-40-18-236993,0,0,1545,1455,178.681,-12.75,-2.67,-1.2,-9.36,7.05,-16.55,165.18,30.01823999999999
2023-03-23 22-40-18-271384,0,0,1545,1455,178.681,-12.662,-2.74,-1.09,-9.33,7.05,-16.55,165.18,30.01823999999999
2023-03-23 22-40-18-294780,0,0,1544,1456,178.681,-12.75,-2.81,-1.09,-9.31,7.05,-16.55,165.16,29.99823999999998
2023-03-23 22-40-18-333541,0,0,1544,1456,178.681,-12.75,-2.83,-0.98,-9.27,7.06,-16.55,165.13,29.96823999999998
