Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-02-16-391838,0,0,1569,1569,178.681,-19.697,0.28,1.26,-9.68,-7.52,1.48,37.32,30.004000000000005
2023-03-24 22-02-16-524053,0,0,1564,1564,178.681,-19.697,0.28,1.25,-9.68,-7.52,1.47,37.31,29.994000000000007
2023-03-24 22-02-16-648652,0,0,1564,1564,178.593,-19.697,0.29,1.26,-9.68,-7.51,1.45,37.3,29.984
2023-03-24 22-02-16-774757,0,0,1564,1564,178.681,-19.697,0.28,1.3,-9.68,-7.55,1.41,37.1,29.784000000000006
2023-03-24 22-02-16-902583,0,0,1562,1562,178.681,-19.697,0.26,1.22,-9.68,-7.68,1.36,35.85,28.534000000000006
2023-03-24 22-02-17-031620,0,0,1559,1559,178.681,-19.697,0.3,1.34,-9.68,-7.79,1.39,33.91,26.594
2023-03-24 22-02-17-162926,0,0,1555,1555,178.681,-19.609,0.28,1.35,-9.68,-7.86,1.33,31.36,24.044000000000004
2023-03-24 22-02-17-286666,0,0,1551,1551,178.681,-19.609,0.24,1.35,-9.72,-7.77,1.26,28.75,21.434000000000005
2023-03-24 22-02-17-416568,0,0,1548,1548,178.681,-19.697,0.23,1.29,-9.67,-7.47,1.13,26.45,19.134000000000004
2023-03-24 22-02-17-553538,0,0,1546,1546,178.681,-19.697,0.19,1.19,-9.67,-7.04,0.88,24.97,17.654000000000003
2023-03-24 22-02-17-694921,0,0,1544,1544,178.681,-19.697,0.11,1.11,-9.67,-6.63,0.43,23.99,16.674000000000003
2023-03-24 22-02-17-816410,0,0,1543,1543,178.681,-19.697,0.04,1.06,-9.7,-6.33,-0.06,23.21,15.894000000000005
2023-03-24 22-02-17-942876,0,0,1541,1541,178.681,-19.697,-0.07,1.02,-9.69,-6.19,-0.5,22.01,14.694000000000006
2023-03-24 22-02-18-081305,0,0,1539,1539,178.681,-19.697,-0.09,1.02,-9.71,-6.11,-0.82,20.35,13.034000000000006
2023-03-24 22-02-18-201475,0,0,1545,1545,178.681,-19.697,-0.15,1.04,-9.72,-6.01,-1.13,18.45,11.134000000000004
2023-03-24 22-02-18-326642,0,0,1545,1545,178.681,-19.697,-0.21,1.01,-9.71,-5.8,-1.57,16.88,9.564000000000004
2023-03-24 22-02-18-466404,0,0,1545,1545,178.681,-19.697,-0.39,1.0,-9.75,-5.49,-2.15,15.57,8.254000000000005
2023-03-24 22-02-18-599661,0,0,1545,1545,178.681,-19.697,-0.43,0.88,-9.71,-5.12,-2.8,14.55,7.234000000000005
2023-03-24 22-02-18-743693,0,0,1545,1545,178.681,-19.609,-0.54,0.79,-9.71,-4.76,-3.41,14.13,6.814000000000005
2023-03-24 22-02-18-873129,0,0,1545,1545,178.681,-19.697,-0.67,0.74,-9.69,-4.52,-4.01,14.16,6.844000000000005
2023-03-24 22-02-18-998391,0,0,1545,1545,178.681,-19.697,-0.74,0.72,-9.69,-4.39,-4.43,14.51,7.194000000000004
2023-03-24 22-02-19-126535,0,0,1545,1545,178.681,-19.697,-0.74,0.71,-9.7,-4.36,-4.58,15.03,7.714000000000004
2023-03-24 22-02-19-262411,0,0,1545,1545,178.681,-19.697,-0.75,0.75,-9.73,-4.43,-4.63,14.86,7.544000000000004
2023-03-24 22-02-19-382993,0,0,1545,1545,178.681,-19.697,-0.78,0.78,-9.72,-4.44,-4.67,14.56,7.244000000000005
2023-03-24 22-02-19-511259,0,0,1545,1545,178.681,-19.697,-0.75,0.76,-9.74,-4.36,-4.76,14.24,6.924000000000005
2023-03-24 22-02-19-639954,0,0,1545,1545,178.593,-19.697,-0.79,0.66,-9.68,-4.16,-4.95,13.75,6.434000000000005
2023-03-24 22-02-19-766929,0,0,1545,1545,178.681,-19.697,-0.91,0.66,-9.7,-3.9,-5.28,13.41,6.094000000000005
2023-03-24 22-02-19-903800,0,0,1545,1545,178.681,-19.697,-0.94,0.62,-9.66,-3.6,-5.72,13.58,6.264000000000005
2023-03-24 22-02-20-055543,0,0,1545,1545,178.681,-19.697,-0.99,0.54,-9.66,-3.37,-5.95,14.43,7.114000000000004
2023-03-24 22-02-20-183254,0,0,1545,1545,178.681,-19.697,-1.13,0.55,-9.66,-3.25,-5.94,15.74,8.424000000000005
2023-03-24 22-02-20-316500,0,0,1545,1545,178.681,-19.697,-0.89,0.55,-9.67,-3.25,-5.76,17.05,9.734000000000005
2023-03-24 22-02-20-456597,0,0,1545,1545,178.593,-19.697,-0.92,0.56,-9.7,-3.3,-5.56,18.12,10.804000000000006
2023-03-24 22-02-20-583626,0,0,1545,1545,178.681,-19.697,-0.86,0.58,-9.71,-3.34,-5.44,19.16,11.844000000000005
2023-03-24 22-02-20-713782,0,0,1545,1545,178.681,-19.697,-0.92,0.55,-9.7,-3.34,-5.32,20.23,12.914000000000005
