Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-59-17-852611,0,0,1568,1568,178.681,-19.697,-1.35,0.74,-9.65,-4.39,-8.22,40.72,29.9668
2023-03-24 21-59-17-977800,0,0,1564,1564,178.681,-19.697,-1.35,0.74,-9.64,-4.37,-8.28,40.72,29.9668
2023-03-24 21-59-18-114921,0,0,1564,1564,178.681,-19.697,-1.37,0.73,-9.63,-4.36,-8.33,40.72,29.9668
2023-03-24 21-59-18-242913,0,0,1564,1564,178.681,-19.697,-1.41,0.7,-9.62,-4.35,-8.34,40.66,29.906799999999997
2023-03-24 21-59-18-363292,0,0,1563,1563,178.681,-19.697,-1.37,0.71,-9.64,-4.31,-8.32,39.78,29.0268
2023-03-24 21-59-18-491118,0,0,1560,1560,178.681,-19.697,-1.36,0.73,-9.65,-4.21,-8.27,38.06,27.306800000000003
2023-03-24 21-59-18-634310,0,0,1557,1557,178.681,-19.697,-1.37,0.72,-9.7,-4.02,-8.26,35.77,25.016800000000003
2023-03-24 21-59-18-762035,0,0,1552,1552,178.593,-19.697,-1.43,0.64,-9.66,-3.7,-8.32,33.09,22.336800000000004
2023-03-24 21-59-18-902112,0,0,1549,1549,178.681,-19.697,-1.32,0.56,-9.67,-3.32,-8.45,30.61,19.8568
2023-03-24 21-59-19-034535,0,0,1547,1547,178.681,-19.697,-1.44,0.53,-9.65,-2.99,-8.63,29.11,18.3568
2023-03-24 21-59-19-161769,0,0,1545,1545,178.681,-19.609,-1.47,0.47,-9.65,-2.72,-8.94,28.11,17.3568
2023-03-24 21-59-19-291487,0,0,1544,1544,178.681,-19.697,-1.43,0.44,-9.66,-2.53,-9.15,27.34,16.5868
2023-03-24 21-59-19-420107,0,0,1543,1543,178.681,-19.697,-1.54,0.4,-9.65,-2.37,-9.16,26.43,15.6768
2023-03-24 21-59-19-554374,0,0,1540,1540,178.681,-19.697,-1.56,0.39,-9.64,-2.2,-9.15,24.92,14.166800000000002
2023-03-24 21-59-19-676972,0,0,1565,1565,178.681,-19.609,-1.54,0.35,-9.63,-2.02,-9.17,23.4,12.646799999999999
2023-03-24 21-59-19-802731,0,0,1565,1565,178.593,-19.697,-1.59,0.35,-9.63,-1.84,-9.31,21.96,11.206800000000001
2023-03-24 21-59-19-930241,0,0,1565,1565,178.681,-19.697,-1.66,0.3,-9.65,-1.65,-9.55,20.67,9.916800000000002
2023-03-24 21-59-20-072042,0,0,1565,1565,178.593,-19.697,-1.71,0.25,-9.63,-1.48,-9.86,19.83,9.076799999999999
2023-03-24 21-59-20-214291,0,0,1565,1565,178.681,-19.697,-1.66,0.28,-9.62,-1.3,-10.12,19.27,8.5168
