Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-35-14-178111,0,0,1553,1553,0.264,159.775,1.39,0.72,-9.64,-4.37,7.89,14.99,30.007199999999997
2023-03-24 23-35-14-307774,0,0,1555,1555,0.264,159.775,1.38,0.73,-9.64,-4.37,7.89,15.0,29.9972
2023-03-24 23-35-14-443596,0,0,1555,1555,0.264,159.775,1.38,0.71,-9.65,-4.38,7.87,15.0,29.9972
2023-03-24 23-35-14-584279,0,0,1555,1555,0.264,159.775,1.36,0.74,-9.68,-4.34,7.87,15.12,29.877200000000002
2023-03-24 23-35-14-705952,0,0,1554,1554,0.264,159.775,1.36,0.73,-9.59,-4.09,7.89,16.06,28.9372
2023-03-24 23-35-14-834302,0,0,1551,1551,0.264,159.775,1.37,0.56,-9.65,-3.52,7.93,18.29,26.7072
2023-03-24 23-35-14-962035,0,0,1548,1548,0.264,159.775,1.38,0.49,-9.68,-2.95,7.88,20.68,24.3172
2023-03-24 23-35-15-091441,0,0,1545,1545,0.352,159.775,1.4,0.4,-9.7,-2.37,7.75,23.11,21.8872
2023-03-24 23-35-15-223547,0,0,1543,1543,0.264,159.775,1.37,0.29,-9.71,-1.9,7.55,25.25,19.7472
2023-03-24 23-35-15-346193,0,0,1541,1541,0.264,159.775,1.29,0.24,-9.7,-1.57,7.32,26.78,18.2172
2023-03-24 23-35-15-476892,0,0,1540,1540,0.264,159.775,1.24,0.21,-9.68,-1.33,7.1,27.88,17.1172
2023-03-24 23-35-15-604183,0,0,1539,1539,0.264,159.775,1.29,0.21,-9.67,-1.06,6.9,28.96,16.0372
2023-03-24 23-35-15-744432,0,0,1536,1536,0.264,159.775,1.21,0.1,-9.72,-0.62,6.8,30.74,14.257200000000001
2023-03-24 23-35-15-890235,0,0,1534,1534,0.264,159.775,1.19,0.04,-9.67,-0.15,6.81,32.81,12.187199999999997
2023-03-24 23-35-16-018826,0,0,1540,1540,0.264,159.775,1.19,-0.09,-9.71,0.39,6.92,35.15,9.8472
2023-03-24 23-35-16-145843,0,0,1540,1540,0.264,159.775,1.16,-0.19,-9.7,0.87,6.99,37.21,7.787199999999999
2023-03-24 23-35-16-275918,0,0,1540,1540,0.264,159.775,1.2,-0.26,-9.69,1.31,6.93,38.74,6.257199999999997
