Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-32-43-264023,0,0,1551,1551,0.264,159.775,1.47,1.3,-9.58,-7.88,8.42,17.88,29.482000000000003
2023-03-24 23-32-43-385767,0,0,1555,1555,0.264,159.775,1.45,1.31,-9.56,-7.88,8.37,17.89,29.472
2023-03-24 23-32-43-515405,0,0,1555,1555,0.264,159.775,1.45,1.3,-9.56,-7.88,8.3,17.9,29.462000000000003
2023-03-24 23-32-43-643047,0,0,1555,1555,0.264,159.687,1.45,1.28,-9.54,-7.8,8.29,18.12,29.242
2023-03-24 23-32-43-769482,0,0,1553,1553,0.264,159.775,1.41,1.31,-9.63,-7.46,8.42,19.31,28.052000000000003
2023-03-24 23-32-43-897503,0,0,1551,1551,0.264,159.775,1.48,1.17,-9.6,-6.96,8.53,21.16,26.202
2023-03-24 23-32-44-053866,0,0,1548,1548,0.352,159.775,1.45,1.04,-9.59,-6.32,8.56,23.56,23.802000000000003
2023-03-24 23-32-44-185822,0,0,1545,1545,0.352,159.775,1.47,0.93,-9.64,-5.66,8.38,25.99,21.372000000000003
2023-03-24 23-32-44-313706,0,0,1542,1542,0.352,159.775,1.34,0.77,-9.69,-5.11,8.05,28.16,19.202
2023-03-24 23-32-44-441287,0,0,1541,1541,0.352,159.775,1.33,0.77,-9.65,-4.75,7.6,29.52,17.842000000000002
2023-03-24 23-32-44-569301,0,0,1540,1540,0.352,159.775,1.25,0.72,-9.66,-4.5,7.21,30.39,16.972
2023-03-24 23-32-44-698110,0,0,1539,1539,0.352,159.775,1.16,0.69,-9.66,-4.24,6.95,31.26,16.102
2023-03-24 23-32-44-827796,0,0,1537,1537,0.352,159.775,1.08,0.62,-9.68,-3.86,6.81,32.63,14.732
2023-03-24 23-32-44-955022,0,0,1535,1535,0.352,159.775,1.12,0.54,-9.66,-3.52,6.63,33.86,13.502000000000002
2023-03-24 23-32-45-083205,0,0,1534,1534,0.352,159.775,1.11,0.48,-9.72,-3.17,6.41,34.91,12.452000000000005
2023-03-24 23-32-45-209917,0,0,1533,1533,0.352,159.775,1.09,0.44,-9.7,-2.85,6.21,35.8,11.562000000000005
2023-03-24 23-32-45-337836,0,0,1532,1532,0.264,159.687,1.15,0.39,-9.7,-2.51,6.08,36.58,10.782000000000004
2023-03-24 23-32-45-471891,0,0,1531,1531,0.352,159.775,1.07,0.34,-9.69,-2.2,5.97,37.26,10.102000000000004
2023-03-24 23-32-45-594335,0,0,1540,1540,0.352,159.775,1.02,0.29,-9.7,-1.91,5.78,37.79,9.572000000000003
2023-03-24 23-32-45-735043,0,0,1540,1540,0.352,159.687,0.98,0.23,-9.73,-1.67,5.51,38.17,9.192
2023-03-24 23-32-45-894448,0,0,1540,1540,0.352,159.775,0.9,0.18,-9.75,-1.47,5.3,38.42,8.942
2023-03-24 23-32-46-026009,0,0,1540,1540,0.352,159.687,0.87,0.17,-9.73,-1.22,5.24,38.69,8.672000000000004
2023-03-24 23-32-46-153614,0,0,1540,1540,0.352,159.687,0.92,0.13,-9.71,-0.94,5.33,39.04,8.322000000000003
2023-03-24 23-32-46-281454,0,0,1540,1540,0.352,159.775,0.91,0.04,-9.7,-0.62,5.44,39.4,7.962000000000003
2023-03-24 23-32-46-424835,0,0,1540,1540,0.352,159.775,0.93,0.02,-9.7,-0.32,5.5,39.68,7.682000000000002
2023-03-24 23-32-46-553572,0,0,1540,1540,0.352,159.687,0.86,-0.01,-9.7,-0.03,5.46,39.84,7.5219999999999985
2023-03-24 23-32-46-681084,0,0,1540,1540,0.352,159.775,0.9,-0.09,-9.73,0.29,5.35,40.03,7.332000000000001
2023-03-24 23-32-46-809670,0,0,1540,1540,0.352,159.775,0.96,-0.15,-9.73,0.64,5.23,40.21,7.152000000000001
2023-03-24 23-32-46-938305,0,0,1540,1540,0.352,159.775,0.93,-0.21,-9.71,0.98,5.17,40.39,6.972000000000001
2023-03-24 23-32-47-078855,0,0,1540,1540,0.352,159.775,0.97,-0.25,-9.72,1.27,5.08,40.43,6.932000000000002
2023-03-24 23-32-47-210650,0,0,1540,1540,0.352,159.775,0.88,-0.33,-9.71,1.52,5.0,40.43,6.932000000000002
2023-03-24 23-32-47-338218,0,0,1540,1540,0.264,159.775,0.82,-0.34,-9.73,1.73,4.89,40.3,7.062000000000005
2023-03-24 23-32-47-466115,0,0,1540,1540,0.352,159.775,0.81,-0.38,-9.73,2.01,4.79,40.33,7.032000000000004
2023-03-24 23-32-47-604430,0,0,1540,1540,0.352,159.775,0.69,-0.43,-9.75,2.33,4.71,40.56,6.802
2023-03-24 23-32-47-737359,0,0,1540,1540,0.264,159.775,0.8,-0.5,-9.74,2.66,4.61,40.71,6.652000000000001
2023-03-24 23-32-47-865586,0,0,1540,1540,0.352,159.775,0.77,-0.55,-9.71,2.96,4.49,40.68,6.682000000000002
2023-03-24 23-32-47-993684,0,0,1540,1540,0.352,159.775,0.73,-0.63,-9.71,3.2,4.32,40.45,6.911999999999999
2023-03-24 23-32-48-121472,0,0,1540,1540,0.352,159.775,0.69,-0.63,-9.73,3.34,4.09,39.65,7.712000000000003
2023-03-24 23-32-48-248902,0,0,1540,1540,0.352,159.775,0.66,-0.63,-9.71,3.39,3.84,38.39,8.972000000000001
2023-03-24 23-32-48-377353,0,0,1532,1532,0.352,159.775,0.63,-0.61,-9.73,3.38,3.56,36.8,10.562000000000005
2023-03-24 23-32-48-509983,0,0,1535,1535,0.352,159.775,0.51,-0.61,-9.72,3.31,3.23,35.0,12.362000000000002
2023-03-24 23-32-48-633159,0,0,1537,1537,0.352,159.775,0.37,-0.55,-9.74,3.24,2.79,33.29,14.072000000000003
2023-03-24 23-32-48-761283,0,0,1539,1539,0.352,159.775,0.37,-0.57,-9.7,3.17,2.23,31.7,15.662000000000003
2023-03-24 23-32-48-889396,0,0,1540,1540,0.352,159.775,0.34,-0.56,-9.74,3.08,1.6,30.25,17.112000000000002
2023-03-24 23-32-49-017164,0,0,1541,1541,0.352,159.775,0.23,-0.56,-9.73,3.06,0.95,29.29,18.072000000000003
2023-03-24 23-32-49-157647,0,0,1540,1539,0.352,159.775,0.07,-0.5,-9.74,3.05,0.29,28.87,18.492
2023-03-24 23-32-49-309415,0,0,1540,1539,0.352,159.775,0.0,-0.54,-9.75,2.97,-0.34,28.28,19.082
2023-03-24 23-32-49-433074,0,0,1540,1539,0.352,159.775,-0.11,-0.5,-9.74,2.83,-0.93,27.44,19.922
2023-03-24 23-32-49-563169,0,0,1540,1539,0.352,159.775,-0.22,-0.46,-9.74,2.63,-1.44,26.45,20.912000000000003
2023-03-24 23-32-49-694732,0,0,1540,1539,0.352,159.775,-0.29,-0.43,-9.75,2.42,-1.84,25.37,21.992
2023-03-24 23-32-49-817822,0,0,1540,1539,0.352,159.775,-0.37,-0.38,-9.74,2.25,-2.16,24.69,22.672
2023-03-24 23-32-49-945783,0,0,1540,1539,0.352,159.775,-0.37,-0.38,-9.76,2.09,-2.43,24.46,22.902
