Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-44-51-436822,0,0,1550,1550,0.352,159.687,-0.28,0.04,-9.77,-0.25,-1.76,25.91,29.929800000000004
2023-03-24 23-44-51-568012,0,0,1555,1555,0.352,159.687,-0.29,0.04,-9.76,-0.23,-1.8,25.91,29.929800000000004
2023-03-24 23-44-51-694439,0,0,1555,1555,0.44,159.687,-0.27,0.04,-9.76,-0.22,-1.8,25.9,29.939800000000005
2023-03-24 23-44-51-821966,0,0,1555,1555,0.352,159.687,-0.3,0.08,-9.76,-0.18,-1.8,26.1,29.739800000000002
2023-03-24 23-44-51-950006,0,0,1553,1553,0.352,159.687,-0.34,0.08,-9.77,-0.07,-1.88,27.31,28.529800000000005
2023-03-24 23-44-52-079541,0,0,1551,1551,0.352,159.687,-0.33,-0.02,-9.75,0.08,-2.04,29.17,26.669800000000002
2023-03-24 23-44-52-208175,0,0,1548,1548,0.352,159.687,-0.34,-0.05,-9.78,0.25,-2.2,31.42,24.419800000000002
2023-03-24 23-44-52-334056,0,0,1545,1545,0.352,159.687,-0.33,-0.11,-9.76,0.45,-2.4,33.97,21.869800000000005
2023-03-24 23-44-52-463562,0,0,1542,1542,0.352,159.687,-0.4,-0.08,-9.76,0.58,-2.6,36.44,19.399800000000006
2023-03-24 23-44-52-604185,0,0,1540,1540,0.352,159.687,-0.56,-0.11,-9.77,0.67,-2.86,38.25,17.589800000000004
2023-03-24 23-44-52-733985,0,0,1539,1539,0.352,159.687,-0.49,-0.14,-9.75,0.74,-3.2,39.25,16.589800000000004
2023-03-24 23-44-52-863466,0,0,1538,1538,0.352,159.687,-0.58,-0.14,-9.74,0.85,-3.5,40.06,15.779800000000002
2023-03-24 23-44-52-991769,0,0,1537,1537,0.352,159.687,-0.67,-0.17,-9.74,0.97,-3.8,40.97,14.869800000000005
2023-03-24 23-44-53-119059,0,0,1536,1536,0.44,159.687,-0.71,-0.19,-9.73,1.1,-4.08,42.06,13.779800000000002
2023-03-24 23-44-53-246616,0,0,1534,1534,0.352,159.687,-0.69,-0.24,-9.74,1.25,-4.33,43.22,12.619800000000005
2023-03-24 23-44-53-374967,0,0,1533,1533,0.352,159.687,-0.69,-0.25,-9.73,1.4,-4.53,44.38,11.459800000000001
2023-03-24 23-44-53-502846,0,0,1531,1531,0.352,159.687,-0.74,-0.28,-9.73,1.54,-4.74,45.67,10.169800000000002
2023-03-24 23-44-53-630392,0,0,1540,1540,0.352,159.687,-0.76,-0.32,-9.72,1.67,-5.0,46.96,8.879800000000003
2023-03-24 23-44-53-758236,0,0,1540,1540,0.44,159.687,-0.84,-0.31,-9.72,1.78,-5.28,48.02,7.819800000000001
2023-03-24 23-44-53-900837,0,0,1540,1540,0.352,159.775,-0.9,-0.35,-9.71,1.88,-5.55,48.88,6.959800000000001
2023-03-24 23-44-54-033993,0,0,1540,1540,0.352,159.687,-0.96,-0.34,-9.71,1.99,-5.76,49.59,6.2498000000000005
2023-03-24 23-44-54-159144,0,0,1540,1540,0.44,159.687,-0.98,-0.38,-9.69,2.12,-5.93,50.37,5.469800000000006
2023-03-24 23-44-54-287093,0,0,1540,1540,0.352,159.687,-1.02,-0.41,-9.7,2.25,-6.06,51.11,4.7298000000000044
2023-03-24 23-44-54-413707,0,0,1540,1540,0.352,159.687,-1.03,-0.43,-9.69,2.37,-6.15,51.72,4.119800000000005
2023-03-24 23-44-54-544521,0,0,1540,1540,0.44,159.687,-1.04,-0.46,-9.72,2.49,-6.3,52.36,3.4798000000000044
2023-03-24 23-44-54-670771,0,0,1540,1540,0.44,159.687,-1.14,-0.48,-9.69,2.6,-6.52,52.98,2.859800000000007
2023-03-24 23-44-54-798925,0,0,1540,1540,0.44,159.775,-1.17,-0.49,-9.7,2.72,-6.83,53.3,2.5398000000000067
2023-03-24 23-44-54-926582,0,0,1540,1540,0.44,159.687,-1.17,-0.51,-9.67,2.88,-7.17,52.94,2.899800000000006
2023-03-24 23-44-55-056657,0,0,1540,1540,0.44,159.687,-1.26,-0.56,-9.65,3.07,-7.57,52.18,3.659800000000004
2023-03-24 23-44-55-183464,0,0,1540,1540,0.352,159.687,-1.36,-0.55,-9.66,3.31,-7.98,51.26,4.579800000000006
2023-03-24 23-44-55-311822,0,0,1540,1540,0.352,159.687,-1.57,-0.6,-9.66,3.55,-8.42,50.41,5.429800000000007
2023-03-24 23-44-55-438508,0,0,1540,1540,0.352,159.687,-1.45,-0.67,-9.62,3.78,-8.87,49.63,6.209800000000001
2023-03-24 23-44-55-568042,0,0,1540,1540,0.352,159.687,-1.51,-0.7,-9.63,4.03,-9.33,48.87,6.969800000000006
2023-03-24 23-44-55-697092,0,0,1540,1540,0.352,159.687,-1.61,-0.76,-9.62,4.28,-9.85,48.22,7.619800000000005
2023-03-24 23-44-55-833784,0,0,1540,1540,0.352,159.687,-1.74,-0.79,-9.56,4.52,-10.44,47.64,8.199800000000003
2023-03-24 23-44-55-970769,0,0,1540,1540,0.352,159.687,-1.8,-0.82,-9.55,4.75,-11.05,47.07,8.769800000000004
2023-03-24 23-44-56-096802,0,0,1540,1540,0.352,159.687,-1.76,-0.86,-9.55,4.96,-11.58,46.34,9.4998
2023-03-24 23-44-56-235783,0,0,1540,1540,0.352,159.687,-1.95,-0.88,-9.52,5.13,-11.99,45.9,9.939800000000005
2023-03-24 23-44-56-366230,0,0,1532,1532,0.352,159.687,-2.06,-0.91,-9.5,5.26,-12.31,45.73,10.109800000000007
2023-03-24 23-44-56-509482,0,0,1540,1540,0.352,159.687,-2.11,-0.9,-9.49,5.35,-12.61,45.89,9.949800000000003
2023-03-24 23-44-56-638316,0,0,1540,1540,0.352,159.775,-2.12,-0.91,-9.48,5.33,-12.89,46.49,9.349800000000002
2023-03-24 23-44-56-766934,0,0,1540,1540,0.352,159.687,-2.14,-0.89,-9.48,5.26,-13.11,47.16,8.679800000000007
2023-03-24 23-44-56-896472,0,0,1540,1540,0.352,159.687,-2.18,-0.89,-9.48,5.11,-13.24,47.91,7.929800000000007
2023-03-24 23-44-57-022596,0,0,1540,1540,0.352,159.687,-2.23,-0.87,-9.45,4.92,-13.39,48.7,7.139800000000001
2023-03-24 23-44-57-154969,0,0,1540,1540,0.352,159.687,-2.26,-0.83,-9.47,4.75,-13.54,49.21,6.629800000000003
2023-03-24 23-44-57-278531,0,0,1540,1540,0.352,159.687,-2.28,-0.79,-9.46,4.65,-13.67,49.28,6.559800000000003
2023-03-24 23-44-57-407839,0,0,1540,1540,0.44,159.687,-2.22,-0.77,-9.46,4.56,-13.78,49.31,6.529800000000002
2023-03-24 23-44-57-535695,0,0,1540,1540,0.44,159.687,-2.26,-0.71,-9.43,4.38,-13.8,49.67,6.169800000000002
2023-03-24 23-44-57-664078,0,0,1540,1540,0.352,159.687,-2.3,-0.68,-9.46,4.14,-13.77,50.38,5.459800000000001
2023-03-24 23-44-57-801830,0,0,1540,1540,0.352,159.687,-2.3,-0.64,-9.47,3.77,-13.7,51.63,4.209800000000001
2023-03-24 23-44-57-944558,0,0,1540,1540,0.352,159.687,-2.33,-0.61,-9.48,3.42,-13.57,52.62,3.2198000000000064
2023-03-24 23-44-58-090156,0,0,1540,1540,0.352,159.687,-2.3,-0.54,-9.48,3.17,-13.44,53.07,2.7698000000000036
2023-03-24 23-44-58-239793,0,0,1540,1540,0.44,159.687,-2.32,-0.5,-9.5,2.99,-13.31,53.16,2.6798000000000073
2023-03-24 23-44-58-367548,0,0,1540,1540,0.352,159.687,-2.19,-0.49,-9.49,2.85,-13.27,53.07,2.7698000000000036
2023-03-24 23-44-58-493785,0,0,1540,1540,0.352,159.775,-2.15,-0.47,-9.5,2.76,-13.21,52.63,3.2098000000000013
2023-03-24 23-44-58-621618,0,0,1540,1540,0.44,159.687,-2.15,-0.47,-9.5,2.7,-13.05,52.06,3.7798000000000016
2023-03-24 23-44-58-750206,0,0,1540,1540,0.352,159.687,-2.2,-0.44,-9.52,2.66,-12.87,51.4,4.439800000000005
2023-03-24 23-44-58-878116,0,0,1540,1540,0.44,159.687,-2.18,-0.46,-9.51,2.66,-12.78,50.79,5.049800000000005
2023-03-24 23-44-59-011728,0,0,1540,1540,0.352,159.687,-2.14,-0.45,-9.52,2.63,-12.75,50.44,5.399800000000006
2023-03-24 23-44-59-134382,0,0,1540,1540,0.44,159.687,-2.15,-0.45,-9.51,2.57,-12.73,50.09,5.7498000000000005
