Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-19-21-246081,0,0,1568,1568,178.681,-19.609,-0.55,0.91,-9.7,-5.38,-3.43,39.7,29.951999999999998
2023-03-24 22-19-21-394465,0,0,1564,1564,178.593,-19.697,-0.52,0.91,-9.7,-5.37,-3.41,39.72,29.971999999999994
2023-03-24 22-19-21-534939,0,0,1564,1564,178.681,-19.697,-0.54,0.91,-9.71,-5.37,-3.39,39.73,29.981999999999992
2023-03-24 22-19-21-654433,0,0,1564,1564,178.681,-19.609,-0.53,0.77,-9.68,-5.4,-3.4,39.58,29.831999999999994
2023-03-24 22-19-21-781062,0,0,1561,1561,178.681,-19.697,-0.56,0.93,-9.71,-5.5,-3.58,37.75,28.001999999999995
2023-03-24 22-19-21-912304,0,0,1557,1557,178.681,-19.697,-0.6,0.94,-9.7,-5.58,-3.74,35.36,25.611999999999995
2023-03-24 22-19-22-037585,0,0,1553,1553,178.681,-19.697,-0.61,0.93,-9.71,-5.62,-3.82,32.62,22.871999999999993
2023-03-24 22-19-22-164779,0,0,1549,1549,178.681,-19.609,-0.64,1.0,-9.7,-5.68,-3.92,29.52,19.771999999999995
2023-03-24 22-19-22-293374,0,0,1544,1544,178.681,-19.697,-0.65,1.0,-9.7,-5.68,-4.05,26.31,16.561999999999994
2023-03-24 22-19-22-420953,0,0,1550,1550,178.681,-19.609,-0.67,0.98,-9.7,-5.65,-4.13,24.15,14.401999999999994
2023-03-24 22-19-22-549637,0,0,1550,1550,178.681,-19.609,-0.67,0.98,-9.7,-5.63,-4.15,22.63,12.881999999999994
2023-03-24 22-19-22-677280,0,0,1550,1550,178.681,-19.697,-0.55,0.96,-9.7,-5.65,-4.1,21.57,11.821999999999996
2023-03-24 22-19-22-806151,0,0,1550,1550,178.681,-19.697,-0.55,0.97,-9.68,-5.7,-3.99,20.84,11.091999999999995
2023-03-24 22-19-22-943918,0,0,1550,1550,178.681,-19.697,-0.4,0.97,-9.71,-5.78,-3.81,20.26,10.511999999999997
2023-03-24 22-19-23-085506,0,0,1550,1550,178.681,-19.697,-0.6,0.94,-9.7,-5.87,-3.48,19.68,9.931999999999995
2023-03-24 22-19-23-225125,0,0,1550,1550,178.681,-19.697,-0.5,1.03,-9.71,-5.97,-3.01,19.26,9.511999999999997
2023-03-24 22-19-23-350637,0,0,1550,1550,178.681,-19.697,-0.31,1.09,-9.72,-6.08,-2.44,18.99,9.241999999999994
2023-03-24 22-19-23-478571,0,0,1550,1550,178.681,-19.697,-0.42,1.09,-9.67,-6.21,-1.8,18.97,9.221999999999994
2023-03-24 22-19-23-607310,0,0,1550,1550,178.681,-19.697,-0.25,1.1,-9.72,-6.4,-1.2,19.06,9.311999999999994
2023-03-24 22-19-23-735499,0,0,1550,1550,178.681,-19.609,-0.14,1.14,-9.69,-6.61,-0.67,19.32,9.571999999999996
2023-03-24 22-19-23-862902,0,0,1550,1550,178.681,-19.697,0.24,1.18,-9.76,-6.87,-0.25,19.68,9.931999999999995
2023-03-24 22-19-23-988631,0,0,1550,1550,178.681,-19.697,0.01,1.24,-9.69,-7.24,0.11,19.46,9.711999999999996
2023-03-24 22-19-24-129470,0,0,1550,1550,178.681,-19.697,0.1,1.3,-9.69,-7.62,0.46,19.16,9.411999999999995
