Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 16-37-45-208191,0,0,1545,1545,178.769,-12.926,0.31,-0.69,-9.73,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-45-429198,0,0,1545,1545,178.769,-12.926,0.31,-0.7,-9.73,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-45-652044,0,0,1545,1545,178.769,-12.926,0.3,-0.71,-9.74,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-45-875895,0,0,1545,1545,178.769,-12.838,0.3,-0.72,-9.74,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-46-099490,0,0,1545,1545,178.769,-12.926,0.31,-0.71,-9.73,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-46-324433,0,0,1545,1545,178.769,-12.926,0.3,-0.7,-9.73,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-46-547510,0,0,1545,1545,178.769,-12.926,0.31,-0.7,-9.74,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-46-771401,0,0,1545,1545,178.769,-12.926,0.31,-0.71,-9.74,4.12,1.6,37.42,29.6015
2023-03-24 16-37-46-995759,0,0,1545,1545,178.681,-12.926,0.31,-0.7,-9.73,4.12,1.6,37.42,29.6015
2023-03-24 16-37-47-219351,0,0,1545,1545,178.769,-12.926,0.3,-0.7,-9.73,4.12,1.59,37.41,29.591499999999996
2023-03-24 16-37-47-443981,0,0,1545,1545,178.769,-12.838,0.3,-0.69,-9.73,4.12,1.6,37.41,29.591499999999996
2023-03-24 16-37-47-672070,0,0,1545,1545,178.769,-12.926,0.3,-0.7,-9.73,4.12,1.59,37.41,29.591499999999996
2023-03-24 16-37-47-905455,0,0,1545,1545,178.769,-12.926,0.3,-0.69,-9.73,4.13,1.59,37.41,29.591499999999996
2023-03-24 16-37-48-132285,0,0,1545,1545,178.769,-12.926,0.3,-0.7,-9.73,4.12,1.59,37.41,29.591499999999996
2023-03-24 16-37-48-355557,0,0,1545,1545,178.769,-12.838,0.31,-0.71,-9.73,4.13,1.59,37.41,29.591499999999996
2023-03-24 16-37-48-579666,0,0,1545,1545,178.769,-12.926,0.3,-0.71,-9.74,4.13,1.59,37.41,29.591499999999996
2023-03-24 16-37-48-803637,0,0,1545,1545,178.769,-12.926,0.28,-0.71,-9.74,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-49-027474,0,0,1545,1545,178.769,-12.838,0.29,-0.7,-9.74,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-49-251533,0,0,1545,1545,178.769,-12.926,0.3,-0.71,-9.73,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-49-475478,0,0,1545,1545,178.769,-12.926,0.3,-0.71,-9.73,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-49-701672,0,0,1545,1545,178.769,-12.926,0.3,-0.72,-9.73,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-49-923409,0,0,1545,1545,178.769,-12.926,0.31,-0.72,-9.74,4.13,1.58,37.41,29.591499999999996
2023-03-24 16-37-50-147675,0,0,1545,1545,178.769,-12.926,0.3,-0.72,-9.74,4.13,1.58,37.41,29.591499999999996
