Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-23 22-53-28-440708,0,0,1535,1465,178.681,-12.662,-4.43,-0.19,-8.71,1.24,-27.09,150.81,30.07328000000001
2023-03-23 22-53-28-541509,0,0,1535,1465,178.681,-12.662,-4.45,-0.18,-8.7,1.23,-27.08,150.81,30.07328000000001
2023-03-23 22-53-28-647120,0,0,1535,1465,178.681,-12.662,-4.45,-0.11,-8.68,1.23,-27.08,150.77,30.03328000000002
2023-03-23 22-53-28-740460,0,0,1535,1465,178.681,-12.662,-4.47,-0.2,-8.7,1.47,-27.02,149.89,29.153279999999995
2023-03-23 22-53-28-840581,0,0,1535,1465,178.681,-12.662,-4.41,-0.26,-8.73,1.87,-26.84,148.36,27.623280000000022
2023-03-23 22-53-28-940650,0,0,1535,1465,178.681,-12.662,-4.38,-0.33,-8.73,2.38,-26.68,146.41,25.673280000000005
2023-03-23 22-53-29-041202,0,0,1535,1465,178.681,-12.75,-4.38,-0.43,-8.74,2.93,-26.51,144.22,23.483280000000008
2023-03-23 22-53-29-141001,0,0,1535,1465,178.681,-12.662,-4.31,-0.52,-8.78,3.5,-26.25,141.86,21.123280000000022
2023-03-23 22-53-29-240597,0,0,1535,1465,178.681,-12.662,-4.29,-0.62,-8.78,4.1,-25.95,139.34,18.603280000000012
2023-03-23 22-53-29-340608,0,0,1535,1465,178.681,-12.75,-4.19,-0.69,-8.79,4.71,-25.64,136.74,16.003280000000018
2023-03-23 22-53-29-440333,0,0,1535,1465,178.681,-12.75,-4.19,-0.8,-8.81,5.31,-25.36,134.08,13.343280000000021
2023-03-23 22-53-29-540687,0,0,1535,1465,178.681,-12.75,-4.15,-0.89,-8.81,5.91,-25.1,131.39,10.653279999999995
2023-03-23 22-53-29-640568,0,0,1533,1467,178.681,-12.75,-4.07,-0.99,-8.83,6.5,-24.83,128.68,7.943280000000016
2023-03-23 22-53-29-740543,0,0,1532,1468,178.681,-12.662,-4.04,-1.09,-8.81,7.04,-24.52,126.05,5.313280000000006
2023-03-23 22-53-29-840509,0,0,1531,1469,178.681,-12.75,-3.94,-1.13,-8.84,7.53,-24.18,123.65,2.9132800000000145
2023-03-23 22-53-29-941134,0,0,1531,1469,178.681,-12.662,-3.94,-1.25,-8.85,7.96,-23.75,121.4,0.6632800000000145
2023-03-23 22-53-30-042323,0,0,1531,1469,178.681,-12.75,-3.85,-1.31,-8.89,8.35,-23.27,119.29,-1.446719999999985
2023-03-23 22-53-30-140464,0,0,1531,1469,178.681,-12.75,-3.76,-1.38,-8.92,8.72,-22.77,117.28,-3.45671999999999
2023-03-23 22-53-30-240581,0,0,1531,1469,178.681,-12.662,-3.71,-1.42,-8.95,9.05,-22.27,115.36,-5.376719999999992
2023-03-23 22-53-30-340782,0,0,1531,1469,178.681,-12.75,-3.6,-1.46,-8.96,9.34,-21.8,113.55,-7.186719999999994
2023-03-23 22-53-30-441785,0,0,1531,1469,178.681,-12.75,-3.56,-1.52,-8.98,9.56,-21.33,111.8,-8.936719999999994
2023-03-23 22-53-30-540606,0,0,1531,1469,178.681,-12.662,-3.47,-1.54,-9.0,9.75,-20.85,110.19,-10.546719999999993
2023-03-23 22-53-30-646407,0,0,1531,1469,178.681,-12.75,-3.41,-1.58,-9.03,9.9,-20.37,108.64,-12.09671999999999
2023-03-23 22-53-30-741143,0,0,1531,1469,178.681,-12.75,-3.32,-1.61,-9.04,10.01,-19.9,107.17,-13.56671999999999
2023-03-23 22-53-30-840676,0,0,1531,1469,178.681,-12.662,-3.25,-1.6,-9.05,10.11,-19.44,105.81,-14.926719999999989
2023-03-23 22-53-30-940934,0,0,1531,1469,178.681,-12.75,-3.18,-1.64,-9.1,10.18,-18.97,104.52,-16.216719999999995
2023-03-23 22-53-31-042172,0,0,1531,1469,178.681,-12.662,-3.11,-1.67,-9.16,10.21,-18.53,103.32,-17.416719999999998
2023-03-23 22-53-31-140966,0,0,1531,1469,178.681,-12.662,-3.01,-1.66,-9.15,10.21,-18.15,102.18,-18.556719999999984
2023-03-23 22-53-31-240584,0,0,1531,1469,178.681,-12.662,-2.96,-1.66,-9.15,10.17,-17.76,101.24,-19.496719999999996
2023-03-23 22-53-31-340614,0,0,1531,1469,178.681,-12.75,-2.83,-1.67,-9.19,10.1,-17.26,100.58,-20.156719999999993
