Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-15-41-886776,0,0,1569,1569,178.681,-19.697,-1.1,1.77,-9.55,-10.58,-6.68,39.48,29.986399999999996
2023-03-24 22-15-42-015057,0,0,1564,1564,178.681,-19.697,-1.09,1.77,-9.54,-10.56,-6.67,39.48,29.986399999999996
2023-03-24 22-15-42-137728,0,0,1564,1564,178.681,-19.697,-1.1,1.79,-9.54,-10.53,-6.67,39.48,29.986399999999996
2023-03-24 22-15-42-268373,0,0,1564,1564,178.681,-19.697,-1.13,1.75,-9.54,-10.54,-6.74,39.21,29.7164
2023-03-24 22-15-42-405494,0,0,1562,1562,178.681,-19.697,-1.13,1.71,-9.48,-10.55,-6.92,37.91,28.416399999999996
2023-03-24 22-15-42-544301,0,0,1559,1559,178.681,-19.697,-1.15,1.73,-9.53,-10.49,-7.09,35.92,26.4264
2023-03-24 22-15-42-665276,0,0,1554,1554,178.681,-19.697,-1.21,1.75,-9.52,-10.4,-7.34,33.06,23.5664
2023-03-24 22-15-42-793323,0,0,1550,1550,178.681,-19.697,-1.28,1.78,-9.53,-10.27,-7.58,29.94,20.4464
2023-03-24 22-15-42-923211,0,0,1545,1545,178.681,-19.697,-1.29,1.72,-9.56,-10.08,-7.78,26.99,17.496399999999998
2023-03-24 22-15-43-054932,0,0,1542,1542,178.681,-19.697,-1.3,1.69,-9.54,-9.97,-7.85,25.04,15.546399999999998
2023-03-24 22-15-43-184673,0,0,1550,1550,178.681,-19.697,-1.3,1.67,-9.54,-9.93,-7.84,23.71,14.2164
2023-03-24 22-15-43-307209,0,0,1550,1550,178.681,-19.697,-1.32,1.68,-9.56,-9.93,-7.79,22.48,12.9864
2023-03-24 22-15-43-434690,0,0,1550,1550,178.681,-19.697,-1.39,1.66,-9.54,-9.94,-7.8,20.91,11.4164
2023-03-24 22-15-43-570905,0,0,1550,1550,178.681,-19.697,-1.29,1.67,-9.55,-9.88,-7.83,19.15,9.656399999999998
2023-03-24 22-15-43-690894,0,0,1550,1550,178.681,-19.697,-1.29,1.57,-9.57,-9.8,-7.8,17.56,8.066399999999998
2023-03-24 22-15-43-819483,0,0,1550,1550,178.681,-19.697,-1.27,1.65,-9.56,-9.68,-7.86,15.94,6.446399999999999
2023-03-24 22-15-43-946358,0,0,1550,1550,178.681,-19.697,-1.37,1.63,-9.55,-9.55,-8.15,14.42,4.926399999999999
2023-03-24 22-15-44-073355,0,0,1550,1550,178.681,-19.697,-1.41,1.58,-9.54,-9.39,-8.47,13.45,3.9563999999999986
2023-03-24 22-15-44-213326,0,0,1550,1550,178.681,-19.697,-1.45,1.56,-9.53,-9.23,-8.67,13.17,3.6763999999999992
2023-03-24 22-15-44-345521,0,0,1550,1550,178.681,-19.697,-1.46,1.51,-9.52,-9.09,-8.65,13.4,3.9063999999999997
2023-03-24 22-15-44-473468,0,0,1550,1550,178.681,-19.697,-1.32,1.48,-9.51,-8.95,-8.34,14.06,4.5664
2023-03-24 22-15-44-611000,0,0,1550,1550,178.681,-19.697,-1.18,1.53,-9.55,-8.87,-7.94,14.88,5.3864
2023-03-24 22-15-44-773954,0,0,1550,1550,178.681,-19.697,-0.95,1.41,-9.48,-8.81,-7.52,15.78,6.286399999999999
2023-03-24 22-15-44-920311,0,0,1550,1550,178.681,-19.697,-1.16,1.54,-9.57,-8.82,-7.14,16.79,7.296399999999998
2023-03-24 22-15-45-049591,0,0,1550,1550,178.681,-19.697,-1.2,1.5,-9.58,-8.87,-6.73,17.82,8.3264
2023-03-24 22-15-45-177851,0,0,1550,1550,178.681,-19.697,-1.14,1.55,-9.61,-8.94,-6.28,19.22,9.726399999999998
2023-03-24 22-15-45-305766,0,0,1550,1550,178.593,-19.697,-0.98,1.53,-9.6,-9.08,-5.76,20.93,11.436399999999999
2023-03-24 22-15-45-433714,0,0,1550,1550,178.681,-19.697,-0.9,1.65,-9.59,-9.22,-5.25,22.67,13.176400000000001
2023-03-24 22-15-45-562614,0,0,1550,1550,178.681,-19.697,-0.83,1.62,-9.59,-9.41,-4.97,23.61,14.116399999999999
2023-03-24 22-15-45-689380,0,0,1550,1550,178.681,-19.697,-0.86,1.6,-9.58,-9.53,-4.87,24.0,14.5064
2023-03-24 22-15-45-818303,0,0,1550,1550,178.681,-19.697,-0.8,1.63,-9.59,-9.67,-4.96,23.75,14.2564
2023-03-24 22-15-45-945972,0,0,1550,1550,178.681,-19.697,-0.83,1.68,-9.61,-9.78,-5.11,23.24,13.746399999999998
2023-03-24 22-15-46-075388,0,0,1550,1550,178.681,-19.697,-0.89,1.68,-9.64,-9.83,-5.29,22.61,13.116399999999999
2023-03-24 22-15-46-212024,0,0,1550,1550,178.681,-19.697,-0.9,1.67,-9.6,-9.86,-5.38,22.51,13.0164
2023-03-24 22-15-46-346024,0,0,1550,1550,178.681,-19.697,-0.89,1.65,-9.59,-9.86,-5.28,22.98,13.4864
2023-03-24 22-15-46-473246,0,0,1550,1550,178.681,-19.697,-0.9,1.67,-9.61,-9.84,-5.06,23.47,13.976399999999998
2023-03-24 22-15-46-601206,0,0,1550,1550,178.593,-19.697,-0.79,1.64,-9.62,-9.79,-4.99,23.49,13.996399999999998
2023-03-24 22-15-46-741339,0,0,1550,1550,178.681,-19.697,-0.91,1.7,-9.6,-9.73,-5.2,22.93,13.436399999999999
2023-03-24 22-15-46-872861,0,0,1550,1550,178.681,-19.697,-0.87,1.67,-9.64,-9.6,-5.65,21.56,12.066399999999998
2023-03-24 22-15-47-001457,0,0,1550,1550,178.593,-19.697,-0.95,1.62,-9.61,-9.39,-5.96,20.6,11.1064
2023-03-24 22-15-47-129355,0,0,1550,1550,178.681,-19.697,-1.02,1.59,-9.62,-9.11,-6.12,19.92,10.426400000000001
2023-03-24 22-15-47-264354,0,0,1550,1550,178.593,-19.697,-1.03,1.5,-9.61,-8.79,-6.16,19.71,10.2164
2023-03-24 22-15-47-401943,0,0,1550,1550,178.593,-19.609,-0.96,1.43,-9.62,-8.51,-6.14,20.19,10.6964
