Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-19-15-643605,0,0,1553,1553,0.088,159.951,-0.23,1.71,-9.61,-10.27,-1.54,13.7,30.0166
2023-03-24 23-19-15-771095,0,0,1556,1556,0.088,159.951,-0.22,1.72,-9.6,-10.23,-1.46,13.68,30.0366
2023-03-24 23-19-15-900352,0,0,1556,1556,0.088,159.951,-0.2,1.73,-9.62,-10.23,-1.4,13.65,30.0666
2023-03-24 23-19-16-040396,0,0,1555,1555,0.088,159.951,-0.21,1.77,-9.64,-10.23,-1.41,13.74,29.976599999999998
2023-03-24 23-19-16-191669,0,0,1554,1554,0.088,159.951,-0.22,1.73,-9.58,-10.17,-1.33,14.44,29.276600000000002
2023-03-24 23-19-16-322149,0,0,1552,1552,0.088,159.951,-0.13,1.66,-9.61,-9.98,-0.98,16.54,27.1766
2023-03-24 23-19-16-445788,0,0,1549,1549,0.088,159.951,-0.07,1.63,-9.65,-9.75,-0.64,18.86,24.8566
2023-03-24 23-19-16-573243,0,0,1546,1546,0.088,159.951,0.12,1.59,-9.62,-9.49,-0.31,21.53,22.1866
2023-03-24 23-19-16-700463,0,0,1543,1543,0.088,159.951,-0.01,1.53,-9.66,-9.24,0.0,23.97,19.7466
2023-03-24 23-19-16-828424,0,0,1541,1541,0.088,159.951,0.05,1.51,-9.65,-9.04,0.11,25.68,18.0366
2023-03-24 23-19-16-955747,0,0,1539,1539,0.088,159.951,0.03,1.46,-9.68,-8.84,0.09,26.88,16.8366
2023-03-24 23-19-17-082801,0,0,1539,1539,0.088,159.863,0.0,1.46,-9.65,-8.68,0.05,27.67,16.046599999999998
2023-03-24 23-19-17-212670,0,0,1538,1538,0.088,159.951,-0.02,1.42,-9.64,-8.46,0.05,28.46,15.256599999999999
2023-03-24 23-19-17-339647,0,0,1536,1536,0.088,159.951,0.02,1.36,-9.67,-8.17,0.11,29.79,13.9266
2023-03-24 23-19-17-466690,0,0,1534,1534,0.088,159.951,0.06,1.3,-9.7,-7.89,0.17,31.16,12.5566
2023-03-24 23-19-17-594860,0,0,1533,1533,0.088,159.951,0.07,1.25,-9.66,-7.59,0.28,32.41,11.306600000000003
2023-03-24 23-19-17-722890,0,0,1532,1532,0.088,159.951,0.08,1.2,-9.69,-7.29,0.4,33.48,10.236600000000003
2023-03-24 23-19-17-850915,0,0,1540,1540,0.088,159.951,0.12,1.16,-9.69,-6.95,0.48,34.45,9.266599999999997
2023-03-24 23-19-17-982824,0,0,1540,1540,0.088,159.951,0.12,1.08,-9.71,-6.63,0.54,35.19,8.526600000000002
2023-03-24 23-19-18-121023,0,0,1540,1540,0.088,159.951,0.11,1.05,-9.7,-6.35,0.56,35.47,8.2466
2023-03-24 23-19-18-254198,0,0,1540,1540,0.088,159.951,0.12,0.99,-9.71,-6.03,0.58,35.38,8.336599999999997
2023-03-24 23-19-18-378935,0,0,1540,1540,0.088,159.951,0.03,0.91,-9.77,-5.72,0.56,34.98,8.736600000000003
2023-03-24 23-19-18-507454,0,0,1540,1540,0.088,159.951,0.1,0.87,-9.72,-5.35,0.5,34.52,9.196599999999997
2023-03-24 23-19-18-635876,0,0,1540,1540,0.088,159.951,0.08,0.8,-9.74,-4.94,0.45,34.29,9.4266
2023-03-24 23-19-18-764433,0,0,1540,1540,0.088,159.951,0.1,0.73,-9.73,-4.51,0.38,34.28,9.436599999999999
2023-03-24 23-19-18-890903,0,0,1540,1540,0.088,159.951,0.01,0.66,-9.73,-4.07,0.23,34.42,9.296599999999998
2023-03-24 23-19-19-034586,0,0,1540,1540,0.088,159.863,0.01,0.57,-9.74,-3.61,-0.0,34.62,9.096600000000002
2023-03-24 23-19-19-163014,0,0,1540,1540,0.088,159.951,-0.0,0.48,-9.74,-3.14,-0.27,34.82,8.8966
2023-03-24 23-19-19-290457,0,0,1540,1540,0.088,159.951,-0.08,0.41,-9.73,-2.7,-0.53,34.88,8.836599999999997
2023-03-24 23-19-19-426277,0,0,1540,1540,0.088,159.951,-0.12,0.35,-9.74,-2.31,-0.81,34.54,9.1766
2023-03-24 23-19-19-562578,0,0,1540,1540,0.088,159.951,-0.34,0.32,-9.72,-1.94,-1.13,33.86,9.8566
2023-03-24 23-19-19-694355,0,0,1532,1532,0.088,159.951,-0.34,0.21,-9.77,-1.5,-1.57,33.47,10.2466
2023-03-24 23-19-19-819877,0,0,1532,1532,0.088,159.951,-0.33,0.14,-9.74,-1.05,-2.1,33.53,10.186599999999999
2023-03-24 23-19-19-946702,0,0,1540,1540,0.088,159.951,-0.46,0.08,-9.74,-0.56,-2.74,33.92,9.796599999999998
2023-03-24 23-19-20-075058,0,0,1540,1540,0.088,159.863,-0.54,-0.06,-9.74,-0.12,-3.59,34.44,9.276600000000002
2023-03-24 23-19-20-204019,0,0,1540,1540,0.088,159.951,-0.73,-0.1,-9.74,0.22,-4.62,34.76,8.956600000000002
