Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-23-39-435101,0,0,1551,1551,0.264,159.951,1.37,1.19,-9.6,-7.12,7.75,18.89,29.61
2023-03-24 23-23-39-567595,0,0,1555,1555,0.264,159.951,1.37,1.19,-9.61,-7.12,7.75,18.9,29.6
2023-03-24 23-23-39-694416,0,0,1555,1555,0.264,159.863,1.36,1.18,-9.61,-7.11,7.8,18.9,29.6
2023-03-24 23-23-39-823459,0,0,1555,1555,0.264,159.863,1.4,1.2,-9.62,-7.1,7.91,18.97,29.53
2023-03-24 23-23-39-954024,0,0,1554,1554,0.264,159.951,1.39,1.16,-9.52,-6.99,8.04,19.6,28.9
2023-03-24 23-23-40-077903,0,0,1552,1552,0.264,159.951,1.41,1.09,-9.6,-6.68,8.16,21.13,27.37
2023-03-24 23-23-40-210065,0,0,1549,1549,0.264,159.951,1.44,1.02,-9.59,-6.25,8.2,23.17,25.33
2023-03-24 23-23-40-333825,0,0,1547,1547,0.352,159.951,1.42,0.94,-9.63,-5.74,8.11,25.27,23.23
2023-03-24 23-23-40-461793,0,0,1544,1544,0.352,159.951,1.48,0.84,-9.63,-5.19,7.98,27.47,21.03
2023-03-24 23-23-40-603866,0,0,1542,1542,0.264,159.951,1.38,0.76,-9.65,-4.7,7.84,29.49,19.01
2023-03-24 23-23-40-734897,0,0,1540,1540,0.352,159.951,1.33,0.71,-9.65,-4.35,7.62,30.91,17.59
2023-03-24 23-23-40-862758,0,0,1539,1539,0.264,159.951,1.28,0.66,-9.68,-4.09,7.34,31.96,16.54
2023-03-24 23-23-40-988894,0,0,1538,1538,0.264,159.863,1.22,0.63,-9.66,-3.87,7.1,32.72,15.780000000000001
2023-03-24 23-23-41-117036,0,0,1537,1537,0.264,159.863,1.22,0.6,-9.66,-3.56,6.96,33.73,14.770000000000003
2023-03-24 23-23-41-245223,0,0,1535,1535,0.264,159.863,1.21,0.52,-9.68,-3.14,6.94,35.09,13.409999999999997
2023-03-24 23-23-41-374710,0,0,1534,1534,0.352,159.863,1.21,0.43,-9.67,-2.71,6.98,36.53,11.969999999999999
