Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-07-28-146946,0,0,1569,1569,178.681,-19.697,0.33,1.35,-9.67,-8.02,1.76,37.07,29.99260000000001
2023-03-24 22-07-28-270723,0,0,1564,1564,178.681,-19.697,0.34,1.35,-9.66,-8.02,1.76,37.07,29.99260000000001
2023-03-24 22-07-28-399246,0,0,1565,1565,178.681,-19.697,0.34,1.35,-9.67,-8.03,1.75,37.08,30.002600000000008
2023-03-24 22-07-28-528160,0,0,1564,1564,178.681,-19.697,0.3,1.36,-9.67,-8.07,1.72,36.84,29.762600000000013
2023-03-24 22-07-28-655878,0,0,1562,1562,178.681,-19.697,0.31,1.37,-9.67,-8.21,1.67,35.55,28.472600000000007
2023-03-24 22-07-28-782708,0,0,1559,1559,178.681,-19.697,0.35,1.42,-9.68,-8.33,1.67,33.6,26.52260000000001
2023-03-24 22-07-28-911267,0,0,1555,1555,178.681,-19.697,0.33,1.44,-9.67,-8.36,1.59,31.14,24.06260000000001
2023-03-24 22-07-29-039928,0,0,1551,1551,178.681,-19.697,0.27,1.43,-9.66,-8.23,1.51,28.62,21.54260000000001
2023-03-24 22-07-29-166226,0,0,1548,1548,178.681,-19.697,0.34,1.33,-9.66,-7.9,1.42,26.34,19.26260000000001
2023-03-24 22-07-29-298026,0,0,1546,1546,178.681,-19.697,0.32,1.24,-9.66,-7.45,1.21,25.15,18.07260000000001
2023-03-24 22-07-29-426164,0,0,1546,1546,178.681,-19.697,0.15,1.15,-9.66,-7.0,0.85,24.62,17.54260000000001
2023-03-24 22-07-29-553862,0,0,1545,1545,178.681,-19.697,0.1,1.13,-9.69,-6.74,0.4,23.87,16.79260000000001
2023-03-24 22-07-29-691897,0,0,1543,1543,178.681,-19.697,0.08,1.1,-9.69,-6.62,0.1,22.77,15.69260000000001
2023-03-24 22-07-29-835294,0,0,1541,1541,178.681,-19.697,0.09,1.13,-9.7,-6.6,0.02,21.6,14.522600000000011
2023-03-24 22-07-29-978042,0,0,1540,1540,178.681,-19.697,0.02,1.12,-9.71,-6.62,-0.12,20.56,13.482600000000009
2023-03-24 22-07-30-114047,0,0,1538,1538,178.681,-19.697,-0.09,1.13,-9.71,-6.63,-0.45,19.55,12.47260000000001
2023-03-24 22-07-30-253551,0,0,1536,1536,178.681,-19.697,-0.14,1.13,-9.72,-6.6,-0.79,18.52,11.44260000000001
2023-03-24 22-07-30-384328,0,0,1535,1535,178.681,-19.697,-0.24,1.12,-9.7,-6.47,-1.11,17.65,10.572600000000008
2023-03-24 22-07-30-523883,0,0,1550,1550,178.593,-19.609,-0.22,1.07,-9.71,-6.28,-1.51,16.99,9.912600000000008
2023-03-24 22-07-30-667982,0,0,1550,1550,178.681,-19.697,-0.33,1.03,-9.71,-6.1,-1.94,16.59,9.51260000000001
2023-03-24 22-07-30-804179,0,0,1550,1550,178.681,-19.697,-0.33,0.97,-9.68,-5.94,-2.41,16.32,9.24260000000001
2023-03-24 22-07-30-926672,0,0,1550,1550,178.681,-19.697,-0.42,0.97,-9.7,-5.78,-2.88,16.0,8.92260000000001
2023-03-24 22-07-31-054303,0,0,1550,1550,178.681,-19.697,-0.5,0.96,-9.69,-5.62,-3.3,15.89,8.81260000000001
2023-03-24 22-07-31-182772,0,0,1550,1550,178.681,-19.697,-0.57,0.93,-9.69,-5.49,-3.63,15.93,8.85260000000001
2023-03-24 22-07-31-336111,0,0,1550,1550,178.681,-19.697,-0.65,0.92,-9.69,-5.42,-3.87,16.08,9.002600000000008
2023-03-24 22-07-31-479459,0,0,1550,1550,178.681,-19.697,-0.69,0.88,-9.67,-5.39,-4.01,16.13,9.052600000000009
2023-03-24 22-07-31-599966,0,0,1550,1550,178.593,-19.697,-0.69,0.94,-9.71,-5.38,-4.06,15.57,8.49260000000001
2023-03-24 22-07-31-726705,0,0,1550,1550,178.681,-19.697,-0.74,0.94,-9.72,-5.23,-4.09,15.21,8.13260000000001
2023-03-24 22-07-31-855266,0,0,1550,1550,178.681,-19.609,-0.81,0.83,-9.7,-5.0,-4.31,15.1,8.02260000000001
2023-03-24 22-07-31-998900,0,0,1550,1550,178.681,-19.697,-0.75,0.85,-9.66,-4.71,-4.6,15.32,8.24260000000001
