Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 22-05-47-393480,0,0,1569,1569,178.681,-19.697,0.35,1.31,-9.67,-7.76,1.76,37.09,29.987400000000008
2023-03-24 22-05-47-521200,0,0,1564,1564,178.681,-19.697,0.33,1.33,-9.67,-7.77,1.76,37.09,29.987400000000008
2023-03-24 22-05-47-649058,0,0,1564,1564,178.681,-19.697,0.34,1.31,-9.66,-7.77,1.76,37.08,29.977400000000003
2023-03-24 22-05-47-777409,0,0,1564,1564,178.681,-19.697,0.33,1.3,-9.67,-7.82,1.72,36.81,29.707400000000007
2023-03-24 22-05-47-914590,0,0,1562,1562,178.681,-19.697,0.31,1.41,-9.67,-7.96,1.71,35.56,28.457400000000007
2023-03-24 22-05-48-033615,0,0,1559,1559,178.681,-19.697,0.36,1.36,-9.67,-8.04,1.76,33.63,26.527400000000007
2023-03-24 22-05-48-162397,0,0,1555,1555,178.681,-19.697,0.31,1.4,-9.67,-8.1,1.65,30.91,23.807400000000005
2023-03-24 22-05-48-301072,0,0,1551,1551,178.681,-19.697,0.3,1.38,-9.68,-8.01,1.48,28.18,21.077400000000004
2023-03-24 22-05-48-433729,0,0,1547,1547,178.681,-19.697,0.26,1.33,-9.67,-7.67,1.28,25.92,18.817400000000006
2023-03-24 22-05-48-564124,0,0,1545,1545,178.681,-19.697,0.21,1.24,-9.66,-7.21,0.99,24.44,17.337400000000006
2023-03-24 22-05-48-691314,0,0,1544,1544,178.681,-19.697,0.13,1.15,-9.67,-6.78,0.56,23.46,16.357400000000005
2023-03-24 22-05-48-834025,0,0,1543,1543,178.681,-19.697,0.15,1.07,-9.69,-6.42,0.2,22.79,15.687400000000004
2023-03-24 22-05-48-965016,0,0,1542,1542,178.681,-19.609,0.26,1.08,-9.74,-6.18,-0.0,22.3,15.197400000000005
2023-03-24 22-05-49-090239,0,0,1542,1542,178.681,-19.697,0.05,1.07,-9.71,-6.07,0.02,21.87,14.767400000000006
2023-03-24 22-05-49-218086,0,0,1541,1541,178.681,-19.609,0.01,1.02,-9.68,-6.09,0.1,21.55,14.447400000000005
2023-03-24 22-05-49-347902,0,0,1541,1541,178.681,-19.697,0.03,1.05,-9.71,-6.23,-0.01,21.34,14.237400000000004
2023-03-24 22-05-49-473227,0,0,1541,1541,178.681,-19.609,-0.01,1.11,-9.73,-6.41,-0.01,21.39,14.287400000000005
2023-03-24 22-05-49-601125,0,0,1542,1542,178.681,-19.609,0.05,1.12,-9.67,-6.63,0.32,21.75,14.647400000000005
2023-03-24 22-05-49-729961,0,0,1542,1542,178.681,-19.697,0.12,1.17,-9.7,-6.91,0.88,22.18,15.077400000000004
2023-03-24 22-05-49-857769,0,0,1542,1542,178.681,-19.697,0.33,1.23,-9.7,-7.25,1.4,22.24,15.137400000000003
2023-03-24 22-05-49-985022,0,0,1541,1541,178.681,-19.609,0.39,1.3,-9.71,-7.62,1.77,21.63,14.527400000000004
2023-03-24 22-05-50-127892,0,0,1540,1540,178.681,-19.697,0.48,1.36,-9.7,-7.91,1.98,20.76,13.657400000000006
2023-03-24 22-05-50-259288,0,0,1555,1555,178.681,-19.697,0.35,1.37,-9.66,-8.07,2.03,19.84,12.737400000000004
