Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-07-38-901182,0,0,1573,1573,178.505,-19.697,-0.29,0.66,-9.75,-4.04,-1.93,43.89,30.031400000000005
2023-03-24 21-07-39-010719,0,0,1565,1565,178.505,-19.697,-0.28,0.67,-9.75,-4.06,-1.87,43.9,30.041400000000003
2023-03-24 21-07-39-102906,0,0,1565,1565,178.505,-19.697,0.49,0.54,-9.67,-4.07,-1.72,43.87,30.011400000000002
2023-03-24 21-07-39-203351,0,0,1564,1564,178.505,-19.697,0.45,0.66,-9.68,-4.08,-1.34,43.39,29.531400000000005
2023-03-24 21-07-39-303059,0,0,1562,1562,178.505,-19.697,0.14,0.63,-9.79,-4.14,-0.88,42.33,28.471400000000003
2023-03-24 21-07-39-402141,0,0,1560,1560,178.505,-19.697,0.12,0.75,-9.78,-4.26,-0.36,41.17,27.311400000000006
2023-03-24 21-07-39-501583,0,0,1558,1558,178.505,-19.697,0.24,0.7,-9.81,-4.37,0.67,40.01,26.151400000000002
2023-03-24 21-07-39-601756,0,0,1557,1557,178.505,-19.697,0.33,0.74,-9.82,-4.48,2.3,38.98,25.1214
2023-03-24 21-07-39-701546,0,0,1555,1555,178.505,-19.697,0.74,0.74,-9.81,-4.67,4.4,38.12,24.261400000000002
2023-03-24 21-07-39-803160,0,0,1554,1554,178.505,-19.697,1.23,0.74,-9.7,-4.9,7.16,37.36,23.501400000000004
2023-03-24 21-07-39-902395,0,0,1554,1554,178.505,-19.697,1.57,0.77,-9.69,-5.15,10.18,36.75,22.891400000000004
2023-03-24 21-07-40-001431,0,0,1553,1553,178.505,-19.697,2.1,0.88,-9.44,-5.48,13.21,36.35,22.491400000000006
2023-03-24 21-07-40-105575,0,0,1553,1553,178.505,-19.697,2.63,0.92,-9.44,-5.85,16.21,36.09,22.231400000000008
2023-03-24 21-07-40-202651,0,0,1553,1553,178.505,-19.697,3.16,0.93,-9.23,-6.17,19.21,36.31,22.451400000000007
2023-03-24 21-07-40-305879,0,0,1554,1554,178.505,-19.697,3.49,1.11,-9.03,-6.53,21.88,36.83,22.971400000000003
2023-03-24 21-07-40-401497,0,0,1557,1557,178.505,-19.697,3.77,1.1,-8.8,-6.65,23.45,38.11,24.251400000000004
2023-03-24 21-07-40-502094,0,0,1560,1560,178.505,-19.697,3.87,1.08,-8.67,-6.45,23.92,39.94,26.081400000000002
2023-03-24 21-07-40-601455,0,0,1563,1563,178.505,-19.697,3.92,0.89,-8.78,-5.7,23.86,42.33,28.471400000000003
2023-03-24 21-07-40-701533,0,0,1568,1568,178.417,-19.697,3.81,0.8,-8.81,-4.61,23.46,45.15,31.291400000000003
2023-03-24 21-07-40-801821,0,0,1572,1572,178.505,-19.697,3.84,0.63,-8.91,-3.51,23.23,48.06,34.20140000000001
2023-03-24 21-07-40-903036,0,0,1576,1576,178.505,-19.697,3.82,0.42,-9.02,-2.6,23.74,50.87,37.0114
2023-03-24 21-07-41-001462,0,0,1580,1580,178.505,-19.697,3.92,0.23,-8.89,-2.1,24.75,53.12,39.2614
2023-03-24 21-07-41-102396,0,0,1580,1580,178.505,-19.697,4.14,0.34,-8.84,-2.38,25.32,54.45,40.59140000000001
2023-03-24 21-07-41-202901,0,0,1580,1580,178.417,-19.697,4.09,0.55,-8.82,-3.24,26.13,55.02,41.16140000000001
2023-03-24 21-07-41-302501,0,0,1580,1580,178.417,-19.697,4.25,0.62,-8.77,-4.0,26.78,56.04,42.181400000000004
2023-03-24 21-07-41-401571,0,0,1580,1580,178.417,-19.697,4.74,0.62,-8.61,-4.67,27.63,57.32,43.461400000000005
2023-03-24 21-07-41-513823,0,0,1580,1580,178.417,-19.697,4.62,0.82,-8.43,-5.34,29.3,58.25,44.391400000000004
