Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-10-19-563733,0,0,1572,1572,178.505,-19.697,-0.57,1.43,-9.64,-8.56,-3.63,44.99,30.014200000000002
2023-03-24 21-10-19-688198,0,0,1565,1565,178.505,-19.697,-0.57,1.43,-9.64,-8.55,-3.62,44.99,30.014200000000002
2023-03-24 21-10-19-814880,0,0,1565,1565,178.505,-19.697,-0.57,1.43,-9.65,-8.56,-3.61,44.98,30.004199999999997
2023-03-24 21-10-19-970556,0,0,1564,1564,178.505,-19.697,-0.58,1.43,-9.64,-8.57,-3.59,44.94,29.964199999999998
2023-03-24 21-10-20-103142,0,0,1563,1563,178.417,-19.609,-0.61,1.36,-9.71,-8.57,-3.65,44.35,29.374200000000002
2023-03-24 21-10-20-243475,0,0,1558,1558,178.505,-19.697,-0.62,1.45,-9.65,-8.5,-3.92,41.7,26.724200000000003
2023-03-24 21-10-20-374512,0,0,1553,1553,178.505,-19.697,-0.67,1.44,-9.62,-8.39,-4.07,38.64,23.6642
2023-03-24 21-10-20-502376,0,0,1548,1548,178.417,-19.697,-0.61,1.56,-9.74,-8.25,-4.13,35.27,20.294200000000004
2023-03-24 21-10-20-631467,0,0,1544,1544,178.417,-19.697,-0.65,1.36,-9.65,-8.07,-3.98,32.25,17.2742
2023-03-24 21-10-20-758813,0,0,1541,1541,178.505,-19.697,-0.61,1.36,-9.66,-7.99,-3.69,30.08,15.104199999999999
2023-03-24 21-10-20-886935,0,0,1539,1539,178.505,-19.697,-0.53,1.36,-9.64,-7.96,-3.32,28.51,13.534200000000002
2023-03-24 21-10-21-014703,0,0,1537,1537,178.505,-19.697,-0.39,1.31,-9.61,-7.98,-3.07,27.32,12.3442
2023-03-24 21-10-21-141988,0,0,1536,1536,178.505,-19.697,-0.42,1.37,-9.65,-8.05,-3.03,26.21,11.234200000000001
2023-03-24 21-10-21-271369,0,0,1534,1534,178.505,-19.697,-0.5,1.37,-9.64,-8.12,-3.12,25.16,10.1842
2023-03-24 21-10-21-398675,0,0,1550,1550,178.505,-19.697,-0.55,1.39,-9.65,-8.22,-3.19,24.32,9.3442
2023-03-24 21-10-21-525915,0,0,1550,1550,178.505,-19.697,-0.55,1.41,-9.64,-8.33,-3.17,23.51,8.534200000000002
2023-03-24 21-10-21-654448,0,0,1550,1550,178.505,-19.697,-0.5,1.44,-9.64,-8.43,-3.07,22.76,7.784200000000002
2023-03-24 21-10-21-781819,0,0,1550,1550,178.505,-19.697,-0.5,1.45,-9.64,-8.53,-2.99,22.11,7.1342
2023-03-24 21-10-21-909710,0,0,1550,1550,178.505,-19.697,-0.51,1.48,-9.62,-8.65,-3.01,21.85,6.874200000000002
2023-03-24 21-10-22-039817,0,0,1550,1550,178.417,-19.697,-0.53,1.51,-9.63,-8.76,-3.11,21.89,6.914200000000001
2023-03-24 21-10-22-167150,0,0,1550,1550,178.505,-19.609,-0.48,1.47,-9.63,-8.86,-3.17,22.05,7.074200000000001
2023-03-24 21-10-22-295580,0,0,1550,1550,178.505,-19.697,-0.36,1.5,-9.67,-8.93,-3.4,21.94,6.964200000000002
2023-03-24 21-10-22-422463,0,0,1550,1550,178.417,-19.697,-0.57,1.54,-9.63,-9.01,-3.67,21.81,6.834199999999999
2023-03-24 21-10-22-550643,0,0,1550,1550,178.505,-19.697,-0.61,1.57,-9.63,-9.11,-3.82,21.49,6.514199999999999
2023-03-24 21-10-22-678601,0,0,1550,1550,178.505,-19.697,-0.6,1.57,-9.64,-9.22,-3.74,21.1,6.124200000000002
