Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 23-10-22-070369,0,0,1553,1553,0.616,159.775,0.27,1.74,-9.61,-10.31,1.34,12.57,29.988599999999998
2023-03-24 23-10-22-199425,0,0,1555,1555,0.616,159.687,0.26,1.74,-9.62,-10.29,1.33,12.58,29.9786
2023-03-24 23-10-22-339860,0,0,1555,1555,0.528,159.775,0.26,1.74,-9.6,-10.29,1.32,12.58,29.9786
2023-03-24 23-10-22-474375,0,0,1555,1555,0.616,159.775,0.28,1.82,-9.62,-10.24,1.35,12.83,29.7286
2023-03-24 23-10-22-598237,0,0,1553,1553,0.616,159.775,0.31,1.7,-9.62,-10.0,1.64,14.61,27.9486
2023-03-24 23-10-22-726388,0,0,1549,1549,0.616,159.687,0.41,1.64,-9.63,-9.69,2.1,17.16,25.3986
2023-03-24 23-10-22-858975,0,0,1546,1546,0.616,159.687,0.48,1.57,-9.65,-9.4,2.63,19.84,22.7186
2023-03-24 23-10-22-983523,0,0,1543,1543,0.616,159.687,0.59,1.5,-9.69,-9.1,3.09,22.42,20.138599999999997
2023-03-24 23-10-23-115581,0,0,1541,1541,0.616,159.687,0.62,1.47,-9.65,-8.84,3.45,24.63,17.9286
2023-03-24 23-10-23-238064,0,0,1539,1539,0.528,159.775,0.66,1.44,-9.64,-8.63,3.7,26.19,16.368599999999997
2023-03-24 23-10-23-366918,0,0,1538,1538,0.616,159.687,0.69,1.41,-9.64,-8.46,3.89,27.32,15.238599999999998
2023-03-24 23-10-23-493832,0,0,1537,1537,0.616,159.687,0.71,1.39,-9.63,-8.32,4.04,28.16,14.398599999999998
2023-03-24 23-10-23-621467,0,0,1535,1535,0.616,159.775,0.71,1.36,-9.65,-8.11,4.21,29.31,13.2486
2023-03-24 23-10-23-750166,0,0,1534,1534,0.616,159.687,0.77,1.31,-9.65,-7.86,4.4,30.61,11.948599999999999
2023-03-24 23-10-23-878017,0,0,1532,1532,0.616,159.775,0.83,1.27,-9.66,-7.63,4.61,31.91,10.648599999999998
2023-03-24 23-10-24-020599,0,0,1540,1540,0.616,159.775,0.85,1.23,-9.65,-7.36,4.8,33.15,9.4086
2023-03-24 23-10-24-154492,0,0,1540,1540,0.616,159.775,0.87,1.17,-9.65,-7.11,4.94,34.26,8.2986
2023-03-24 23-10-24-291471,0,0,1540,1540,0.616,159.775,0.93,1.14,-9.66,-6.86,5.05,35.25,7.308599999999998
2023-03-24 23-10-24-421015,0,0,1540,1540,0.616,159.687,0.9,1.09,-9.67,-6.65,5.16,35.91,6.648600000000002
2023-03-24 23-10-24-550438,0,0,1540,1540,0.616,159.775,0.9,1.06,-9.68,-6.48,5.25,36.15,6.4086
2023-03-24 23-10-24-679608,0,0,1540,1540,0.616,159.775,0.87,1.04,-9.65,-6.33,5.25,36.03,6.528599999999997
2023-03-24 23-10-24-806294,0,0,1540,1540,0.528,159.687,0.78,1.01,-9.66,-6.14,5.17,35.83,6.7286
2023-03-24 23-10-24-933936,0,0,1540,1540,0.616,159.775,0.92,0.93,-9.71,-5.83,5.05,35.94,6.618600000000001
2023-03-24 23-10-25-069910,0,0,1540,1540,0.616,159.687,0.88,0.91,-9.69,-5.5,4.92,36.17,6.388599999999997
2023-03-24 23-10-25-189367,0,0,1540,1540,0.616,159.775,0.82,0.86,-9.69,-5.14,4.78,36.39,6.168599999999998
2023-03-24 23-10-25-328314,0,0,1540,1540,0.616,159.687,0.78,0.76,-9.7,-4.75,4.65,36.69,5.868600000000001
2023-03-24 23-10-25-461698,0,0,1540,1540,0.616,159.687,0.83,0.7,-9.7,-4.36,4.52,36.91,5.648600000000002
2023-03-24 23-10-25-590234,0,0,1540,1540,0.528,159.775,0.8,0.65,-9.71,-4.04,4.41,36.86,5.698599999999999
2023-03-24 23-10-25-718035,0,0,1540,1540,0.616,159.687,0.73,0.59,-9.69,-3.78,4.31,36.62,5.938600000000001
2023-03-24 23-10-25-863877,0,0,1540,1540,0.616,159.687,0.64,0.56,-9.68,-3.6,4.21,36.06,6.498599999999996
2023-03-24 23-10-26-004354,0,0,1540,1540,0.616,159.775,0.66,0.53,-9.69,-3.4,4.08,35.47,7.0886
2023-03-24 23-10-26-134419,0,0,1540,1540,0.528,159.687,0.69,0.5,-9.73,-3.19,3.91,34.91,7.648600000000002
2023-03-24 23-10-26-262658,0,0,1540,1540,0.616,159.687,0.64,0.48,-9.72,-3.0,3.67,34.28,8.278599999999997
2023-03-24 23-10-26-390001,0,0,1540,1540,0.528,159.775,0.61,0.46,-9.73,-2.81,3.31,33.64,8.918599999999998
2023-03-24 23-10-26-519167,0,0,1540,1540,0.528,159.775,0.54,0.43,-9.74,-2.62,2.9,33.21,9.348599999999998
2023-03-24 23-10-26-650546,0,0,1540,1540,0.616,159.775,0.5,0.38,-9.76,-2.42,2.47,32.91,9.648600000000002
2023-03-24 23-10-26-773746,0,0,1532,1532,0.616,159.775,0.41,0.36,-9.76,-2.3,2.1,32.4,10.1586
2023-03-24 23-10-26-901640,0,0,1533,1533,0.616,159.687,0.35,0.35,-9.77,-2.22,1.81,31.71,10.848599999999998
2023-03-24 23-10-27-043632,0,0,1534,1534,0.616,159.775,0.31,0.38,-9.76,-2.18,1.6,30.93,11.628599999999999
2023-03-24 23-10-27-185030,0,0,1534,1534,0.616,159.775,0.2,0.31,-9.77,-2.1,1.44,30.35,12.208599999999997
2023-03-24 23-10-27-322408,0,0,1535,1535,0.616,159.687,0.22,0.3,-9.75,-2.02,1.26,29.75,12.808599999999998
2023-03-24 23-10-27-454080,0,0,1536,1536,0.616,159.687,0.07,0.3,-9.75,-1.94,1.0,29.08,13.4786
2023-03-24 23-10-27-594331,0,0,1536,1536,0.616,159.775,0.13,0.28,-9.76,-1.82,0.59,28.5,14.058599999999998
2023-03-24 23-10-27-745290,0,0,1537,1537,0.616,159.775,0.08,0.25,-9.77,-1.68,0.03,27.95,14.6086
2023-03-24 23-10-27-879552,0,0,1541,1540,0.528,159.775,-0.02,0.22,-9.77,-1.58,-0.57,27.54,15.0186
2023-03-24 23-10-28-009305,0,0,1541,1540,0.616,159.775,-0.14,0.23,-9.76,-1.5,-1.13,27.02,15.538599999999999
2023-03-24 23-10-28-134491,0,0,1541,1540,0.616,159.775,-0.19,0.22,-9.8,-1.46,-1.58,26.37,16.188599999999997
2023-03-24 23-10-28-264121,0,0,1541,1540,0.528,159.687,-0.27,0.22,-9.77,-1.43,-1.89,25.62,16.938599999999997
2023-03-24 23-10-28-391373,0,0,1541,1540,0.616,159.687,-0.37,0.21,-9.76,-1.37,-2.09,24.86,17.6986
2023-03-24 23-10-28-518016,0,0,1541,1540,0.528,159.775,-0.4,0.19,-9.76,-1.31,-2.24,24.19,18.368599999999997
2023-03-24 23-10-28-645552,0,0,1541,1540,0.616,159.775,-0.42,0.19,-9.77,-1.25,-2.46,23.37,19.188599999999997
2023-03-24 23-10-28-773506,0,0,1541,1540,0.616,159.775,-0.48,0.18,-9.75,-1.21,-2.83,22.41,20.1486
2023-03-24 23-10-28-901935,0,0,1541,1540,0.616,159.775,-0.55,0.16,-9.74,-1.16,-3.38,21.4,21.1586
2023-03-24 23-10-29-030080,0,0,1541,1540,0.616,159.687,-0.68,0.16,-9.75,-1.14,-4.04,20.33,22.2286
2023-03-24 23-10-29-173810,0,0,1541,1540,0.616,159.687,-0.76,0.18,-9.75,-1.15,-4.75,19.25,23.3086
2023-03-24 23-10-29-303864,0,0,1541,1540,0.616,159.775,-0.82,0.2,-9.73,-1.19,-5.4,18.3,24.258599999999998
2023-03-24 23-10-29-431256,0,0,1541,1540,0.528,159.775,-0.95,0.22,-9.71,-1.29,-5.86,17.4,25.1586
2023-03-24 23-10-29-557787,0,0,1541,1540,0.528,159.687,-0.97,0.24,-9.71,-1.45,-6.11,16.48,26.078599999999998
2023-03-24 23-10-29-685750,0,0,1541,1540,0.528,159.687,-1.04,0.25,-9.7,-1.65,-6.17,15.55,27.008599999999998
2023-03-24 23-10-29-813548,0,0,1541,1540,0.616,159.687,-1.03,0.29,-9.71,-1.82,-6.16,14.82,27.738599999999998
2023-03-24 23-10-29-941062,0,0,1541,1540,0.616,159.775,-1.03,0.33,-9.7,-1.98,-6.13,14.29,28.2686
2023-03-24 23-10-30-072810,0,0,1541,1540,0.616,159.775,-1.15,0.36,-9.69,-2.1,-6.16,13.89,28.668599999999998
2023-03-24 23-10-30-204069,0,0,1541,1540,0.616,159.775,-1.1,0.35,-9.69,-2.18,-6.36,13.49,29.068599999999996
2023-03-24 23-10-30-326937,0,0,1541,1540,0.616,159.775,-1.14,0.37,-9.7,-2.21,-6.75,12.98,29.578599999999998
2023-03-24 23-10-30-454040,0,0,1541,1540,0.528,159.775,-1.13,0.37,-9.69,-2.22,-7.25,12.35,30.208599999999997
2023-03-24 23-10-30-581889,0,0,1541,1540,0.528,159.775,-1.25,0.37,-9.67,-2.23,-7.71,11.71,30.848599999999998
2023-03-24 23-10-30-709543,0,0,1541,1540,0.528,159.775,-1.29,0.38,-9.67,-2.25,-8.05,11.01,31.5486
2023-03-24 23-10-30-844156,0,0,1541,1540,0.528,159.687,-1.34,0.37,-9.67,-2.28,-8.15,10.27,32.2886
2023-03-24 23-10-30-966277,0,0,1541,1540,0.616,159.687,-1.4,0.38,-9.67,-2.3,-8.06,9.7,32.858599999999996
2023-03-24 23-10-31-095936,0,0,1541,1540,0.616,159.775,-1.33,0.36,-9.69,-2.31,-7.9,9.37,33.1886
2023-03-24 23-10-31-228132,0,0,1541,1540,0.616,159.775,-1.36,0.37,-9.65,-2.29,-7.79,9.17,33.3886
2023-03-24 23-10-31-356437,0,0,1541,1540,0.616,159.775,-1.48,0.41,-9.64,-2.28,-7.82,8.92,33.6386
2023-03-24 23-10-31-476739,0,0,1541,1540,0.616,159.775,-1.36,0.37,-9.67,-2.27,-8.11,8.62,33.9386
2023-03-24 23-10-31-605065,0,0,1541,1540,0.616,159.775,-1.4,0.35,-9.67,-2.23,-8.57,8.17,34.3886
2023-03-24 23-10-31-733880,0,0,1541,1540,0.616,159.775,-1.5,0.36,-9.64,-2.22,-9.09,7.51,35.0486
2023-03-24 23-10-31-865244,0,0,1541,1540,0.616,159.687,-1.58,0.35,-9.62,-2.22,-9.57,6.59,35.968599999999995
2023-03-24 23-10-31-989487,0,0,1541,1540,0.616,159.687,-1.65,0.36,-9.61,-2.24,-9.91,5.49,37.068599999999996
2023-03-24 23-10-32-119856,0,0,1541,1540,0.616,159.775,-1.73,0.4,-9.59,-2.29,-10.07,4.21,38.3486
2023-03-24 23-10-32-260075,0,0,1541,1540,0.616,159.775,-1.69,0.4,-9.62,-2.38,-10.12,3.42,39.1386
2023-03-24 23-10-32-391294,0,0,1541,1540,0.616,159.775,-1.69,0.44,-9.62,-2.53,-10.07,3.15,39.4086
2023-03-24 23-10-32-529751,0,0,1541,1540,0.616,159.687,-1.68,0.45,-9.63,-2.7,-10.01,3.07,39.4886
2023-03-24 23-10-32-662337,0,0,1541,1540,0.616,159.775,-1.66,0.47,-9.62,-2.89,-10.0,3.21,39.3486
2023-03-24 23-10-32-822516,0,0,1541,1540,0.616,159.775,-1.63,0.49,-9.6,-3.05,-9.98,3.39,39.1686
2023-03-24 23-10-32-948864,0,0,1541,1540,0.616,159.775,-1.66,0.52,-9.63,-3.18,-9.89,3.41,39.1486
2023-03-24 23-10-33-081802,0,0,1541,1540,0.528,159.687,-1.64,0.53,-9.63,-3.27,-9.76,3.06,39.498599999999996
2023-03-24 23-10-33-205373,0,0,1541,1540,0.528,159.687,-1.63,0.55,-9.61,-3.27,-9.68,2.33,40.2286
2023-03-24 23-10-33-332962,0,0,1541,1540,0.616,159.775,-1.65,0.53,-9.61,-3.21,-9.69,1.55,41.0086
2023-03-24 23-10-33-461561,0,0,1541,1540,0.616,159.775,-1.62,0.54,-9.61,-3.12,-9.81,0.92,41.6386
2023-03-24 23-10-33-591547,0,0,1541,1540,0.616,159.775,-1.68,0.51,-9.59,-3.05,-10.02,0.53,42.0286
2023-03-24 23-10-33-717492,0,0,1541,1540,0.616,159.775,-1.71,0.49,-9.6,-3.05,-10.19,0.62,41.9386
2023-03-24 23-10-33-849845,0,0,1541,1540,0.616,159.775,-1.72,0.5,-9.61,-3.04,-10.28,0.75,41.8086
2023-03-24 23-10-33-974524,0,0,1541,1540,0.616,159.775,-1.67,0.5,-9.61,-3.02,-10.3,0.96,41.5986
2023-03-24 23-10-34-104061,0,0,1541,1540,0.528,159.775,-1.66,0.49,-9.61,-3.03,-10.21,1.07,41.4886
2023-03-24 23-10-34-230201,0,0,1541,1540,0.616,159.775,-1.62,0.48,-9.62,-3.03,-10.05,0.93,41.6286
2023-03-24 23-10-34-360142,0,0,1541,1540,0.616,159.775,-1.64,0.49,-9.62,-3.0,-9.84,0.49,42.068599999999996
2023-03-24 23-10-34-494287,0,0,1541,1540,0.616,159.687,-1.66,0.48,-9.59,-2.92,-9.66,-0.14,42.6986
2023-03-24 23-10-34-634010,0,0,1541,1540,0.616,159.775,-1.61,0.46,-9.61,-2.8,-9.56,-0.71,43.2686
2023-03-24 23-10-34-758099,0,0,1541,1540,0.616,159.775,-1.68,0.44,-9.59,-2.68,-9.63,-1.25,43.8086
